YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU
2023.0,L-46-5,A,9.379,C046005,A,C046005A,000+0.000,009+0.379,0.0,9.379,699165F,,,E,26.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,SHERIDAN,JCT P-22,ENT L-46-5A/,0.0,0.0
2023.0,L-45-303,A,1.96,C045303,A,C045303A,000+0.000,001+0.960,0.0,1.96,45-5-008,,,A,156.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_12,0.0,14.0,147.0,0.0,0.0,0.0,0.0,,2.0,,SANDERS,JCT P-36,ENT L-45-303A/,0.0,0.0
2023.0,L-45-102,A,25.123,C045102,A,C045102A,000+0.000,025+0.123,0.0,25.123,090972P,,,E,86.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_12,0.0,14.0,147.0,0.0,0.0,0.0,0.0,,2.0,,SANDERS,JCT P-6,ENT L-45-102A/,0.0,0.0
2023.0,L-45-77,A,0.098,C045077,A,C045077A,001+0.900,001+0.998,1.9,1.998,45-5-005,,,E,1047.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_12,0.0,14.0,147.0,0.0,0.0,0.0,0.0,,2.0,,SANDERS,,ENT L-45-77A,0.0,0.0
2023.0,X-45077,A,1.9,C045077,A,C045077A,000+0.000,001+0.900,0.0,1.9,45-5-005,,,E,1047.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_12,0.0,14.0,147.0,0.0,0.0,0.0,0.0,,2.0,,SANDERS,JCT P-36,ENT X-45077A/,0.0,0.0
2023.0,L-45-4,A,3.425,C045004,A,C045004A,001+0.369,004+0.793,1.369,4.793,091163H,,,E,417.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_12,0.0,14.0,147.0,0.0,0.0,0.0,0.0,,2.0,,SANDERS,,,0.0,0.0
2023.0,L-45-4,A,1.369,C045004,A,C045004A,000+0.000,001+0.369,0.0,1.369,45-1-006,,,E,539.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_12,0.0,14.0,147.0,0.0,0.0,0.0,0.0,,2.0,,SANDERS,JCT P-6,ENT L-45-4A/,0.0,0.0
2023.0,L-45-1,A,28.851,C045001,A,C045001A,000+0.000,028+0.851,0.0,28.851,913782N,,,E,173.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_12,0.0,14.0,147.0,0.0,0.0,0.0,0.0,,2.0,,SANDERS,JCT P-6,ENT L-45-1A/,0.0,0.0
2023.0,L-44-501,A,13.555,C044501,A,C044501A,000+0.000,013+0.555,0.0,13.555,44-9-007,,,A,24.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT S-566 (ASHLAND BIRNEY RD),ENT L-44-501A/,0.0,0.0
2023.0,L-44-500,A,17.342,C044500,A,C044500A,004+0.884,022+0.225,4.884,22.225,44-8-008,,,A,206.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,,,0.0,0.0
2023.0,L-44-500,A,4.884,C044500,A,C044500A,000+0.000,004+0.884,0.0,4.884,44-8-009,,,A,725.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT US 212,ENT L-44-500A/,0.0,0.0
2023.0,L-44-402,A,26.554,C044402,A,C044402A,000+0.000,026+0.554,0.0,26.554,44-7-006,,,A,22.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT P-39,ENT L-44-402A/,0.0,0.0
2023.0,L-44-400,A,22.958,C044400,A,C044400A,000+0.000,022+0.958,0.0,22.958,44-5-020,,,E,58.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT RESERVATION CREEK RD INT,ENT L-44-400A/,0.0,0.0
2023.0,L-44-319,A,8.414,C044319,A,C044319A,000+0.000,008+0.414,0.0,8.414,060536U,,,E,53.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT P-39,ENT L-44-319A/,0.0,0.0
2023.0,L-44-317,A,4.716,C044317,A,C044317A,000+0.000,004+0.716,0.0,4.716,060524A,,,E,27.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT P-47,ENT L-44-317A/,0.0,0.0
2023.0,X-44303,A,15.547,C044303,A,C044303A,000+0.000,015+0.669,0.0,15.547,44-6-014,,,E,128.0,1.0,,0.0,4.0,1.0,8.0,,0.0,31.0,8.0,RMA_RMC_345,5409.0,11.0,142.0,1.0,1.0,1.0,1.0,,2.0,,ROSEBUD,JCT S-446,ENT X-44303A/,11.111,5.556
2023.0,X-44302,A,8.878,C044302,A,C044302A,000+0.000,009+0.024,0.0,8.878,44-5-025,,,E,590.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT P-95 (18TH AVE),ENT X-44302A/,0.0,0.0
2023.0,L-17-216,A,12.595,C044202,A,C044202A,042+0.021,054+0.616,42.021,54.616,44-5-009,,,A,190.0,1.0,,0.0,8.0,2.0,5.0,,0.0,42.0,11.0,RMA_RMC_345,5109.0,11.0,142.0,2.0,2.0,2.0,2.0,,2.0,,GARFIELD,,ENT L-17-216A,0.0,0.0
2023.0,L-44-201,A,16.063,C044201,A,C044201A,000+0.000,016+0.063,0.0,16.063,44-6-005,,,E,139.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT S-446,ENT L-44-201A/,0.0,0.0
2023.0,L-44-108,A,21.821,C044108,A,C044108A,010+0.599,032+0.420,10.599,32.42,44-3-001,,,A,32.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,,,0.0,0.0
2023.0,L-44-108,A,10.599,C044108,A,C044108A,000+0.000,010+0.599,0.0,10.599,44-5-022,,,A,17.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT P-14,ENT L-44-108A/,0.0,0.0
2023.0,L-44-22,A,5.799,C044022,A,C044022A,000+0.000,005+0.799,0.0,5.799,44-5-021,,,A,142.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT P-14,ENT L-44-22A/,0.0,0.0
2023.0,L-44-20,A,5.425,C044020,A,C044020A,000+0.000,005+0.425,0.0,5.425,087413L,,,E,25.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT OLD HIGHWAY 10,ENT L-44-20A/,0.0,0.0
2023.0,L-52-13,A,16.614,C044019,A,C044019A,001+0.145,017+0.759,1.145,17.759,52-1-024,,,A,10.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,TREASURE,,ENT L-52-13A,0.0,0.0
2023.0,L-44-19,A,1.145,C044019,A,C044019A,000+0.000,001+0.145,0.0,1.145,52-1-024,,,A,10.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROSEBUD,JCT COX RD,ENT L-44-19A/,0.0,0.0
2023.0,L-52-3,A,20.34,C044001,A,C044001A,009+0.700,030+0.040,9.7,30.04,44-1-002,,,A,21.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,TREASURE,,ENT L-52-3A,0.0,0.0
2023.0,L-43-352,A,3.014,C043352,A,C043352A,000+0.000,003+0.014,0.0,3.014,080185C,,,E,3.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT 2052,ENT L-43-352A/,0.0,0.0
2023.0,L-43-343,A,3.04,C043343,A,C043343A,002+0.513,005+0.553,2.513,5.553,059632A,,,E,971.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,,,0.0,0.0
2023.0,L-43-343,A,2.513,C043343,A,C043343A,000+0.000,002+0.513,0.0,2.513,059630L,,,E,160.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-343A/,0.0,0.0
2023.0,L-43-342,A,2.51,C043342,A,C043342A,000+0.000,002+0.510,0.0,2.51,059628K,,,E,32.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-342A/,0.0,0.0
2023.0,L-43-341,A,2.504,C043341,A,C043341A,000+0.000,002+0.504,0.0,2.504,059625P,,,E,33.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-341A/,0.0,0.0
2023.0,L-43-340,A,2.043,C043340,A,C043340A,000+0.000,002+0.043,0.0,2.043,059623B,,,E,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-340A/,0.0,0.0
2023.0,L-43-325,A,12.91,C043325,A,C043325A,000+0.000,012+0.910,0.0,12.91,080191F,,,E,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-325A/,0.0,0.0
2023.0,L-43-322,A,11.213,C043322,A,C043322A,000+0.000,011+0.213,0.0,11.213,080188X,,,E,9.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT S-405,ENT L-43-322A/,0.0,0.0
2023.0,L-43-240,A,2.977,C043306,A,C043306A,000+0.000,002+0.977,0.0,2.977,080203X,,,E,6.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT 1020,ENT L-43-240A/,0.0,0.0
2023.0,L-43-302,A,16.915,C043302,A,C043302A,000+0.000,016+0.915,0.0,16.915,080182G,,,E,21.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-302A/,0.0,0.0
2023.0,L-43-274,A,0.993,C043274,A,C043274A,000+0.000,000+0.993,0.0,0.993,080202R,,,E,8.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-22,ENT L-43-274A/,0.0,0.0
2023.0,L-43-270,A,5.384,C043270,A,C043270A,000+0.000,005+0.384,0.0,5.384,059618E,,,E,260.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT RD 1021,ENT L-43-270A/,0.0,0.0
2023.0,L-43-230,A,2.015,C043230,A,C043230A,002+0.966,004+0.981,2.966,4.981,059610A,,,E,75.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,,,0.0,0.0
2023.0,L-43-230,A,2.966,C043230,A,C043230A,000+0.000,002+0.966,0.0,2.966,059611G,,,E,33.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-230A/,0.0,0.0
2023.0,L-46-406,A,10.937,C043206,A,C043206A,003+0.995,014+0.933,3.995,14.933,46-3-012,,,A,79.0,2.0,,0.0,10.0,6.0,25.0,,0.0,127.0,76.0,RMA_RMC_345,5000.0,10.0,186.0,3.0,3.0,5.0,5.0,,2.0,,SHERIDAN,,ENT L-46-406A,18.182,9.091
2023.0,L-43-206,A,3.995,C043206,A,C043206A,000+0.000,003+0.995,0.0,3.995,46-3-012,,,A,79.0,2.0,,0.0,10.0,6.0,25.0,,0.0,127.0,76.0,RMA_RMC_345,5000.0,10.0,186.0,3.0,3.0,5.0,5.0,,2.0,,ROOSEVELT,JCT 1031,ENT L-43-206A/,18.182,9.091
2023.0,L-43-137,A,2.629,C043137,A,C043137A,000+0.000,002+0.629,0.0,2.629,059590R,,,E,46.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-137A/,0.0,0.0
2023.0,L-43-109,A,7.08,C043109,A,C043109A,000+0.000,007+0.080,0.0,7.08,059596G,,,E,865.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT US 2,ENT L-43-109A/,0.0,0.0
2023.0,L-43-57,A,2.926,C043057,A,C043057A,000+0.000,002+0.926,0.0,2.926,059576V,,,E,49.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-57A/,0.0,0.0
2023.0,L-43-36,A,0.801,C043036,A,C043036A,000+0.000,000+0.801,0.0,0.801,059585U,,,E,323.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT P-25,ENT L-43-36A/,0.0,0.0
2023.0,L-53-859,A,0.84,C043030,A,C043030A,008+0.853,009+0.693,8.853,9.693,059579R,,,E,459.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,VALLEY,,ENT L-53-859A,0.0,0.0
2023.0,L-43-30,A,8.853,C043030,A,C043030A,000+0.000,008+0.853,0.0,8.853,059579R,,,E,459.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT N-1,ENT L-43-30A/,0.0,0.0
2023.0,L-45-102,A,0.672,C045102,A,C045102A,025+0.123,025+0.795,25.123,25.795,090972P,,,E,86.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_12,0.0,14.0,147.0,0.0,0.0,0.0,0.0,,1.0,,SANDERS,,BEGIN 1 LANE,0.0,0.0
2023.0,L-53-1,A,21.006,C043001,A,C043001A,003+0.994,025+0.000,3.994,25.0,43-1-005,,,A,50.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,VALLEY,,ENT L-53-1A,0.0,0.0
2023.0,L-43-1,A,3.994,C043001,A,C043001A,000+0.000,003+0.994,0.0,3.994,43-1-005,,,A,50.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,JCT S-250,ENT L-43-1A/,0.0,0.0
2023.0,L-42-451,A,0.797,C042451,A,C042451A,000+0.000,000+0.797,0.0,0.797,060836H,,,E,17.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-451A/,0.0,0.0
2023.0,L-42-358,A,2.612,C042358,A,C042358A,000+0.000,002+0.612,0.0,2.612,060891H,,,A,77.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,,ENT L-42-358A,0.0,0.0
2023.0,L-42-352,A,1.223,C042352,A,C042352A,000+0.000,001+0.223,0.0,1.223,060900E,,,E,80.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-352A/,0.0,0.0
2023.0,L-49-2,A,7.443,C048001,A,C048001A,031+0.148,038+0.591,31.148,38.591,48-1-002,,,A,106.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,SWEET GRASS,,ENT L-49-2A,0.0,0.0
2023.0,L-42-346,A,0.382,C042346,A,C042346A,000+0.000,000+0.382,0.0,0.382,060887T,,,A,94.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-346A/,0.0,0.0
2023.0,L-42-344,A,0.837,C042344,A,C042344A,001+0.188,002+0.026,1.188,2.026,060884X,,,A,40.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,1.0,,RICHLAND,,BEGIN 1 LANE,0.0,0.0
2023.0,L-42-344,A,1.188,C042344,A,C042344A,000+0.000,001+0.188,0.0,1.188,060884X,,,A,40.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-344A/,0.0,0.0
2023.0,L-42-339,A,0.564,C042339,A,C042339A,000+0.000,000+0.564,0.0,0.564,060848C,,,A,132.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-339A/,0.0,0.0
2023.0,L-42-331,A,1.94,C042331,A,C042331A,004+0.036,005+0.976,4.036,5.976,060876F,,,A,52.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,,,0.0,0.0
2023.0,L-42-331,A,4.036,C042331,A,C042331A,000+0.000,004+0.036,0.0,4.036,060849J,,,A,97.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-331A/,0.0,0.0
2023.0,L-42-329,A,1.601,C042329,A,C042329A,000+0.000,001+0.601,0.0,1.601,060871W,,,A,64.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-329A/,0.0,0.0
2023.0,L-42-330,A,1.977,C042330,A,C042330A,000+0.000,001+0.977,0.0,1.977,060875Y,,,E,21.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-330A/,0.0,0.0
2023.0,L-42-328,A,2.014,C042328,A,C042328A,000+0.000,002+0.014,0.0,2.014,060893W,,,E,114.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT CR 348,ENT L-42-328A/,0.0,0.0
2023.0,L-42-327,A,2.965,C042327,A,C042327A,001+0.359,004+0.324,1.359,4.324,060881C,,,A,143.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,,,0.0,0.0
2023.0,L-42-327,A,1.359,C042327,A,C042327A,000+0.000,001+0.359,0.0,1.359,060878U,,,E,22.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-327A/,0.0,0.0
2023.0,L-42-326,A,1.979,C042326,A,C042326A,000+0.000,001+0.979,0.0,1.979,060895K,,,E,69.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-326A/,0.0,0.0
2023.0,L-42-319,A,1.166,C042319,A,C042319A,000+0.000,001+0.166,0.0,1.166,060686C,,,A,105.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20 (MT 200),ENT L-42-319A/,0.0,0.0
2023.0,L-42-318,A,1.761,C042318,A,C042318A,000+0.000,001+0.761,0.0,1.761,060684N,,,A,41.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-318A/,0.0,0.0
2023.0,L-42-317,A,2.072,C042317,A,C042317A,000+0.000,002+0.072,0.0,2.072,060680L,,,A,52.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20 (MT 200),ENT L-42-317A/,0.0,0.0
2023.0,L-42-315,A,5.319,C042315,A,C042315A,000+0.000,005+0.319,0.0,5.319,060670F,,,A,205.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20,ENT L-42-315A/,0.0,0.0
2023.0,L-42-314,A,2.038,C042314,A,C042314A,002+0.769,004+0.807,2.769,4.807,060673B,,,A,55.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,,,0.0,0.0
2023.0,L-42-314,A,2.769,C042314,A,C042314A,000+0.000,002+0.769,0.0,2.769,060667X,,,A,304.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT N-20 (MT 200),ENT L-42-314A/,0.0,0.0
2023.0,L-52-21,A,1.792,C044020,A,C044020A,006+0.275,008+0.068,6.275,8.068,087422K,,,E,32.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,TREASURE,,,0.0,0.0
2023.0,L-42-312,A,4.005,C042312,A,C042312A,000+0.000,004+0.005,0.0,4.005,060665J,,,A,211.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT CR 128,ENT L-42-312A/,0.0,0.0
2023.0,L-42-311,A,1.811,C042311,A,C042311A,000+0.000,001+0.811,0.0,1.811,060913F,,,A,563.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT U-10407 (9TH AVE SE),ENT L-42-311A/,0.0,0.0
2023.0,L-42-310,A,0.082,C042310,A,C042310A,002+0.027,002+0.109,2.027,2.109,42-4A-044,,,A,972.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,1.0,,RICHLAND,,BEGIN 1 LANE,0.0,0.0
2023.0,L-42-310,A,2.027,C042310,A,C042310A,000+0.000,002+0.027,0.0,2.027,42-4A-044,,,A,972.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,JCT U-10407(9TH AVE SE),ENT L-42-310A/,0.0,0.0
2023.0,L-52-31,A,0.375,C052031,A,C052031A,000+0.000,000+0.375,0.0,0.375,087421D,,,E,16.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,TREASURE,JCT STATE MAINTD COUNTY ROUTE 018,ENT L-52-31A/,0.0,0.0
