CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000090,2.535,28629.0,72574.515,56-4A-004,YELLOWSTONE,56-4A-004,450+0.101,452+0.652,I-90,28,1022.4642857142857,2591.9469642857143
C006728,1.054,7161.0,7547.694,15-7B-063,FLATHEAD,15-7B-063,000+0.507,001+0.561,U-6728,7,1023.0,1078.242
C229227,0.289,1023.0,295.647,16-1-034,GALLATIN,16-1-034,000+0.000,000+0.289,R090W283OFA,1,1023.0,295.647
C000024,1.137,3070.0,3490.59,W-132,MISSOULA,W-132,026+0.934,028+0.073,N-24,3,1023.3333333333334,1163.53
C090202,0.334,1024.0,342.016,12-1C-017,DEER LODGE,12-1C-017,000+0.307,000+0.642,U-202,1,1024.0,342.016
C000036,0.973,2049.0,1993.677,24-1-002,LAKE,24-1-002,045+0.767,047+0.000,P-36,2,1024.5,996.8385
C010430,0.344,6157.0,2118.008,56-4A-177,YELLOWSTONE,56-4A-177,000+0.407,000+0.751,L-56-2400,6,1026.1666666666667,353.0013333333333
C000052,2.997,14368.0,43060.896,15-7B-009,FLATHEAD,15-7B-009,046+0.475,049+0.782,P-52,14,1026.2857142857142,3075.7782857142856
C016712,2.011,5136.0,10328.496000000001,16-3A-035,GALLATIN,16-3A-035,000+0.000,002+0.011,L-16-712,5,1027.2,2065.6992
C001031,0.514,17482.0,8985.748,56-4A-126,YELLOWSTONE,56-4A-126,002+0.532,003+0.046,U-1031,17,1028.3529411764705,528.5734117647058
C000518,0.629,2064.0,1298.256,22-2-004,JEFFERSON,22-2-004,002+0.632,003+0.296,S-518,2,1032.0,649.128
C001004,0.257,18595.0,4778.915,56-4A-090,YELLOWSTONE,56-4A-090,002+0.591,002+0.848,U-1004,18,1033.0555555555557,265.4952777777778
C000090,2.268,11383.0,25816.643999999997,34-2-001,PARK,34-2-001,350+0.276,352+0.537,I-90,11,1034.8181818181818,2346.967636363636
C000007,6.017,1037.0,6239.629000000001,41-5-002,RAVALLI,41-5-002,006+0.818,012+0.914,N-7,1,1037.0,6239.629000000001
C000227,0.849,1037.0,880.413,07-2-007,CASCADE,07-2-007,000+0.000,000+0.849,S-227,1,1037.0,880.413
C000061,10.621,1037.0,11013.977,14-7-001,FERGUS,14-7-001,026+0.616,037+0.259,N-61,1,1037.0,11013.977
C000090,7.231,8303.0,60038.993,02-1-004,YELLOWSTONE,02-1-004,462+0.297,469+0.540,I-90,8,1037.875,7504.874125
C000061,1.404,1038.0,1457.3519999999999,14-7-002,FERGUS,14-7-002,042+0.670,044+0.074,N-61,1,1038.0,1457.3519999999999
C008003,0.278,1040.0,289.12,09-2A-073,CUSTER,09-2A-073,000+0.188,000+0.466,U-8003,1,1040.0,289.12
C000094,8.572,4164.0,35693.808,11-5A-005,DAWSON,11-5A-005,215+0.424,224+0.004,I-94,4,1041.0,8923.452
C000025,2.714,1041.0,2825.274,43-3-008,ROOSEVELT,43-3-008,047+0.030,049+0.710,P-25,1,1041.0,2825.274
C000005,2.271,2088.0,4741.848,27-2-003,LINCOLN,27-2-003,180+0.879,183+0.158,N-5,2,1044.0,2370.924
C001021,0.476,4178.0,1988.7279999999998,56-4A-254,YELLOWSTONE,56-4A-254,000+0.432,000+0.907,U-1021,4,1044.5,497.18199999999996
C001012,0.522,5231.0,2730.582,56-4A-285,YELLOWSTONE,56-4A-285,000+0.000,000+0.522,U-1012,5,1046.2,546.1164
C008120,0.552,12560.0,6933.120000000001,32-3A-088,MISSOULA,32-3A-088,001+0.983,002+0.535,U-8120,12,1046.6666666666667,577.7600000000001
C000063,0.852,2094.0,1784.088,14-6-001,JUDITH BASIN,14-6-001,035+0.472,036+0.324,N-63,2,1047.0,892.044
C000354,2.432,2099.0,5104.768,24-2-024,LAKE,24-2-024,000+0.775,003+0.210,S-354,2,1049.5,2552.384
C000001,4.74,1051.0,4981.74,43-4-021,ROOSEVELT,43-4-021,635+0.050,639+0.800,N-1,1,1051.0,4981.74
C228212,0.32,2103.0,672.96,47-1-047,SILVER BOW,47-1-047,000+0.000,000+0.320,R015N122OFA,2,1051.5,336.48
C056156,1.277,1052.0,1343.404,103954H,YELLOWSTONE,103954H,000+0.335,001+0.612,L-56-156,1,1052.0,1343.404
C067362,0.509,8419.0,4285.271,56-4A-152,YELLOWSTONE,56-4A-152,000+0.859,001+0.368,L-56-2410,8,1052.375,535.658875
C056726,1.869,4214.0,7875.966,56-4A-266,YELLOWSTONE,56-4A-266,008+0.179,010+0.048,L-56-726,4,1053.5,1968.9915
C000090,5.511,7376.0,40649.136,02-1-005,BIG HORN,02-1-005,478+0.716,484+0.229,I-90,7,1053.7142857142858,5807.019428571429
C068307,0.498,14773.0,7356.954,56-4A-136,YELLOWSTONE,56-4A-136,000+0.000,000+0.498,L-56-1834,14,1055.2142857142858,525.4967142857142
C000053,0.147,12681.0,1864.107,56-4A-025,YELLOWSTONE,56-4A-025,001+0.369,001+0.516,N-53,12,1056.75,155.34225
C002903,1.277,3171.0,4049.3669999999997,25-7B-075,LEWIS AND CLARK,25-7B-075,002+0.026,003+0.303,L-25-49,3,1057.0,1349.789
C000090,4.684,19047.0,89216.148,W-104,GALLATIN,W-104,278+0.298,283+0.040,I-90,18,1058.1666666666667,4956.452666666667
C000060,0.558,4234.0,2362.572,07-2-015,CASCADE,07-2-015,074+0.510,075+0.148,N-60,4,1058.5,590.643
C005822,0.347,1059.0,367.47299999999996,25-7C-130,LEWIS AND CLARK,25-7C-130,000+0.478,000+0.825,U-5822,1,1059.0,367.47299999999996
C000087,6.468,1059.0,6849.612,16-5-012,GALLATIN,16-5-012,014+0.288,020+0.756,P-87,1,1059.0,6849.612
C000005,1.007,7419.0,7470.932999999999,24-3-003,LAKE,24-3-003,033+0.578,034+0.581,N-5,7,1059.857142857143,1067.2761428571428
C006725,0.416,2122.0,882.752,15-7C-062,FLATHEAD,15-7C-062,000+0.624,001+0.040,L-15-7334,2,1061.0,441.376
C015205,0.811,3186.0,2583.846,15-4A-090,FLATHEAD,15-4A-090,000+0.000,000+0.811,L-15-205,3,1062.0,861.282
C001031,0.51,20178.0,10290.78,56-4A-128,YELLOWSTONE,56-4A-128,001+0.521,002+0.031,U-1031,19,1062.0,541.62
C008128,0.252,21258.0,5357.016,32-3A-012,MISSOULA,32-3A-012,001+0.774,002+0.026,N-131,20,1062.9,267.8508
C000015,5.375,4253.0,22859.875,W-125,LEWIS AND CLARK,W-125,228+0.566,233+0.922,I-15,4,1063.25,5714.96875
C000317,0.991,5322.0,5274.102,15-7B-019,FLATHEAD,15-7B-019,000+0.000,000+0.991,U-6734,5,1064.4,1054.8204
C008102,0.12,8516.0,1021.92,32-3A-122,MISSOULA,32-3A-122,001+0.844,001+0.964,U-8102,8,1064.5,127.74
C000066,2.302,1065.0,2451.63,03-4-011,BLAINE,03-4-011,047+0.699,051+0.000,P-66,1,1065.0,2451.63
C000001,2.914,3196.0,9313.144,03-4-008,BLAINE,03-4-008,425+0.605,428+0.540,N-1,3,1065.3333333333333,3104.3813333333333
C001821,0.611,6400.0,3910.4,47-1C-094,SILVER BOW,47-1C-094,000+0.000,000+0.611,U-1821,6,1066.6666666666667,651.7333333333333
C003890,0.553,3200.0,1769.6000000000001,07-2A-273,CASCADE,07-2A-273,000+0.000,000+0.553,L-7-3086,3,1066.6666666666667,589.8666666666667
C000269,1.013,4267.0,4322.471,41-2A-008,RAVALLI,41-2A-008,004+0.654,005+0.672,S-269,4,1066.75,1080.61775
C000302,0.88,2134.0,1877.92,56-4A-356,YELLOWSTONE,56-4A-356,001+0.677,002+0.559,U-1034,2,1067.0,938.96
C000019,1.295,2135.0,2764.825,12-1C-044,DEER LODGE,12-1C-044,012+0.362,013+0.659,P-19,2,1067.5,1382.4125
C005221,0.867,1068.0,925.956,07-2A-129,CASCADE,07-2A-129,000+0.000,000+0.867,U-5221,1,1068.0,925.956
C000028,7.032,1068.0,7510.176,05-3-003,CARBON,05-3-003,061+0.276,068+0.296,P-28,1,1068.0,7510.176
C000020,4.844,4273.0,20698.412,42-2-001,RICHLAND,42-2-001,055+0.826,060+0.705,N-20,4,1068.25,5174.603
C000015,7.15,3206.0,22922.9,37-4-002,PONDERA,37-4-002,328+0.142,335+0.280,I-15,3,1068.6666666666667,7640.966666666667
C472314,0.26,2139.0,556.14,15-7B-105,FLATHEAD,15-7B-105,000+0.000,000+0.260,L-15-7619,2,1069.5,278.07
C000608,0.091,2141.0,194.831,16-3-041,GALLATIN,16-3-041,000+0.000,000+0.091,U-608,2,1070.5,97.4155
C056788,3.508,7499.0,26306.492,56-2-015,YELLOWSTONE,56-2-015,002+0.117,005+0.568,P-264,7,1071.2857142857142,3758.0702857142855
C000001,0.149,17142.0,2554.158,15-7C-004,FLATHEAD,15-7C-004,120+0.687,120+0.835,N-1,16,1071.375,159.634875
C000037,2.179,2143.0,4669.597,02-5-001,BIG HORN,02-5-001,010+0.565,012+0.743,N-37,2,1071.5,2334.7985
C000037,4.395,2143.0,9418.484999999999,02-5-001,BIG HORN,02-5-001,012+0.743,017+0.130,N-37,2,1071.5,4709.242499999999
C005225,0.3,2144.0,643.1999999999999,07-2A-244,CASCADE,07-2A-244,000+0.000,000+0.300,U-5225,2,1072.0,321.59999999999997
C000012,0.621,4289.0,2663.469,A-018,GALLATIN,A-018,000+0.000,000+0.621,N-12,4,1072.25,665.86725
C231855,0.764,1075.0,821.3000000000001,912799N,MISSOULA,912799N,000+0.000,000+0.764,L-32-1214,1,1075.0,821.3000000000001
C000060,2.921,4303.0,12569.063,07-2-006,CASCADE,07-2-006,082+0.312,085+0.223,N-60,4,1075.75,3142.26575
C005816,0.265,3231.0,856.215,25-7C-080,LEWIS AND CLARK,25-7C-080,001+0.748,002+0.013,U-5816,3,1077.0,285.40500000000003
C000062,1.531,1079.0,1651.9489999999998,43-5-028,ROOSEVELT,43-5-028,000+0.325,002+0.557,N-62,1,1079.0,1651.9489999999998
C000447,1.199,1083.0,1298.517,44-8-017,ROSEBUD,44-8-017,051+0.291,052+0.491,L-44-447,1,1083.0,1298.517
C008004,0.525,1084.0,569.1,09-2A-042,CUSTER,09-2A-042,000+0.602,001+0.126,L-9-721,1,1084.0,569.1
C000421,1.035,1084.0,1121.9399999999998,48-2-025,CARBON,48-2-025,008+0.763,009+0.794,S-421,1,1084.0,1121.9399999999998
C032758,2.727,13010.0,35478.27,32-3-014,MISSOULA,32-3-014,000+0.005,002+0.941,N-132,12,1084.1666666666667,2956.5224999999996
C000053,8.12,2169.0,17612.28,56-2-003,YELLOWSTONE,56-2-003,023+0.451,031+0.575,N-53,2,1084.5,8806.14
C000090,5.644,28197.0,159143.86800000002,W-203,YELLOWSTONE,W-203,437+0.490,443+0.138,I-90,26,1084.5,6120.918000000001
C000029,0.33,15203.0,5016.99,47-1C-016,SILVER BOW,47-1C-016,087+0.791,088+0.121,N-29,14,1085.9285714285713,358.3564285714286
C005809,0.965,9775.0,9432.875,25-7B-009,LEWIS AND CLARK,25-7B-009,002+0.876,003+0.841,U-5809,9,1086.111111111111,1048.0972222222222
C000010,0.122,5432.0,662.704,07-2A-033,CASCADE,07-2A-033,002+0.863,002+0.984,N-10,5,1086.4,132.5408
C000008,5.361,4347.0,23304.267,04-2-002,BROADWATER,04-2-002,089+0.360,094+0.654,N-8,4,1086.75,5826.06675
C223620,0.087,1087.0,94.56899999999999,087462H,YELLOWSTONE,087462H,001+0.437,001+0.524,L-56-933,1,1087.0,94.56899999999999
C000354,3.011,1088.0,3275.9680000000003,24-3-012,LAKE,24-3-012,009+0.456,013+0.000,S-354,1,1088.0,3275.9680000000003
C000607,0.299,1088.0,325.312,16-3-040,GALLATIN,16-3-040,000+0.229,000+0.528,U-607,1,1088.0,325.312
C000053,2.681,11997.0,32163.957000000002,56-4A-032,YELLOWSTONE,56-4A-032,003+0.158,005+0.790,N-53,11,1090.6363636363637,2923.996090909091
C001011,0.005,2182.0,10.91,56-4A-340,YELLOWSTONE,56-4A-340,002+0.699,002+0.704,U-1011,2,1091.0,5.455
C001011,0.866,2182.0,1889.612,56-4A-340,YELLOWSTONE,56-4A-340,001+0.604,002+0.470,U-1011,2,1091.0,944.806
C008110,0.08,5465.0,437.2,32-3A-213,MISSOULA,32-3A-213,000+0.000,000+0.080,U-8110,5,1093.0,87.44
C005217,0.572,4374.0,2501.928,07-2A-116,CASCADE,07-2A-116,000+0.757,001+0.328,U-5217,4,1093.5,625.482
C000037,1.362,2189.0,2981.418,38-1-002,POWDER RIVER,38-1-002,066+0.214,067+0.584,N-37,2,1094.5,1490.709
C047586,1.187,2189.0,2598.3430000000003,47-1C-080,SILVER BOW,47-1C-080,000+0.000,001+0.187,X-47586,2,1094.5,1299.1715000000002
C000015,5.631,3285.0,18497.835,01-8-002,BEAVERHEAD,01-8-002,009+0.280,014+0.910,I-15,3,1095.0,6165.945
C000094,5.767,4381.0,25265.227000000003,40-2-003,PRAIRIE,40-2-003,185+0.482,191+0.250,I-94,4,1095.25,6316.306750000001
C001018,0.223,13155.0,2933.565,56-4A-243,YELLOWSTONE,56-4A-243,000+0.269,000+0.492,U-1018,12,1096.25,244.46375
C001011,0.846,4386.0,3710.556,56-4A-036,YELLOWSTONE,56-4A-036,002+0.867,003+0.713,U-1011,4,1096.5,927.639
C000001,0.432,25229.0,10898.928,15-7B-006,FLATHEAD,15-7B-006,122+0.492,122+0.924,N-1,23,1096.9130434782608,473.8664347826087
C001820,0.512,7681.0,3932.672,47-1C-043,SILVER BOW,47-1C-043,000+0.000,000+0.512,U-1820,7,1097.2857142857142,561.8102857142857
C006718,0.072,2195.0,158.04,15-7C-087,FLATHEAD,15-7C-087,000+0.491,000+0.563,U-6718,2,1097.5,79.02
C000263,1.034,2198.0,2272.732,32-3-011,MISSOULA,32-3-011,010+0.511,011+0.602,S-263,2,1099.0,1136.366
C083154,1.455,4398.0,6399.09,56-4A-175,YELLOWSTONE,56-4A-175,000+0.000,001+0.455,L-56-2980,4,1099.5,1599.7725
C000063,4.065,2199.0,8938.935000000001,54-1-002,WHEATLAND,54-1-002,013+0.799,017+0.873,N-63,2,1099.5,4469.467500000001
C007483,1.007,2203.0,2218.421,42-4A-045,RICHLAND,42-4A-045,000+0.702,001+0.709,L-42-308,2,1101.5,1109.2105
C006205,0.827,3308.0,2735.716,32-3A-296,MISSOULA,32-3A-296,000+0.000,000+0.827,L-32-4575,3,1102.6666666666667,911.9053333333333
C003733,0.284,7732.0,2195.888,07-2A-269,CASCADE,07-2A-269,000+0.000,000+0.284,L-7-2524,7,1104.5714285714287,313.6982857142857
C006907,0.432,1105.0,477.36,56-4B-013,YELLOWSTONE,56-4B-013,000+0.000,000+0.432,U-6907,1,1105.0,477.36
C000015,3.17,4420.0,14011.4,01-4-006,BEAVERHEAD,01-4-006,052+0.642,055+0.794,I-15,4,1105.0,3502.85
C000037,1.879,2211.0,4154.469,38-1-001,POWDER RIVER,38-1-001,064+0.329,066+0.214,N-37,2,1105.5,2077.2345
C002440,0.36,2213.0,796.68,15-4A-036,FLATHEAD,15-4A-036,000+0.117,000+0.477,U-2504,2,1106.5,398.34
C000057,0.793,1107.0,877.851,28-4-011,MCCONE,28-4-011,277+0.912,278+0.734,N-57,1,1107.0,877.851
C000020,8.906,2216.0,19735.696,11-3-001,DAWSON,11-3-001,008+0.129,017+0.080,N-20,2,1108.0,9867.848
C068307,0.396,7759.0,3072.5640000000003,56-4A-133,YELLOWSTONE,56-4A-133,001+0.497,001+0.892,L-56-1834,7,1108.4285714285713,438.9377142857143
C000084,2.559,3326.0,8511.234,16-3-003,GALLATIN,16-3-003,025+0.186,027+0.782,P-84,3,1108.6666666666667,2837.078
C056601,2.98,1109.0,3304.82,56-4-062,YELLOWSTONE,56-4-062,000+0.000,002+0.980,L-56-601,1,1109.0,3304.82
C000049,3.91,2219.0,8676.29,01-4-003,BEAVERHEAD,01-4-003,003+0.518,007+0.425,N-49,2,1109.5,4338.145
C024015,1.725,2220.0,3829.5,24-3-026,LAKE,24-3-026,000+0.000,001+0.725,X-24015,2,1110.0,1914.75
C001006,0.503,6661.0,3350.483,56-4A-070,YELLOWSTONE,56-4A-070,000+0.505,001+0.008,U-1006,6,1110.1666666666667,558.4138333333334
C000044,0.456,1111.0,506.61600000000004,37-1-021,PONDERA,37-1-021,027+0.869,028+0.360,P-44,1,1111.0,506.61600000000004
C001036,0.521,12241.0,6377.561000000001,56-4A-337,YELLOWSTONE,56-4A-337,002+0.859,003+0.380,U-1036,11,1112.8181818181818,579.7782727272728
C006222,1.315,7797.0,10253.055,32-3A-314,MISSOULA,32-3A-314,000+0.000,001+0.315,L-32-829,7,1113.857142857143,1464.722142857143
C006701,0.26,12261.0,3187.86,15-7C-015,FLATHEAD,15-7C-015,000+0.911,001+0.171,U-6701,11,1114.6363636363637,289.80545454545455
C472303,0.307,1115.0,342.305,15-7B-106,FLATHEAD,15-7B-106,000+0.000,000+0.307,L-15-7608,1,1115.0,342.305
C000057,1.042,1118.0,1164.9560000000001,28-4-015,MCCONE,28-4-015,279+0.834,280+0.790,N-57,1,1118.0,1164.9560000000001
C000001,1.151,5592.0,6436.392,27-3A-002,LINCOLN,27-3A-002,034+0.508,035+0.734,N-1,5,1118.4,1287.2784
C000231,1.021,4483.0,4577.143,25-7B-083,LEWIS AND CLARK,25-7B-083,002+0.016,003+0.046,U-5820,4,1120.75,1144.28575
C228431,0.004,1121.0,4.484,07-2-051,CASCADE,07-2-051,000+0.236,000+0.240,R015S280OFA,1,1121.0,4.484
C004969,1.116,2242.0,2502.072,15-7B-068,FLATHEAD,15-7B-068,000+0.000,001+0.116,L-15-1018,2,1121.0,1251.036
C000006,2.836,2247.0,6372.491999999999,45-4-001,SANDERS,45-4-001,053+0.175,056+0.018,P-6,2,1123.5,3186.2459999999996
C000001,5.975,2254.0,13467.65,43-4-001,ROOSEVELT,43-4-001,604+0.813,610+0.780,N-1,2,1127.0,6733.825
C001305,0.76,2258.0,1716.08,56-4A-311,YELLOWSTONE,56-4A-311,000+0.433,001+0.193,L-56-2393,2,1129.0,858.04
C224588,1.013,2266.0,2295.4579999999996,104007M,YELLOWSTONE,104007M,000+0.000,001+0.013,L-56-3892,2,1133.0,1147.7289999999998
C000004,0.53,5666.0,3002.98,56-4B-007,YELLOWSTONE,56-4B-007,055+0.311,055+0.841,N-4,5,1133.2,600.596
C006209,0.948,4542.0,4305.816,913766E,MISSOULA,913766E,000+0.000,000+0.948,L-32-824,4,1135.5,1076.454
C000015,2.22,3407.0,7563.540000000001,37-4-001,TETON,37-4-001,321+0.054,323+0.685,I-15,3,1135.6666666666667,2521.1800000000003
C006201,2.21,4543.0,10040.03,32-3A-180,MISSOULA,32-3A-180,000+0.240,002+0.450,L-32-4322,4,1135.75,2510.0075
C224862,0.502,2274.0,1141.548,56-4A-382,YELLOWSTONE,56-4A-382,001+0.999,002+0.501,L-56-525,2,1137.0,570.774
C000052,1.454,9100.0,13231.4,15-7A-001,FLATHEAD,15-7A-001,045+0.018,046+0.475,P-52,8,1137.5,1653.925
C002947,0.395,1139.0,449.90500000000003,29-4-016,MADISON,29-4-016,000+0.000,000+0.395,L-29-1059,1,1139.0,449.90500000000003
C011301,0.781,4556.0,3558.2360000000003,56-4A-203,YELLOWSTONE,56-4A-203,000+0.000,000+0.781,L-56-2406,4,1139.0,889.5590000000001
C000007,2.899,20527.0,59507.773,32-3-006,MISSOULA,32-3-006,080+0.640,083+0.387,N-7,18,1140.388888888889,3305.9873888888887
C056506,1.453,2281.0,3314.293,087372J,YELLOWSTONE,087372J,005+0.013,006+0.466,L-56-506,2,1140.5,1657.1465
C000275,0.602,2287.0,1376.774,39-3-028,POWELL,39-3-028,002+0.302,002+0.904,S-275,2,1143.5,688.387
C005205,0.685,5718.0,3916.8300000000004,07-2A-232,CASCADE,07-2A-232,000+0.558,001+0.240,U-5205,5,1143.6,783.3660000000001
C000060,5.445,1144.0,6229.08,07-2-035,CASCADE,07-2-035,061+0.804,066+0.995,P-60,1,1144.0,6229.08
C000001,2.364,9165.0,21666.059999999998,15-4A-005,FLATHEAD,15-4A-005,144+0.476,146+0.837,N-1,8,1145.625,2708.2574999999997
C083045,2.927,1149.0,3363.123,32-3A-332,MISSOULA,32-3A-332,000+0.538,003+0.465,L-32-2235,1,1149.0,3363.123
C229023,0.279,1152.0,321.408,16-1-043,GALLATIN,16-1-043,000+0.000,000+0.279,R090E278ONA,1,1152.0,321.408
C006715,0.6,3457.0,2074.2,15-7B-060,FLATHEAD,15-7B-060,001+0.548,002+0.148,U-6715,3,1152.3333333333333,691.4
C001801,0.373,3457.0,1289.461,47-1C-029,SILVER BOW,47-1C-029,000+0.490,000+0.863,U-1801,3,1152.3333333333333,429.82033333333334
C001036,0.819,11527.0,9440.613,56-4A-300,YELLOWSTONE,56-4A-300,002+0.039,002+0.859,U-1036,10,1152.7,944.0613
C025001,1.302,1155.0,1503.81,25-7A-068,LEWIS AND CLARK,25-7A-068,002+0.752,004+0.054,L-25-34,1,1155.0,1503.81
C008107,0.276,13882.0,3831.4320000000002,32-3A-168,MISSOULA,32-3A-168,000+0.000,000+0.276,N-130,12,1156.8333333333333,319.286
C008102,1.34,4629.0,6202.860000000001,32-3A-058,MISSOULA,32-3A-058,000+0.000,001+0.340,U-8102,4,1157.25,1550.7150000000001
C000061,0.971,1159.0,1125.389,33-1-004,MUSSELSHELL,33-1-004,011+0.528,012+0.494,N-61,1,1159.0,1125.389
C005174,0.432,1163.0,502.416,56-4B-045,YELLOWSTONE,56-4B-045,000+0.000,000+0.432,L-56-2936,1,1163.0,502.416
C000004,1.153,4653.0,5364.909000000001,05-3-026,CARBON,05-3-026,024+0.447,025+0.600,N-4,4,1163.25,1341.2272500000001
C000010,7.588,2333.0,17702.804,07-2-001,CASCADE,07-2-001,008+0.546,016+0.163,N-10,2,1166.5,8851.402
C003457,0.266,1169.0,310.954,088699K,CASCADE,088699K,000+0.515,000+0.781,L-7-890,1,1169.0,310.954
C000001,0.441,9386.0,4139.226,21-4A-011,HILL,21-4A-011,382+0.631,383+0.248,N-1,8,1173.25,517.40325
C003928,0.465,1174.0,545.9100000000001,07-2A-131,CASCADE,07-2A-131,000+0.000,000+0.465,L-7-2530,1,1174.0,545.9100000000001
C000090,2.539,19987.0,50746.993,32-3A-005,MISSOULA,32-3A-005,107+0.273,109+0.801,I-90,17,1175.7058823529412,2985.1172352941176
C000001,2.437,2353.0,5734.2609999999995,18-5-012,GLACIER,18-5-012,255+0.856,258+0.269,N-1,2,1176.5,2867.1304999999998
C001021,0.145,3532.0,512.14,56-4A-253,YELLOWSTONE,56-4A-253,000+0.287,000+0.432,U-1021,3,1177.3333333333333,170.71333333333334
C000574,1.014,1178.0,1194.492,32-3-031,MISSOULA,32-3-031,008+0.506,009+0.521,S-574,1,1178.0,1194.492
C000001,7.582,2359.0,17885.938,43-3-006,ROOSEVELT,43-3-006,597+0.225,604+0.813,N-1,2,1179.5,8942.969
C005209,0.075,2363.0,177.225,07-2A-080,CASCADE,07-2A-080,000+0.612,000+0.687,U-5209,2,1181.5,88.6125
C005209,0.154,2363.0,363.902,07-2A-080,CASCADE,07-2A-080,000+0.687,000+0.841,U-5209,2,1181.5,181.951
C326078,0.628,13002.0,8165.256,16-3-086,GALLATIN,16-3-086,000+0.000,000+0.628,N-186,11,1182.0,742.296
C012002,0.625,5913.0,3695.625,15-4A-049,FLATHEAD,15-4A-049,000+0.376,001+0.001,L-15-6154,5,1182.6,739.125
C000060,0.244,31974.0,7801.656,07-2A-010,CASCADE,07-2A-010,093+0.577,094+0.200,N-60,27,1184.2222222222222,288.95022222222224
C000109,1.769,11852.0,20966.188,15-7B-100,FLATHEAD,15-7B-100,001+0.270,003+0.033,N-109,10,1185.2,2096.6187999999997
C000453,3.499,1189.0,4160.311,25-7A-014,LEWIS AND CLARK,25-7A-014,001+0.573,006+0.000,S-453,1,1189.0,4160.311
C001004,0.243,13096.0,3182.328,56-4A-094,YELLOWSTONE,56-4A-094,004+0.341,004+0.584,U-1004,11,1190.5454545454545,289.30254545454545
C005211,0.338,15478.0,5231.564,07-2A-105,CASCADE,07-2A-105,000+0.000,000+0.338,N-104,13,1190.6153846153845,402.428
C005813,0.196,2382.0,466.872,25-7C-038,LEWIS AND CLARK,25-7C-038,000+0.000,000+0.196,L-25-3481,2,1191.0,233.436
C005215,0.495,2384.0,1180.08,07-2A-217,CASCADE,07-2A-217,001+0.515,002+0.010,U-5215,2,1192.0,590.04
C015025,0.773,2385.0,1843.605,15-4A-039,FLATHEAD,15-4A-039,000+0.000,000+0.773,L-15-25,2,1192.5,921.8025
C000060,0.406,36976.0,15012.256000000001,07-2A-013,CASCADE,07-2A-013,092+0.690,093+0.088,N-60,31,1192.774193548387,484.2663225806452
C006725,0.136,1194.0,162.38400000000001,15-7C-064,FLATHEAD,15-7C-064,001+0.282,001+0.418,U-6725,1,1194.0,162.38400000000001
C000002,0.128,7167.0,917.376,09-2A-009,CUSTER,09-2A-009,003+0.085,003+0.213,N-2,6,1194.5,152.896
C005204,0.234,4778.0,1118.0520000000001,07-2A-049,CASCADE,07-2A-049,000+0.000,000+0.234,U-5204,4,1194.5,279.51300000000003
C000007,0.994,3589.0,3567.466,41-2-007,RAVALLI,41-2-007,029+0.434,030+0.432,N-7,3,1196.3333333333333,1189.1553333333334
C000019,1.761,3589.0,6320.228999999999,12-1C-054,DEER LODGE,12-1C-054,010+0.561,012+0.362,P-19,3,1196.3333333333333,2106.743
C000016,4.943,5986.0,29588.798,56-4A-018,YELLOWSTONE,56-4A-018,004+0.746,009+0.864,N-16,5,1197.2,5917.759599999999
C006710,0.538,3593.0,1933.034,15-7B-066,FLATHEAD,15-7B-066,000+0.413,000+0.951,U-6710,3,1197.6666666666667,644.3446666666667
C228968,0.239,3595.0,859.2049999999999,32-3-072,MISSOULA,32-3-072,000+0.000,000+0.239,R090E101OFA,3,1198.3333333333333,286.40166666666664
C056683,2.083,4796.0,9990.068000000001,A-029,YELLOWSTONE,A-029,003+0.147,005+0.230,X-56683,4,1199.0,2497.5170000000003
C001005,0.247,13200.0,3260.4,56-4A-148,YELLOWSTONE,56-4A-148,001+0.761,002+0.008,U-1005,11,1200.0,296.40000000000003
C000001,1.719,3602.0,6191.838000000001,21-4A-015,HILL,21-4A-015,385+0.716,387+0.415,N-1,3,1200.6666666666667,2063.9460000000004
C000430,1.202,4806.0,5776.812,25-7A-076,LEWIS AND CLARK,25-7A-076,004+0.077,005+0.312,U-5818,4,1201.5,1444.203
C000015,5.862,3605.0,21132.510000000002,W-142,BEAVERHEAD,W-142,023+0.533,029+0.384,I-15,3,1201.6666666666667,7044.170000000001
C000026,0.991,1202.0,1191.182,42-4-005,RICHLAND,42-4-005,002+0.892,003+0.888,P-26,1,1202.0,1191.182
C005216,0.57,3606.0,2055.4199999999996,07-2A-173,CASCADE,07-2A-173,000+0.984,001+0.555,U-5216,3,1202.0,685.1399999999999
C000231,1.5,4808.0,7212.0,25-7B-084,LEWIS AND CLARK,25-7B-084,000+0.520,002+0.016,U-5820,4,1202.0,1803.0
C008116,0.389,3606.0,1402.7340000000002,A-068,MISSOULA,A-068,002+0.046,002+0.435,U-8116,3,1202.0,467.57800000000003
C000026,1.973,1202.0,2371.5460000000003,42-4-005,RICHLAND,42-4-005,003+0.888,005+0.837,P-26,1,1202.0,2371.5460000000003
C000013,0.838,1204.0,1008.952,22-4-002,GALLATIN,22-4-002,083+0.034,083+0.871,P-13,1,1204.0,1008.952
C001822,0.274,1205.0,330.17,47-1C-119,SILVER BOW,47-1C-119,000+0.000,000+0.274,U-1822,1,1205.0,330.17
