CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000027,4.1385199,464,1920.2732336000001,06-1-002,CARTER,06-1-002,000+0.323,004+0.448,P-27,1,464.0,1920.2732336000001
C000011,6.43801243,3586,23086.71257398,34-2-002,PARK,34-2-002,043+0.358,049+0.840,N-11,12,298.8333333333333,1923.8927144983334
C005707,0.49093147,3920,1924.4513623999999,21-4A-041,HILL,21-4A-041,000+0.713,001+0.204,U-5707,1,3920.0,1924.4513623999999
C000057,6.10239481,2208,13474.08774048,23-2-013,JUDITH BASIN,23-2-013,036+0.616,042+0.717,N-57,7,315.42857142857144,1924.8696772114286
C000302,1.27723109,3015,3850.8517363499996,56-4A-111,YELLOWSTONE,56-4A-111,002+0.559,003+0.870,U-1034,2,1507.5,1925.4258681749998
C000370,1.95181016,1973,3850.92144568,41-1-008,RAVALLI,41-1-008,000+0.000,001+0.876,S-370,2,986.5,1925.46072284
C000019,2.27955071,845,1926.2203499500001,20-3-008,GRANITE,20-3-008,036+0.205,038+0.425,P-19,1,845.0,1926.2203499500001
C000015,4.52377897,2129,9631.12542713,51-1-001,TOOLE,51-1-001,385+0.015,389+0.535,I-15,5,425.8,1926.225085426
C326084,2.62441915,7340,19263.236561,16-3-085,GALLATIN,16-3-085,000+0.000,002+0.624,X-16835,10,734.0,1926.3236561
C001210,0.26155292,7368,1927.12191456,16-3B-076,GALLATIN,16-3B-076,000+0.686,000+0.947,U-1210,1,7368.0,1927.12191456
C000015,7.54918681,3321,25070.849396010002,50-4-002,TETON,50-4-002,313+0.268,320+0.827,I-15,13,255.46153846153845,1928.526876616154
C000002,12.00372926,643,7718.39791418,09-2-003,CUSTER,09-2-003,006+0.164,018+0.404,P-2,4,160.75,1929.599478545
C000010,2.9203819,2646,7727.330507400001,21-4A-016,HILL,21-4A-016,106+0.762,109+0.715,N-10,4,661.5,1931.8326268500002
C008105,0.2456038,15747,3867.5230386000003,32-3A-153,MISSOULA,32-3A-153,002+0.776,003+0.022,N-129,2,7873.5,1933.7615193000001
C000001,1.60388869,7243,11616.96578167,27-3A-014,LINCOLN,27-3A-014,032+0.898,034+0.508,N-1,6,1207.1666666666667,1936.1609636116666
C000269,1.29955014,7454,9686.84674356,41-1-015,RAVALLI,41-1-015,020+0.055,021+0.354,S-269,5,1490.8,1937.369348712
C000345,2.50909011,773,1939.5266550299998,16-3A-021,GALLATIN,16-3A-021,003+0.030,005+0.545,S-345,1,773.0,1939.5266550299998
C015011,2.75141685,1414,3890.5034259,15-4A-053,FLATHEAD,15-4A-053,000+0.000,002+0.751,L-15-11,2,707.0,1945.25171295
C045077,1.89972843,1024,1945.32191232,45-5-005,SANDERS,45-5-005,000+0.000,001+0.900,X-45077,1,1024.0,1945.32191232
C000078,4.86558427,800,3892.4674160000004,48-2-003,STILLWATER,48-2-003,025+0.139,029+1.023,P-78,2,400.0,1946.2337080000002
C000430,3.80160292,2562,9739.706681040001,25-7A-016,LEWIS AND CLARK,25-7A-016,005+0.312,009+0.088,S-430,5,512.4,1947.9413362080002
C002079,0.51148378,3809,1948.2417180200002,47-1C-116,SILVER BOW,47-1C-116,000+0.423,000+0.935,L-47-1036,1,3809.0,1948.2417180200002
C000060,2.92131024,4002,11691.083580479999,07-2-006,CASCADE,07-2-006,082+0.312,085+0.223,N-60,6,667.0,1948.51393008
C000472,11.94299979,490,5852.0698971,45-2-005,SANDERS,45-2-005,007+0.270,019+0.423,S-472,3,163.33333333333334,1950.6899657000001
C000203,4.93805856,7111,35114.53442016,41-1-006,RAVALLI,41-1-006,007+0.190,011+1.354,S-203,18,395.05555555555554,1950.8074677866668
C000015,3.4514601,9060,31270.228506,07-2A-005,CASCADE,07-2A-005,282+0.794,286+0.413,I-15,16,566.25,1954.389281625
C000027,5.87209012,666,3910.8120199200002,55-2-002,WIBAUX,55-2-002,063+0.889,069+0.736,P-27,2,333.0,1955.4060099600001
C000090,6.77747119,9522,64535.08067118,49-3-001,SWEET GRASS,49-3-001,377+1.041,384+0.808,I-90,33,288.54545454545456,1955.6085051872728
C000057,2.12204019,2767,5871.685205729999,14-6-002,JUDITH BASIN,14-6-002,062+0.313,064+0.442,N-57,3,922.3333333333334,1957.2284019099998
C004051,0.63506076,3083,1957.89232308,02-1-021,BIG HORN,02-1-021,000+0.059,000+0.694,L-2-2340,1,3083.0,1957.89232308
C006222,1.31529743,7454,9804.22704322,32-3A-314,MISSOULA,32-3A-314,000+0.000,001+0.315,L-32-829,5,1490.8,1960.8454086440001
C000090,0.64704636,12122,7843.49597592,04-2-008,GALLATIN,04-2-008,277+0.433,278+0.056,I-90,4,3030.5,1960.87399398
C000022,5.00054774,787,3935.43107138,46-3-001,SHERIDAN,46-3-001,064+0.785,069+0.812,N-22,2,393.5,1967.71553569
C005201,0.29099363,13534,3938.30778842,07-2-094,CASCADE,07-2-094,000+0.527,000+0.818,N-122,2,6767.0,1969.15389421
C000007,0.268471,29350,7879.623850000001,32-3A-021,MISSOULA,32-3A-021,090+0.653,090+0.921,N-7,4,7337.5,1969.9059625000002
C000080,10.42395749,189,1970.1279656099998,08-5-012,CHOUTEAU,08-5-012,035+0.639,046+0.074,P-80,1,189.0,1970.1279656099998
C473009,1.45354864,2713,3943.47746032,05-1-031,CARBON,05-1-031,000+0.000,001+0.454,X-81027,2,1356.5,1971.73873016
C003591,0.45603018,4325,1972.3305285000001,07-2A-223,CASCADE,07-2A-223,000+0.252,000+0.708,L-7-2512,1,4325.0,1972.3305285000001
C000024,2.86117542,1382,3954.1444304399997,07-1-012,CASCADE,07-1-012,124+0.630,127+0.475,N-24,2,691.0,1977.0722152199999
C000280,1.02425343,3862,3955.6667466599997,25-7B-004,LEWIS AND CLARK,25-7B-004,000+1.670,001+0.908,S-280,2,1931.0,1977.8333733299999
C015802,26.04294597,380,9896.3194686,15-3-002,FLATHEAD,15-3-002,000+0.000,026+0.043,L-15-802,5,76.0,1979.2638937200002
C000001,8.46127047,1176,9950.45407272,53-3-002,VALLEY,53-3-002,512+0.973,521+0.415,N-1,5,235.2,1990.090814544
C008106,0.29472354,6756,1991.15223624,32-3A-221,MISSOULA,32-3A-221,001+0.105,001+0.400,U-8106,1,6756.0,1991.15223624
C025001,1.21920135,1634,1992.1750059,25-7A-067,LEWIS AND CLARK,25-7A-067,004+0.054,005+0.274,L-25-34,1,1634.0,1992.1750059
C000239,3.9697306,503,1996.7744918,23-4-005,JUDITH BASIN,23-4-005,001+0.532,005+0.529,S-239,1,503.0,1996.7744918
C005240,0.4861127,4109,1997.4370843,07-2A-192,CASCADE,07-2A-192,000+0.136,000+0.622,U-5240,1,4109.0,1997.4370843
C038002,35.08754102,57,1999.9898381400003,38-2-015,POWDER RIVER,38-2-015,000+0.000,035+0.088,L-38-2,1,57.0,1999.9898381400003
C000269,4.39326027,5008,22001.44743216,41-1-012,RAVALLI,41-1-012,015+0.141,019+0.560,S-269,11,455.27272727272725,2000.1315847418182
C000411,4.68526842,428,2005.29488376,16-2-008,GALLATIN,16-2-008,006+0.057,010+0.738,S-411,1,428.0,2005.29488376
C021416,2.06703085,1942,4014.1739107000003,21-4A-058,HILL,21-4A-058,000+0.000,002+0.067,L-21-416,2,971.0,2007.0869553500002
C001012,0.50463572,3982,2009.45943704,56-4A-290,YELLOWSTONE,56-4A-290,001+0.964,002+0.469,U-1012,1,3982.0,2009.45943704
C000094,2.54674917,5525,14070.78916425,09-2A-001,CUSTER,09-2A-001,135+0.547,138+0.096,I-94,7,789.2857142857143,2010.11273775
C000036,5.63910356,1785,10065.7998546,45-5-004,SANDERS,45-5-004,025+0.490,031+0.147,P-36,5,357.0,2013.15997092
C000567,10.12627605,199,2015.12893395,27-3-011,LINCOLN,27-3-011,006+0.515,017+0.126,S-567,1,199.0,2015.12893395
C000373,2.50655257,2414,6050.817903980001,41-2A-006,RAVALLI,41-2A-006,002+0.033,004+0.574,S-373,3,804.6666666666666,2016.939301326667
C473095,1.12004164,12624,14139.40566336,15-7B-077,FLATHEAD,15-7B-077,001+0.011,002+0.131,P-267,7,1803.4285714285713,2019.9150947657142
C000061,10.62076783,951,10100.35020633,14-7-001,FERGUS,14-7-001,026+0.616,037+0.259,N-61,5,190.2,2020.070041266
C231978,21.0486479,672,14144.6913888,32-3A-337,MISSOULA,32-3A-337,000+0.000,021+0.049,L-32-104,7,96.0,2020.6701984
C000004,0.18407299,10978,2020.7532842199998,56-4B-039,YELLOWSTONE,56-4B-039,054+0.490,054+0.674,N-4,1,10978.0,2020.7532842199998
C000346,1.99178981,1015,2021.66665715,16-1-028,GALLATIN,16-1-028,000+1.019,002+0.941,S-346,1,1015.0,2021.66665715
C024003,4.65937982,1302,6066.51252564,24-2-029,LAKE,24-2-029,000+0.000,004+0.662,X-24003,3,434.0,2022.17084188
C000004,1.80425229,4488,8097.4842775199995,05-1-030,CARBON,05-1-030,048+0.063,049+0.759,N-4,4,1122.0,2024.3710693799999
C000094,6.4208656,4414,28341.7007584,09-2-001,CUSTER,09-2-001,128+0.851,135+0.241,I-94,14,315.2857142857143,2024.4071970285713
C048001,31.1484603,65,2024.6499195,48-1-002,STILLWATER,48-1-002,000+0.000,031+0.148,L-48-1,1,65.0,2024.6499195
C000090,4.3737843,8807,38519.918330099994,47-1C-005,SILVER BOW,47-1C-005,228+0.636,232+0.954,I-90,19,463.5263157894737,2027.3641226368418
C006543,1.37489911,1479,2033.47578369,32-3A-335,MISSOULA,32-3A-335,000+0.000,001+0.375,L-32-923,1,1479.0,2033.47578369
C000085,1.0047316,16202,16278.661383199998,16-3-034,GALLATIN,16-3-034,003+0.993,004+0.975,N-85,8,2025.25,2034.8326728999998
C000411,4.55552202,2234,10177.03619268,16-3-008,GALLATIN,16-3-008,001+0.497,006+0.057,S-411,5,446.8,2035.407238536
C000024,8.90194574,2058,18320.204332920002,32-4-004,POWELL,32-4-004,035+0.690,044+0.558,N-24,9,228.66666666666666,2035.5782592133337
C000001,1.22811397,3318,4074.8821524600003,27-3A-001,LINCOLN,27-3A-001,029+1.019,031+0.178,N-1,2,1659.0,2037.4410762300001
C000005,0.3333244,12240,4079.890656,24-2-032,LAKE,24-2-032,060+0.460,060+0.793,N-5,2,6120.0,2039.945328
C000090,0.24251286,8413,2040.2606911799999,02-1-006,BIG HORN,02-1-006,497+0.350,497+0.593,I-90,1,8413.0,2040.2606911799999
C000008,4.34303252,2826,12273.40990152,25-6-001,POWELL,25-6-001,023+0.270,027+0.613,N-8,6,471.0,2045.5683169200001
C003524,1.38607277,4439,6152.777026029999,07-2A-268,CASCADE,07-2A-268,000+0.000,001+0.386,L-7-2521,3,1479.6666666666667,2050.9256753433333
C000005,0.55394589,7408,4103.631153120001,24-3-001,LAKE,24-3-001,023+0.014,023+0.568,N-5,2,3704.0,2051.8155765600004
C000001,0.98156326,2091,2052.44877666,18-5-003,GLACIER,18-5-003,252+0.510,253+0.495,N-1,1,2091.0,2052.44877666
C000966,1.08745753,3775,4105.15217575,56-4A-313,YELLOWSTONE,56-4A-313,000+0.000,001+0.087,L-56-2386,2,1887.5,2052.576087875
C224904,0.50388303,4076,2053.82723028,56-4A-374,YELLOWSTONE,56-4A-374,000+0.000,000+0.504,L-56-598,1,4076.0,2053.82723028
C041601,14.51771338,283,4108.51288654,41-5-005,RAVALLI,41-5-005,000+0.000,014+0.466,X-41601,2,141.5,2054.25644327
C000574,3.73263749,1101,4109.63387649,32-3-035,MISSOULA,32-3-035,000+0.000,003+0.728,S-574,2,550.5,2054.816938245
C032758,0.51959541,11864,6164.47994424,32-3A-302,MISSOULA,32-3A-302,005+0.296,005+0.815,N-132,3,3954.6666666666665,2054.82664808
C000015,0.91562166,2245,2055.5706267,51-3-002,TOOLE,51-3-002,363+0.480,364+0.397,I-15,1,2245.0,2055.5706267
C000090,7.69098431,6415,49337.66434865,31-2-006,MINERAL,31-2-006,047+0.520,055+0.150,I-90,24,267.2916666666667,2055.7360145270836
C001820,0.263715,7798,2056.4495699999998,47-1C-106,SILVER BOW,47-1C-106,000+0.512,000+0.776,U-1820,1,7798.0,2056.4495699999998
C000291,0.39030471,5271,2057.29612641,16-3-042,GALLATIN,16-3-042,001+0.842,002+0.232,L-16-2436,1,5271.0,2057.29612641
C000057,3.34811216,2460,8236.3559136,07-2-024,JUDITH BASIN,07-2-024,007+0.070,010+0.428,N-57,4,615.0,2059.0889784
C056012,5.55388896,371,2060.49280416,56-4-063,YELLOWSTONE,56-4-063,000+0.000,005+0.554,L-56-12,1,371.0,2060.49280416
C004500,0.82062991,2511,2060.60170401,25-7C-114,LEWIS AND CLARK,25-7C-114,000+0.000,000+0.821,L-25-2445,1,2511.0,2060.60170401
C000014,9.75951312,1056,10306.04585472,30-3-001,MEAGHER,30-3-001,023+0.512,033+0.315,P-14,5,211.2,2061.209170944
C008125,0.78397293,5259,4122.91363887,32-3A-177,MISSOULA,32-3A-177,000+0.000,000+0.784,U-8125,2,2629.5,2061.456819435
C000090,1.32198748,9368,12384.37871264,49-3A-001,PARK,49-3A-001,352+0.705,354+0.033,I-90,6,1561.3333333333333,2064.0631187733334
C000232,5.07572606,407,2065.82050642,21-4A-020,HILL,21-4A-020,003+0.267,008+0.466,S-232,1,407.0,2065.82050642
C000015,3.25069484,3815,12401.4008146,47-2-001,SILVER BOW,47-2-001,098+0.998,102+0.260,I-15,6,635.8333333333334,2066.9001357666666
C000010,1.18419193,1747,2068.7833017099997,21-4-004,HILL,21-4-004,089+0.929,091+0.499,N-10,1,1747.0,2068.7833017099997
C000050,20.70783726,6596,136588.89456696002,16-4-003,GALLATIN,16-4-003,047+0.954,068+0.641,N-50,66,99.93939393939394,2069.52870556
C000003,5.31846935,1557,8280.85677795,07-1-001,CASCADE,07-1-001,014+0.380,020+0.061,P-3,4,389.25,2070.2141944875
C005215,1.0129504,2044,2070.4706176,07-2A-112,CASCADE,07-2A-112,002+0.010,003+0.023,U-5215,1,2044.0,2070.4706176
C000010,1.25626613,1650,2072.8391145,08-2-003,CHOUTEAU,08-2-003,055+0.086,056+0.345,N-10,1,1650.0,2072.8391145
C000001,1.77509176,5841,10368.31097016,21-4A-013,HILL,21-4A-013,383+0.248,384+0.825,N-1,5,1168.2,2073.662194032
C016405,7.20562804,288,2075.22087552,16-1-056,GALLATIN,16-1-056,000+0.000,007+0.206,L-16-405,1,288.0,2075.22087552
C229339,0.33552906,6186,2075.58276516,56-4-052,YELLOWSTONE,56-4-052,000+0.000,000+0.336,R090W447OFA,1,6186.0,2075.58276516
C000028,2.01652214,1030,2077.0178042000002,34-5-003,PARK,34-5-003,001+0.643,003+0.649,P-28,1,1030.0,2077.0178042000002
C000036,6.50058619,2237,14541.81130703,45-5-003,SANDERS,45-5-003,018+0.982,025+0.490,P-36,7,319.57142857142856,2077.40161529
C000024,13.71191632,4408,60442.12713856,32-4-001,MISSOULA,32-4-001,002+0.564,016+0.459,N-24,29,152.0,2084.21128064
C000212,4.18291741,997,4170.36865777,24-3-010,LAKE,24-3-010,008+0.082,012+0.272,S-212,2,498.5,2085.184328885
C000090,8.69944214,8629,75067.48622606,22-3-001,JEFFERSON,22-3-001,233+0.199,241+0.777,I-90,36,239.69444444444446,2085.207950723889
C000236,14.91356553,140,2087.8991742,08-3-001,CHOUTEAU,08-3-001,067+0.794,082+0.925,S-236,1,140.0,2087.8991742
C081001,2.65728962,2359,6268.54621358,01-4A-021,BEAVERHEAD,01-4A-021,000+0.000,002+0.638,X-81001,3,786.3333333333334,2089.5154045266668
C000574,1.08393116,1928,2089.8192764799996,32-3-026,MISSOULA,32-3-026,006+0.260,007+0.344,S-574,1,1928.0,2089.8192764799996
C006707,3.98877892,524,2090.1201540800002,14-6-015,FERGUS,14-6-015,000+0.000,003+0.989,L-14-306,1,524.0,2090.1201540800002
C000001,2.12108361,1972,4182.77687892,27-3-004,LINCOLN,27-3-004,010+0.008,012+0.098,N-1,2,986.0,2091.38843946
C000003,7.33826086,285,2091.4043451000002,37-3-022,PONDERA,37-3-022,076+0.924,084+0.270,P-3,1,285.0,2091.4043451000002
C000094,3.90159583,4294,16753.452494020003,11-5A-001,DAWSON,11-5A-001,206+0.275,210+0.118,I-94,8,536.75,2094.1815617525003
C000015,1.04473776,12028,12566.105777280001,47-1C-003,SILVER BOW,47-1C-003,127+0.945,128+0.991,I-15,6,2004.6666666666667,2094.35096288
C000015,6.89946219,3340,23044.2037146,07-1-006,CASCADE,07-1-006,290+0.676,297+0.584,I-15,11,303.6363636363636,2094.9276104181818
C000090,0.30131248,6962,2097.73748576,02-1-005,BIG HORN,02-1-005,495+0.717,495+1.018,I-90,1,6962.0,2097.73748576
C056788,1.45347907,1445,2100.27725615,56-2-016,YELLOWSTONE,56-2-016,008+0.995,010+0.458,X-56788,1,1445.0,2100.27725615
C000005,3.34955238,4394,14717.93315772,24-2-004,LAKE,24-2-004,077+0.565,080+0.907,N-5,7,627.7142857142857,2102.5618796742856
C000055,5.80207372,1451,8418.80896772,22-3-005,JEFFERSON,22-3-005,002+0.510,008+0.342,N-55,4,362.75,2104.70224193
C000275,0.5781062,3641,2104.8846742,39-3-019,POWELL,39-3-019,000+0.477,001+0.055,S-275,1,3641.0,2104.8846742
C000051,14.13036015,447,6316.27098705,42-3-001,RICHLAND,42-3-001,043+0.247,057+0.417,P-51,3,149.0,2105.42366235
C000201,11.91219581,177,2108.45865837,42-1-002,RICHLAND,42-1-002,029+0.791,041+0.875,S-201,1,177.0,2108.45865837
C005773,1.32615773,1590,2108.5907907,09-2A-068,CUSTER,09-2A-068,000+0.000,001+0.326,L-9-846,1,1590.0,2108.5907907
C001411,0.50991438,8271,4217.50183698,56-4A-055,YELLOWSTONE,56-4A-055,002+0.553,003+0.063,L-56-2396,2,4135.5,2108.75091849
C000008,0.43494523,14552,6329.32298696,25-7C-009,LEWIS AND CLARK,25-7C-009,042+0.183,042+0.618,N-8,3,4850.666666666667,2109.7743289866667
C000601,1.55126055,2725,4227.18499875,16-3-043,GALLATIN,16-3-043,000+0.000,001+0.551,U-601,2,1362.5,2113.592499375
C000001,0.85621244,2470,2114.8447268,21-4-003,BLAINE,21-4-003,391+0.191,392+0.056,N-1,1,2470.0,2114.8447268
C000345,2.52014005,3360,8467.670568000001,16-3A-020,GALLATIN,16-3A-020,000+0.503,003+0.030,S-345,4,840.0,2116.9176420000003
C000005,0.86245345,4912,4236.3713464,24-2-002,LAKE,24-2-002,064+0.714,065+0.580,N-5,2,2456.0,2118.1856732
C000205,3.9032954,5431,21198.7973174,16-2-013,GALLATIN,16-2-013,015+0.454,019+0.410,U-605,10,543.1,2119.87973174
C000015,7.13922823,5939,42399.87645797,07-2A-001,CASCADE,07-2A-001,270+0.413,277+0.545,I-15,20,296.95,2119.9938228985
C000486,7.47397319,1704,12735.65031576,15-4A-015,FLATHEAD,15-4A-015,002+0.198,009+0.645,S-486,6,284.0,2122.60838596
C000078,0.48722071,4367,2127.69284057,48-2-015,STILLWATER,48-2-015,045+1.123,046+0.462,P-78,1,4367.0,2127.69284057
C000034,3.09000596,689,2129.01410644,46-1-006,SHERIDAN,46-1-006,012+0.263,015+0.343,N-34,1,689.0,2129.01410644
C005210,0.65146425,6538,4259.273266499999,07-2A-103,CASCADE,07-2A-103,004+0.873,005+0.528,U-5210,2,3269.0,2129.6366332499997
C000057,7.93970813,1610,12782.9300893,14-6-005,FERGUS,14-6-005,086+0.079,094+0.079,N-57,6,268.3333333333333,2130.4883482166665
C000001,0.27523477,7750,2133.0694675,15-4A-002,FLATHEAD,15-4A-002,140+0.232,140+0.507,N-1,1,7750.0,2133.0694675
C000057,2.94712612,2172,6401.157932640001,23-1-002,JUDITH BASIN,23-1-002,021+0.246,024+0.279,N-57,3,724.0,2133.71931088
C000059,5.96914183,715,4267.93640845,34-1-004,PARK,34-1-004,024+0.884,030+0.857,P-59,2,357.5,2133.968204225
C224864,1.14145868,1873,2137.95210764,56-4A-342,YELLOWSTONE,56-4A-342,000+0.000,001+0.141,L-56-532,1,1873.0,2137.95210764
C000005,6.82076296,3773,25734.738648079998,15-4-004,FLATHEAD,15-4-004,132+0.375,139+0.208,N-5,12,314.4166666666667,2144.5615540066665
C000057,1.97497446,2172,4289.64452712,23-1-002,JUDITH BASIN,23-1-002,024+0.505,026+0.498,N-57,2,1086.0,2144.82226356
C000053,0.44711744,9597,4290.986071679999,56-4A-033,YELLOWSTONE,56-4A-033,005+0.790,006+0.245,N-53,2,4798.5,2145.4930358399997
C000090,0.24618883,8716,2145.78184228,22-3-002,JEFFERSON,22-3-002,256+0.019,256+0.265,I-90,1,8716.0,2145.78184228
C000087,1.69907933,1263,2145.93719379,16-5-003,GALLATIN,16-5-003,020+0.756,022+0.456,P-87,1,1263.0,2145.93719379
C000033,6.17771739,1392,8599.382606879999,27-3A-004,LINCOLN,27-3A-004,002+0.475,008+0.718,P-33,4,348.0,2149.8456517199998
C000231,1.12631928,1913,2154.64878264,25-7A-017,LEWIS AND CLARK,25-7A-017,005+0.114,006+0.258,U-5820,1,1913.0,2154.64878264
C081015,2.97091849,2181,6479.5732266899995,56-4B-024,YELLOWSTONE,56-4B-024,003+0.757,006+0.710,X-81015,3,727.0,2159.85774223
C000005,1.82640509,8282,15126.28695538,32-3-004,MISSOULA,32-3-004,007+0.486,009+0.332,N-5,7,1183.142857142857,2160.898136482857
C000090,2.25733375,12455,28115.091856249997,34-2A-004,PARK,34-2A-004,337+0.935,340+0.191,I-90,13,958.0769230769231,2162.699373557692
C000057,2.98994238,2172,6494.15484936,23-1-002,JUDITH BASIN,23-1-002,029+0.359,032+0.390,N-57,3,724.0,2164.7182831200003
C000057,11.01880883,590,6501.097209699999,28-5-001,MCCONE,28-5-001,248+0.603,259+0.559,N-57,3,196.66666666666666,2167.0324032333333
C007611,4.23777876,3069,13005.74301444,07-1-018,CASCADE,07-1-018,000+0.000,004+0.132,X-07611,6,511.5,2167.6238357400002
C000029,3.23260502,2013,6507.23390526,29-1-004,MADISON,29-1-004,049+0.910,053+0.206,N-29,3,671.0,2169.07796842
C001212,0.99785347,2175,2170.3312972500003,16-3B-113,GALLATIN,16-3B-113,003+0.117,004+0.115,U-1212,1,2175.0,2170.3312972500003
C000090,1.69568734,6410,10869.3558494,31-2-002,MINERAL,31-2-002,064+0.910,066+0.549,I-90,5,1282.0,2173.8711698800003
C000033,7.62837513,570,4348.1738241,27-2-006,LINCOLN,27-2-006,053+0.850,061+0.465,P-33,2,285.0,2174.08691205
C000012,8.0183988,4070,32634.883116,16-5-001,GALLATIN,16-5-001,000+0.621,008+0.633,N-12,15,271.3333333333333,2175.6588744
C000094,5.76722899,3773,21759.75497927,40-2-003,PRAIRIE,40-2-003,185+0.482,191+0.250,I-94,10,377.3,2175.975497927
C000043,6.70539035,1299,8710.30206465,14-6-007,FERGUS,14-6-007,002+0.757,009+0.485,N-43,4,324.75,2177.5755161625
C003588,1.8494627,2356,4357.3341212,07-2A-264,CASCADE,07-2A-264,000+0.000,001+0.849,L-7-2879,2,1178.0,2178.6670606
C000063,4.06498481,1614,6560.885483340001,54-1-002,WHEATLAND,54-1-002,013+0.799,017+0.873,N-63,3,538.0,2186.9618277800005
C000013,3.59815844,3043,10949.19613292,29-4-003,MADISON,29-4-003,061+0.826,065+0.455,P-13,5,608.6,2189.8392265840002
C000094,8.47979798,4393,37251.75252614,44-5-003,ROSEBUD,44-5-003,095+0.230,103+0.655,I-94,17,258.4117647058824,2191.2795603611767
C000001,0.40135801,5467,2194.2242406699997,43-4-014,ROOSEVELT,43-4-014,611+0.683,612+0.088,N-1,1,5467.0,2194.2242406699997
C006192,1.08317089,4053,4390.09161717,32-3A-234,MISSOULA,32-3A-234,000+0.000,001+0.083,L-32-4321,2,2026.5,2195.045808585
C000027,7.61600824,577,4394.43675448,06-1-001,CARTER,06-1-001,004+0.448,012+0.057,P-27,2,288.5,2197.21837724
C000090,6.63223788,10935,72523.5212178,32-3B-001,MISSOULA,32-3B-001,113+0.885,120+0.660,I-90,33,331.3636363636364,2197.6824611454545
C000007,0.48586296,9047,4395.6021991200005,41-1-001,RAVALLI,41-1-001,060+0.637,061+0.123,N-7,2,4523.5,2197.8010995600002
C000090,1.12549962,13672,15387.83080464,56-4B-002,YELLOWSTONE,56-4B-002,432+0.972,434+0.102,I-90,7,1953.142857142857,2198.26154352
C001010,0.09792188,22452,2198.5420497600003,56-4A-050,YELLOWSTONE,56-4A-050,003+0.104,003+0.202,N-111,1,22452.0,2198.5420497600003
C000094,5.82357427,9062,52773.23003474,56-4A-008,YELLOWSTONE,56-4A-008,000+0.000,005+0.882,I-94,24,377.5833333333333,2198.8845847808334
C056530,1.00171223,4391,4398.51840193,56-4A-372,YELLOWSTONE,56-4A-372,004+0.148,005+0.150,L-56-530,2,2195.5,2199.259200965
C000050,0.5352003,12359,6614.5405077,16-3A-006,GALLATIN,16-3A-006,075+0.768,076+0.291,N-50,3,4119.666666666667,2204.8468359
C000005,0.29603534,7449,2205.1672476599997,24-3-003,LAKE,24-3-003,036+0.731,037+0.091,N-5,1,7449.0,2205.1672476599997
C000023,3.94895777,1117,4410.98582909,09-2-007,CUSTER,09-2-007,008+0.953,013+0.177,N-23,2,558.5,2205.492914545
C000211,0.42678444,5168,2205.62198592,24-3-018,LAKE,24-3-018,000+0.000,000+0.427,S-211,1,5168.0,2205.62198592
C000014,8.27655931,533,4411.40611223,54-2-001,WHEATLAND,54-2-001,088+0.025,096+0.323,P-14,2,266.5,2205.703056115
C000005,4.84000184,15958,77236.74936272,15-7-004,FLATHEAD,15-7-004,104+0.217,109+0.084,N-5,35,455.9428571428571,2206.7642675062857
C000011,12.31482098,2510,30910.2006598,34-3-003,PARK,34-3-003,030+0.982,043+0.358,N-11,14,179.28571428571428,2207.8714757000002
C000006,2.58550303,2565,6631.815271949999,45-6-001,SANDERS,45-6-001,082+0.452,085+0.035,P-6,3,855.0,2210.60509065
C000090,0.18876908,23428,4422.48200624,32-3A-002,MISSOULA,32-3A-002,104+0.596,104+0.785,I-90,2,11714.0,2211.24100312
C005205,0.92658134,11936,11059.67487424,07-2A-059,CASCADE,07-2A-059,004+0.274,005+0.201,N-102,5,2387.2,2211.934974848
C000015,3.51062675,3151,11061.984889250001,37-3-001,PONDERA,37-3-001,335+0.509,339+0.028,I-15,5,630.2,2212.3969778500004
C000001,0.44335585,9986,4427.3515181,27-3A-011,LINCOLN,27-3A-011,031+0.882,032+0.256,N-1,2,4993.0,2213.67575905
C000050,6.53944256,2032,13288.14728192,16-5-005,GALLATIN,16-5-005,008+0.376,015+0.031,N-50,6,338.6666666666667,2214.6912136533333
C000532,1.45467782,1523,2215.47431986,56-4-012,YELLOWSTONE,56-4-012,001+0.986,003+0.366,S-532,1,1523.0,2215.47431986
C000231,1.02148876,4348,4441.43312848,25-7B-083,LEWIS AND CLARK,25-7B-083,002+0.016,003+0.046,U-5820,2,2174.0,2220.71656424
C000005,12.94025453,2918,37759.66271854,27-2-002,LINCOLN,27-2-002,163+0.396,176+0.362,N-5,17,171.64705882352942,2221.156630502353
C000269,7.49154922,4452,33352.37712744,41-2A-009,RAVALLI,41-2A-009,005+0.672,013+0.232,S-269,15,296.8,2223.491808496
C000005,0.76227874,2918,2224.32936332,27-2-002,LINCOLN,27-2-002,176+0.362,177+0.113,N-5,1,2918.0,2224.32936332
C081022,5.44179851,409,2225.69559059,07-1-014,CASCADE,07-1-014,015+0.383,020+0.865,X-81022,1,409.0,2225.69559059
C001807,3.30191474,2026,6689.67926324,47-1C-027,SILVER BOW,47-1C-027,005+0.532,008+0.834,U-1807,3,675.3333333333334,2229.893087746667
