CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES
C000317,1.177,5648,6647.696,15-7B-023,FLATHEAD,15-7B-023,002+0.652,003+0.831,U-6734,6
C000317,0.653,5221,3409.313,15-7B-024,FLATHEAD,15-7B-024,003+0.831,004+0.478,U-6734,8
C000323,15.948,532,8484.336,06-2-003,CARTER,06-2-003,007+0.110,022+0.948,P-323,1
C000323,5.779,345,1993.7549999999999,06-6-003,CARTER,06-6-003,065+0.188,070+0.961,P-323,1
C000323,16.859,241,4063.0190000000002,06-6-004,CARTER,06-6-004,040+0.797,057+0.688,P-323,1
C000324,15.038,24,360.91200000000003,01-5-003,BEAVERHEAD,01-5-003,019+0.658,034+0.714,S-324,1
C000325,8.538,34,290.29200000000003,03-1-001,BLAINE,03-1-001,003+0.851,012+0.398,S-325,1
C000330,2.129,431,917.599,07-1-009,CASCADE,07-1-009,000+0.000,002+0.159,S-330,2
C000330,15.29,229,3501.41,07-1-010,CASCADE,07-1-010,002+0.159,017+0.189,S-330,4
C000330,7.165,72,515.88,07-3-009,CASCADE,07-3-009,017+0.189,024+0.199,S-330,1
C000331,4.239,421,1784.619,07-2-017,CASCADE,07-2-017,001+0.726,005+0.983,S-331,2
C000331,0.943,1032,973.1759999999999,07-2-031,CASCADE,07-2-031,000+0.000,000+0.943,S-331,2
C000332,1.31,175,229.25,09-2-009,CUSTER,09-2-009,000+0.000,001+0.302,S-332,2
C000332,20.802,72,1497.744,09-4-003,CUSTER,09-4-003,001+0.302,022+0.089,S-332,1
C000334,3.76,640,2406.3999999999996,21-4-016,HILL,21-4-016,000+0.000,003+0.774,S-334,3
C000335,1.447,504,729.288,11-5A-028,DAWSON,11-5A-028,000+0.452,001+0.897,U-5004,1
C000335,0.313,4756,1488.628,11-5A-041,DAWSON,11-5A-041,000+0.000,000+0.313,U-5004,2
C000343,11.651,253,2947.703,51-2-003,TOOLE,51-2-003,022+0.232,033+0.876,S-343,1
C000344,8.011,204,1634.244,43-4-010,ROOSEVELT,43-4-010,005+0.985,013+0.996,S-344,1
C000345,0.506,3960,2003.76,16-3A-019,GALLATIN,16-3A-019,000+0.000,000+0.506,U-1216,1
C000345,2.52,3613,9104.76,16-3A-020,GALLATIN,16-3A-020,000+0.506,003+0.030,S-345,4
C000345,2.509,762,1911.858,16-3A-021,GALLATIN,16-3A-021,003+0.030,005+0.546,S-345,3
C000345,2.981,1905,5678.804999999999,16-3A-022,GALLATIN,16-3A-022,005+0.546,008+0.533,S-345,9
C000345,0.509,7439,3786.451,16-3A-023,GALLATIN,16-3A-023,010+0.548,011+0.058,S-345,1
C000345,1.007,7439,7491.072999999999,16-3A-023,GALLATIN,16-3A-023,011+0.058,012+0.067,U-1216,1
C000345,2.004,4960,9939.84,16-3A-024,GALLATIN,16-3A-024,008+0.533,010+0.548,S-345,2
C000346,0.37,4503,1666.11,16-1-023,GALLATIN,16-1-023,000+0.000,000+0.370,S-346,3
C000346,0.328,1644,539.232,16-1-027,GALLATIN,16-1-027,000+0.691,000+1.019,S-346,1
C000346,1.991,1010,2010.91,16-1-028,GALLATIN,16-1-028,000+1.019,002+0.963,S-346,3
C000346,4.965,755,3748.575,16-2-006,GALLATIN,16-2-006,002+0.963,007+0.923,S-346,1
C000347,4.758,1787,8502.546,16-3-012,GALLATIN,16-3-012,000+0.000,004+0.769,S-347,15
C000347,0.646,15796,10204.216,16-3-013,GALLATIN,16-3-013,004+0.769,005+0.416,U-602,8
C000347,0.822,13771,11319.761999999999,16-3-038,GALLATIN,16-3-038,005+0.416,006+0.238,U-602,17
C000348,6.236,366,2282.3759999999997,20-3-006,GRANITE,20-3-006,000+0.000,006+0.253,S-348,1
C000352,3.744,320,1198.0800000000002,24-2-015,LAKE,24-2-015,002+0.145,005+0.901,S-352,1
C000354,2.299,1204,2767.996,24-2-016,LAKE,24-2-016,003+0.210,005+0.496,S-354,7
C000354,3.966,764,3030.0240000000003,24-2-017,LAKE,24-2-017,005+0.496,009+0.457,S-354,3
C000354,0.217,2798,607.1659999999999,24-2-022,LAKE,24-2-022,000+0.000,000+0.217,S-354,4
C000354,2.432,1925,4681.599999999999,24-2-024,LAKE,24-2-024,000+0.775,003+0.210,S-354,3
C000354,3.017,897,2706.249,24-3-012,LAKE,24-3-012,009+0.457,012+0.467,S-354,1
C000358,7.123,368,2621.264,37-1-007,PONDERA,37-1-007,002+0.010,009+0.151,S-358,1
C000358,8.667,229,1984.743,37-1-008,PONDERA,37-1-008,009+0.151,017+0.768,S-358,1
C000358,1.811,402,728.0219999999999,37-1-014,PONDERA,37-1-014,000+0.196,002+0.010,S-358,1
C000359,1.327,812,1077.524,22-4-005,JEFFERSON,22-4-005,000+0.000,001+0.163,S-359,1
C000359,4.519,914,4130.366,22-4-006,MADISON,22-4-006,001+0.776,006+0.448,S-359,2
C000359,4.573,563,2574.599,29-2-007,MADISON,29-2-007,006+0.448,011+0.014,S-359,1
C000359,4.932,775,3822.3,29-2-008,MADISON,29-2-008,011+0.014,015+0.940,S-359,1
C000360,2.427,69,167.463,30-1-001,MEAGHER,30-1-001,015+0.794,018+0.222,S-360,1
C000360,10.131,160,1620.96,30-3-012,MEAGHER,30-3-012,005+0.649,015+0.794,S-360,1
C000370,1.954,1946,3802.484,41-1-008,RAVALLI,41-1-008,000+0.000,001+0.875,S-370,5
C000373,2.023,4854,9819.642,41-2A-005,RAVALLI,41-2A-005,000+0.000,002+0.033,S-373,6
C000373,2.506,2381,5966.785999999999,41-2A-006,RAVALLI,41-2A-006,002+0.033,004+0.573,S-373,4
C000381,3.754,254,953.516,33-3-008,MUSSELSHELL,33-3-008,000+0.000,003+0.761,S-381,1
C000382,8.333,428,3566.524,45-5-006,SANDERS,45-5-006,007+0.373,015+0.641,S-382,2
C000382,7.37,359,2645.83,45-6-008,SANDERS,45-6-008,000+0.000,007+0.373,S-382,2
C000384,12.296,280,3442.8799999999997,02-2-001,BIG HORN,02-2-001,003+0.192,015+0.539,S-384,1
C000384,11.288,106,1196.528,52-1-004,TREASURE,52-1-004,045+0.951,057+0.242,S-384,1
C000386,1.289,669,862.3409999999999,08-5-037,CHOUTEAU,08-5-037,000+0.000,001+0.288,S-386,1
C000391,11.066,47,520.1020000000001,38-5-004,POWDER RIVER,38-5-004,005+0.499,016+0.568,S-391,1
C000393,3.118,2563,7991.433999999999,47-1C-026,SILVER BOW,47-1C-026,000+0.000,003+0.127,S-393,1
C000396,8.566,32,274.112,03-4-006,BLAINE,03-4-006,003+0.162,011+0.730,S-396,1
C000399,8.736,120,1048.3200000000002,22-2-018,JEFFERSON,22-2-018,016+0.485,025+0.218,S-399,2
C000399,16.492,374,6168.008000000001,22-3-020,JEFFERSON,22-3-020,000+0.000,016+0.485,S-399,2
C000400,7.02,81,568.62,23-4-008,JUDITH BASIN,23-4-008,005+0.341,012+0.366,S-400,1
C000401,5.018,829,4159.922,56-4-027,YELLOWSTONE,56-4-027,000+0.000,005+0.020,S-401,3
C000408,7.836,252,1974.672,50-3-008,TETON,50-3-008,008+0.671,016+0.486,S-408,2
C000408,5.126,350,1794.1000000000001,50-4-009,TETON,50-4-009,003+0.526,008+0.671,S-408,1
C000411,4.685,422,1977.07,16-2-008,GALLATIN,16-2-008,006+0.057,010+0.738,S-411,1
C000411,4.556,2284,10405.904,16-3-008,GALLATIN,16-3-008,001+0.496,006+0.057,S-411,7
C000411,1.368,8406,11499.408000000001,16-3A-018,GALLATIN,16-3A-018,000+0.135,001+0.496,U-1219,2
C000416,1.544,4222,6518.768,56-4-010,YELLOWSTONE,56-4-010,001+0.040,002+0.597,U-1033,5
C000416,10.766,684,7363.944,56-4-011,YELLOWSTONE,56-4-011,002+0.597,013+0.366,S-416,5
C000416,1.613,9150,14758.95,56-4A-188,YELLOWSTONE,56-4A-188,000+0.190,001+0.040,U-1033,9
C000416,0.19,15862,3013.78,56-4A-349,YELLOWSTONE,56-4A-349,000+0.000,000+0.190,U-1033,1
C000418,7.15,727,5198.05,56-4-024,YELLOWSTONE,56-4-024,008+0.985,015+1.144,S-418,1
C000418,8.974,575,5160.05,56-4-025,BIG HORN,56-4-025,000+0.000,008+0.985,S-418,1
C000418,8.974,575,5160.05,56-4-025,YELLOWSTONE,56-4-025,000+0.000,008+0.985,S-418,1
C000419,3.498,1122,3924.7560000000003,48-2-010,STILLWATER,48-2-010,000+0.000,003+0.540,S-419,5
C000419,6.496,681,4423.776000000001,48-3-001,STILLWATER,48-3-001,013+0.181,019+0.573,S-419,2
C000420,3.224,466,1502.384,48-2-012,STILLWATER,48-2-012,000+0.000,003+0.233,S-420,1
C000420,3.705,243,900.315,48-3-003,STILLWATER,48-3-003,003+0.233,006+0.741,S-420,3
C000421,1.384,868,1201.312,05-1-006,CARBON,05-1-006,016+0.781,018+0.164,S-421,1
C000421,6.898,670,4621.66,05-1-007,CARBON,05-1-007,009+0.793,016+0.781,S-421,5
C000421,2.611,1045,2728.4950000000003,48-2-024,STILLWATER,48-2-024,000+0.000,002+0.613,S-421,6
C000421,7.258,800,5806.4,48-2-025,STILLWATER,48-2-025,002+0.613,009+0.793,S-421,7
C000422,2.338,220,514.36,29-1-009,MADISON,29-1-009,006+0.196,008+0.535,S-422,2
C000424,3.718,1789,6651.5019999999995,15-4-005,FLATHEAD,15-4-005,013+0.408,017+0.124,S-424,4
C000424,1.836,2503,4595.508,15-7A-005,FLATHEAD,15-7A-005,003+0.840,005+0.693,S-424,5
C000424,7.707,3603,27768.321,15-7A-007,FLATHEAD,15-7A-007,005+0.693,013+0.408,S-424,15
C000424,1.844,5831,10752.364,15-7B-029,FLATHEAD,15-7B-029,000+0.295,002+0.142,U-6706,5
C000424,0.852,2154,1835.2079999999999,15-7B-030,FLATHEAD,15-7B-030,002+0.142,002+0.994,S-424,1
C000424,0.295,6559,1934.905,15-7B-046,FLATHEAD,15-7B-046,000+0.000,000+0.295,U-6706,2
C000426,3.328,682,2269.696,14-6A-018,FERGUS,14-6A-018,023+0.422,026+0.743,S-426,1
C000426,2.122,107,227.05399999999997,23-4-011,JUDITH BASIN,23-4-011,000+0.000,002+0.126,S-426,1
C000430,3.802,2806,10668.412,25-7A-016,LEWIS AND CLARK,25-7A-016,005+0.277,009+0.088,S-430,5
C000430,1.203,5054,6079.962,25-7A-076,LEWIS AND CLARK,25-7A-076,004+0.077,005+0.277,U-5818,1
C000430,0.38,6335,2407.3,25-7A-080,LEWIS AND CLARK,25-7A-080,003+0.699,004+0.077,U-5818,1
C000430,1.938,10016,19411.007999999998,25-7B-037,LEWIS AND CLARK,25-7B-037,000+0.000,001+0.461,U-5818,7
C000430,0.631,9743,6147.833,25-7B-076,LEWIS AND CLARK,25-7B-076,001+0.461,002+0.086,U-5818,2
C000430,0.671,9866,6620.086,25-7B-077,LEWIS AND CLARK,25-7B-077,002+0.086,002+0.757,U-5818,3
C000430,0.341,8688,2962.608,25-7B-078,LEWIS AND CLARK,25-7B-078,002+0.757,003+0.092,U-5818,3
C000431,3.924,368,1444.032,50-4-011,TETON,50-4-011,005+1.137,009+1.003,S-431,1
C000431,6.771,334,2261.514,50-4-012,TETON,50-4-012,009+1.003,016+0.724,S-431,2
C000431,3.312,451,1493.712,50-4-013,TETON,50-4-013,016+0.724,020+0.020,S-431,2
C000432,5.015,118,591.77,21-3-009,HILL,21-3-009,041+0.537,046+0.560,S-432,1
C000434,6.452,157,1012.9639999999999,25-3-007,LEWIS AND CLARK,25-3-007,011+0.627,018+0.133,S-434,2
C000434,11.58,300,3474.0,25-5-005,LEWIS AND CLARK,25-5-005,000+0.000,011+0.627,S-434,3
C000437,5.385,115,619.275,04-2-012,BROADWATER,04-2-012,000+0.000,005+0.412,S-437,1
C000438,14.842,120,1781.04,53-5-001,VALLEY,53-5-001,006+0.108,020+0.940,S-438,2
C000438,6.106,187,1141.822,53-8-006,VALLEY,53-8-006,000+0.000,006+0.108,S-438,2
C000441,3.646,754,2749.084,12-1B-002,DEER LODGE,12-1B-002,004+0.380,007+0.821,S-441,3
C000444,10.33,97,1002.01,18-3-009,GLACIER,18-3-009,009+0.435,019+1.259,S-444,1
C000447,24.332,39,948.948,44-7-003,ROSEBUD,44-7-003,007+0.913,032+0.317,S-447,3
C000447,11.293,78,880.8539999999999,44-7-004,ROSEBUD,44-7-004,032+0.317,043+0.723,S-447,2
C000447,2.391,112,267.79200000000003,44-8-005,ROSEBUD,44-8-005,043+0.723,046+0.150,S-447,1
C000447,2.154,443,954.222,44-8-006,ROSEBUD,44-8-006,049+0.134,051+0.292,L-44-447,1
C000447,0.215,1118,240.37,44-8-017,ROSEBUD,44-8-017,052+0.493,052+0.708,S-447,1
C000448,12.013,26,312.338,21-3-004,HILL,21-3-004,004+0.359,016+0.373,S-448,1
C000448,4.349,110,478.39000000000004,21-4-006,HILL,21-4-006,000+0.000,004+0.359,S-448,1
C000451,9.073,1227,11132.571,02-5-006,BIG HORN,02-5-006,000+0.000,009+0.043,S-451,2
C000451,4.475,428,1915.3,02-7-004,BIG HORN,02-7-004,023+0.786,028+0.273,S-451,1
C000453,1.577,3142,4954.934,25-7A-013,LEWIS AND CLARK,25-7A-013,000+0.000,001+0.573,S-453,2
C000453,3.499,1229,4300.271,25-7A-014,LEWIS AND CLARK,25-7A-014,001+0.573,005+0.123,S-453,4
C000454,1.566,444,695.304,25-7A-015,LEWIS AND CLARK,25-7A-015,001+0.764,003+0.330,S-454,2
C000454,0.393,968,380.42400000000004,25-7B-007,LEWIS AND CLARK,25-7B-007,000+0.000,000+0.393,U-5824,1
C000454,1.371,968,1327.128,25-7B-007,LEWIS AND CLARK,25-7B-007,000+0.393,001+0.764,S-454,2
C000463,0.799,765,611.235,02-7-002,BIG HORN,02-7-002,000+0.000,000+0.799,S-463,1
C000463,4.431,497,2202.207,02-7-006,BIG HORN,02-7-006,001+0.607,006+0.034,S-463,1
C000464,8.447,938,7923.285999999999,18-2-005,GLACIER,18-2-005,010+0.321,018+0.780,S-464,4
C000464,9.694,1226,11884.844000000001,18-2-007,GLACIER,18-2-007,023+1.003,033+0.674,S-464,3
C000464,0.513,6267,3214.971,18-4-011,GLACIER,18-4-011,000+0.786,001+0.300,S-464,1
C000464,9.02,1436,12952.72,18-4-012,GLACIER,18-4-012,001+0.300,010+0.321,S-464,3
C000464,0.442,5649,2496.858,18-4-021,GLACIER,18-4-021,000+0.344,000+0.786,S-464,1
C000466,2.16,259,559.44,14-6-012,FERGUS,14-6-012,000+0.000,002+0.139,S-466,1
C000471,3.28,187,613.36,45-2-004,SANDERS,45-2-004,010+0.866,014+0.152,S-471,2
C000471,7.824,330,2581.92,45-2-006,SANDERS,45-2-006,003+0.033,010+0.866,S-471,5
C000471,3.375,129,435.375,45-2-007,SANDERS,45-2-007,018+0.708,022+0.062,S-471,1
C000471,1.498,1202,1800.596,45-4-006,SANDERS,45-4-006,000+0.000,001+0.497,S-471,3
C000471,1.536,414,635.904,45-4-026,SANDERS,45-4-026,001+0.497,003+0.033,S-471,2
C000472,11.939,483,5766.537,45-2-005,SANDERS,45-2-005,007+0.270,019+0.424,S-472,3
C000472,7.284,448,3263.232,45-2-009,SANDERS,45-2-009,000+0.000,007+0.270,S-472,2
C000472,4.143,175,725.025,45-2-010,SANDERS,45-2-010,019+0.424,023+0.485,S-472,1
C000473,3.108,970,3014.76,41-2-003,RAVALLI,41-2-003,000+0.000,003+0.089,S-473,4
C000473,10.244,830,8502.52,41-2-004,RAVALLI,41-2-004,003+0.089,013+0.315,S-473,7
C000473,28.479,42,1196.118,41-4-002,RAVALLI,41-4-002,014+0.370,042+0.850,L-41-701,2
C000474,2.903,1254,3640.362,32-3-012,MISSOULA,32-3-012,000+0.000,003+0.124,S-474,4
C000474,0.75,4300,3225.0,32-3-013,MISSOULA,32-3-013,003+0.124,003+0.874,U-8135,2
C000478,2.045,494,1010.23,49-3A-008,SWEET GRASS,49-3A-008,000+0.000,002+0.049,S-478,1
C000480,11.54,126,1454.04,43-4-012,ROOSEVELT,43-4-012,000+0.000,011+0.552,S-480,1
C000482,1.301,475,617.975,27-3A-005,LINCOLN,27-3A-005,000+0.000,001+0.281,S-482,1
C000482,3.959,850,3365.15,27-3A-006,LINCOLN,27-3A-006,001+0.281,005+0.224,S-482,4
C000486,7.466,925,6906.05,15-4A-015,FLATHEAD,15-4A-015,002+0.196,009+0.644,S-486,3
C000486,10.462,396,4142.952,15-4A-016,FLATHEAD,15-4A-016,009+0.644,020+0.119,S-486,3
C000486,1.03,3686,3796.58,15-4A-035,FLATHEAD,15-4A-035,001+0.171,002+0.196,U-2501,2
C000487,3.101,1558,4831.358,15-4-011,FLATHEAD,15-4-011,004+0.126,007+0.224,S-487,6
C000487,0.128,11145,1426.56,15-4A-017,FLATHEAD,15-4A-017,000+0.000,000+0.128,U-12001,2
C000487,0.882,10231,9023.742,15-4A-019,FLATHEAD,15-4A-019,000+0.392,001+0.276,U-12001,4
C000487,0.945,7178,6783.21,15-4A-020,FLATHEAD,15-4A-020,001+0.276,002+0.222,U-12001,3
C000487,1.522,3638,5537.036,15-4A-051,FLATHEAD,15-4A-051,002+0.603,004+0.126,S-487,5
C000489,5.633,708,3988.164,09-2-012,CUSTER,09-2-012,000+0.000,005+0.575,S-489,2
C000489,10.526,258,2715.708,09-2-013,CUSTER,09-2-013,005+0.575,016+0.187,S-489,3
C000494,8.494,87,738.978,13-1-013,FALLON,13-1-013,000+0.735,009+0.236,S-494,1
C000495,0.5,2705,1352.5,56-4A-280,YELLOWSTONE,56-4A-280,000+0.000,000+0.500,L-56-730,2
C000495,1.467,792,1161.864,56-4A-281,YELLOWSTONE,56-4A-281,000+0.500,001+0.967,L-56-730,1
C000500,7.872,67,527.424,33-2-005,MUSSELSHELL,33-2-005,000+0.000,007+0.908,S-500,1
C000503,1.784,1860,3318.2400000000002,15-7A-008,FLATHEAD,15-7A-008,008+0.783,010+0.570,S-503,2
C000503,0.761,988,751.868,15-7A-009,FLATHEAD,15-7A-009,008+0.022,008+0.783,S-503,1
C000503,1.118,725,810.5500000000001,15-7A-013,FLATHEAD,15-7A-013,003+0.746,004+0.864,S-503,1
C000503,1.503,380,571.14,15-7A-015,FLATHEAD,15-7A-015,005+0.838,007+0.335,S-503,1
C000503,0.354,4092,1448.568,15-7B-025,FLATHEAD,15-7B-025,001+0.011,001+0.365,U-6713,1
C000503,2.379,1301,3095.079,15-7B-026,FLATHEAD,15-7B-026,001+0.365,003+0.746,S-503,6
C000503,1.344,4755,6390.72,15-7B-028,FLATHEAD,15-7B-028,010+0.570,011+0.876,U-6730,3
C000503,0.265,2274,602.61,15-7B-069,FLATHEAD,15-7B-069,011+0.876,012+0.143,U-6730,1
C000503,0.313,9072,2839.536,15-7C-014,FLATHEAD,15-7C-014,000+0.000,000+0.313,U-6713,3
C000503,0.2,3917,783.4000000000001,15-7C-088,FLATHEAD,15-7C-088,000+0.598,000+0.798,U-6713,3
C000508,7.876,192,1512.192,27-1-001,LINCOLN,27-1-001,012+0.794,020+0.898,S-508,1
C000508,8.609,247,2126.423,27-1-002,LINCOLN,27-1-002,020+0.898,029+0.677,S-508,3
C000508,12.787,385,4922.995,27-3-010,LINCOLN,27-3-010,000+0.000,012+0.794,S-508,2
C000517,6.308,245,1545.46,46-2-015,SHERIDAN,46-2-015,000+0.000,006+0.313,S-517,2
C000518,2.169,1464,3175.416,22-2-003,JEFFERSON,22-2-003,000+0.455,002+0.636,S-518,7
C000522,0.951,3751,3567.201,56-2-005,YELLOWSTONE,56-2-005,000+0.000,000+0.951,P-266,3
C000522,1.417,1725,2444.3250000000003,56-2-006,YELLOWSTONE,56-2-006,000+0.951,002+0.368,X-56522,1
C000531,2.568,444,1140.192,41-2A-010,RAVALLI,41-2A-010,000+0.000,002+0.569,S-531,2
C000531,2.486,1930,4797.9800000000005,41-2A-011,RAVALLI,41-2A-011,002+0.569,005+0.056,S-531,2
C000531,0.965,3286,3170.99,41-2A-018,RAVALLI,41-2A-018,005+0.056,006+0.020,U-5302,2
C000531,0.289,4937,1426.793,41-2A-019,RAVALLI,41-2A-019,006+0.020,006+0.309,U-5302,6
C000532,1.455,1638,2383.29,56-4-012,YELLOWSTONE,56-4-012,001+0.985,003+0.366,S-532,2
C000532,4.534,597,2706.798,56-4-013,YELLOWSTONE,56-4-013,003+0.366,007+0.903,S-532,1
C000532,2.767,885,2448.795,56-4-014,YELLOWSTONE,56-4-014,007+0.903,010+0.804,S-532,2
C000532,0.998,691,689.618,56-4-015,YELLOWSTONE,56-4-015,012+0.647,013+0.651,S-532,2
C000532,0.972,4334,4212.648,56-4A-043,YELLOWSTONE,56-4A-043,013+0.651,014+0.623,S-532,5
C000532,1.26,10672,13446.72,56-4A-044,YELLOWSTONE,56-4A-044,016+0.356,017+0.615,U-1037,12
C000532,0.744,5519,4106.136,56-4A-365,YELLOWSTONE,56-4A-365,015+0.613,016+0.356,S-532,3
C000532,0.991,5033,4987.7029999999995,56-4A-366,YELLOWSTONE,56-4A-366,014+0.623,015+0.613,S-532,4
C000532,1.858,707,1313.606,56-4A-370,YELLOWSTONE,56-4A-370,010+0.804,012+0.647,S-532,2
C000532,0.378,6322,2389.716,56-4B-009,YELLOWSTONE,56-4B-009,000+0.000,000+0.378,U-6901,7
C000532,0.57,5081,2896.1699999999996,56-4B-010,YELLOWSTONE,56-4B-010,000+0.378,000+0.948,U-6901,5
C000533,2.478,1310,3246.1800000000003,32-3A-184,MISSOULA,32-3A-184,000+0.663,003+0.141,L-32-518,3
C000533,6.994,374,2615.756,32-3B-009,MISSOULA,32-3B-009,003+0.991,010+0.985,L-32-518,4
C000540,7.027,1080,7589.16,34-2-006,PARK,34-2-006,024+0.761,031+0.766,S-540,12
C000540,12.645,578,7308.8099999999995,34-2-007,PARK,34-2-007,012+0.159,024+0.761,S-540,7
C000540,5.725,145,830.125,34-3-005,PARK,34-3-005,005+0.701,011+0.405,S-540,1
C000548,3.0,2495,7485.0,15-7A-006,FLATHEAD,15-7A-006,000+0.000,002+0.997,S-548,5
C000548,0.436,2495,1087.82,15-7A-006,FLATHEAD,15-7A-006,002+0.997,003+0.431,U-6737,1
C000551,5.385,88,473.88,23-1-004,JUDITH BASIN,23-1-004,001+0.138,006+0.518,S-551,1
C000556,10.667,30,320.01,45-3-001,SANDERS,45-3-001,006+0.348,016+0.957,S-556,1
C000556,6.439,133,856.3870000000001,45-4-007,SANDERS,45-4-007,000+0.000,006+0.348,S-556,1
C000559,3.118,524,1633.8319999999999,24-3-013,LAKE,24-3-013,000+0.000,003+0.118,S-559,1
C000563,1.772,193,341.996,34-2-008,PARK,34-2-008,000+0.373,002+0.145,L-34-563,2
C000566,12.72,13,165.36,02-7-010,ROSEBUD,02-7-010,039+0.157,051+0.890,S-566,1
C000566,18.03,114,2055.42,44-8-007,ROSEBUD,44-8-007,000+0.000,018+0.049,S-566,2
C000567,13.222,115,1520.53,27-3-013,LINCOLN,27-3-013,017+0.132,030+0.399,S-567,5
C000567,4.164,518,2156.9519999999998,27-3-023,LINCOLN,27-3-023,002+0.445,006+0.520,S-567,2
C000567,0.445,1314,584.73,27-3A-022,LINCOLN,27-3A-022,000+0.000,000+0.445,S-567,1
C000567,2.034,1043,2121.462,27-3A-023,LINCOLN,27-3A-023,000+0.445,002+0.445,S-567,1
C000569,8.38,215,1801.7000000000003,12-1-010,DEER LODGE,12-1-010,004+0.349,012+0.744,S-569,1
C000569,4.338,451,1956.438,12-1B-004,DEER LODGE,12-1B-004,000+0.000,004+0.349,S-569,1
C000571,1.168,1338,1562.7839999999999,34-3-012,PARK,34-3-012,000+0.000,001+0.168,S-571,1
C000572,1.75,933,1632.75,34-3-011,PARK,34-3-011,000+0.000,001+0.752,S-572,1
C000573,14.87,106,1576.22,46-3-004,SHERIDAN,46-3-004,000+0.000,014+0.893,S-573,2
C000574,1.084,1901,2060.684,32-3-026,MISSOULA,32-3-026,006+0.260,007+0.344,S-574,4
C000574,2.531,1035,2619.585,32-3-027,MISSOULA,32-3-027,003+0.728,006+0.260,S-574,2
C000574,1.014,1073,1088.022,32-3-031,MISSOULA,32-3-031,008+0.506,009+0.521,S-574,2
C000574,1.162,1248,1450.176,32-3-033,MISSOULA,32-3-033,007+0.344,008+0.506,S-574,1
C000574,3.726,1086,4046.436,32-3-035,MISSOULA,32-3-035,000+0.000,003+0.728,S-574,2
C000601,1.468,6913,10148.284,16-3-044,GALLATIN,16-3-044,001+0.551,003+0.019,U-601,7
C000604,0.593,2227,1320.6109999999999,16-3-027,GALLATIN,16-3-027,000+0.000,000+0.593,U-604,3
C000607,0.3,1371,411.3,16-3-040,GALLATIN,16-3-040,000+0.229,000+0.529,U-607,1
C000608,0.9,2562,2305.8,16-3-041,GALLATIN,16-3-041,000+0.000,000+0.900,U-608,2
C000679,0.999,3846,3842.154,56-4A-040,YELLOWSTONE,56-4A-040,001+0.420,002+0.419,L-56-526,2
C000679,0.509,4841,2464.069,56-4A-041,YELLOWSTONE,56-4A-041,000+0.911,001+0.420,L-56-526,1
C000679,0.49,1730,847.6999999999999,56-4A-343,YELLOWSTONE,56-4A-343,000+0.421,000+0.911,L-56-526,3
C000679,3.62,1707,6179.34,56-4A-362,YELLOWSTONE,56-4A-362,003+0.418,007+0.038,L-56-526,3
C000679,0.999,1830,1828.17,56-4A-364,YELLOWSTONE,56-4A-364,002+0.419,003+0.418,L-56-526,3
C000766,0.543,2436,1322.748,56-4A-314,YELLOWSTONE,56-4A-314,000+0.000,000+0.543,L-56-1011,1
C000766,1.056,1439,1519.584,56-4A-315,YELLOWSTONE,56-4A-315,000+0.543,001+0.599,L-56-1011,3
C000788,2.793,958,2675.694,56-4A-283,YELLOWSTONE,56-4A-283,000+0.000,002+0.793,L-56-729,2
C000791,0.918,3052,2801.7360000000003,56-4A-099,YELLOWSTONE,56-4A-099,000+0.852,001+0.770,L-56-2384,1
C000791,0.852,3918,3338.136,56-4A-100,YELLOWSTONE,56-4A-100,000+0.000,000+0.852,L-56-2384,2
C000880,0.257,7951,2043.4070000000002,56-4A-206,YELLOWSTONE,56-4A-206,000+0.000,000+0.257,L-56-2385,11
C000880,0.274,7951,2178.574,56-4A-206,YELLOWSTONE,56-4A-206,000+0.257,000+0.531,L-56-2385,1
C000890,1.628,2563,4172.563999999999,56-4A-297,YELLOWSTONE,56-4A-297,000+0.000,001+0.628,L-56-2382,6
C000896,0.392,742,290.86400000000003,56-4A-331,YELLOWSTONE,56-4A-331,000+0.000,000+0.392,L-56-1034,1
C000942,0.506,894,452.36400000000003,56-4A-198,YELLOWSTONE,56-4A-198,000+0.000,000+0.506,L-56-1040,1
C000966,1.088,3801,4135.488,56-4A-313,YELLOWSTONE,56-4A-313,000+0.000,001+0.088,L-56-2386,1
C001001,0.869,10016,8703.904,56-4A-140,YELLOWSTONE,56-4A-140,000+0.123,000+0.992,U-1001,3
C001002,0.318,14037,4463.766,56-4A-114,YELLOWSTONE,56-4A-114,004+0.382,004+0.700,U-1002,2
C001002,0.461,12840,5919.240000000001,56-4A-115,YELLOWSTONE,56-4A-115,003+0.921,004+0.382,U-1002,7
C001002,0.55,11106,6108.3,56-4A-116,YELLOWSTONE,56-4A-116,003+0.371,003+0.921,U-1002,4
C001002,1.26,9101,11467.26,56-4A-117,YELLOWSTONE,56-4A-117,002+0.111,003+0.371,U-1002,7
C001002,0.254,10399,2641.346,56-4A-118,YELLOWSTONE,56-4A-118,001+0.857,002+0.111,U-1002,1
C001002,0.507,10602,5375.214,56-4A-119,YELLOWSTONE,56-4A-119,001+0.350,001+0.857,U-1002,3
C001002,1.004,10106,10146.424,56-4A-120,YELLOWSTONE,56-4A-120,000+0.346,001+0.350,U-1002,6
