CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES,CARS_PER_ACC,MILES_PER_ACC
C005219,0.452,7172.0,3241.744,07-2A-123,CASCADE,07-2A-123,000+0.922,001+0.373,U-5219,2,3586.0,1620.872
C000495,0.499,3589.0,1790.911,56-4A-280,YELLOWSTONE,56-4A-280,000+0.000,000+0.499,L-56-730,1,3589.0,1790.911
C000010,0.241,14369.0,3462.929,07-2A-029,CASCADE,07-2A-029,001+0.751,001+0.991,N-10,4,3592.25,865.73225
C005945,0.431,3594.0,1549.014,32-3A-070,MISSOULA,32-3A-070,000+0.264,000+0.695,L-32-2260,1,3594.0,1549.014
C001369,3.29,3595.0,11827.55,56-4A-330,YELLOWSTONE,56-4A-330,000+0.000,003+0.290,L-56-357,1,3595.0,11827.55
C056931,2.478,7215.0,17878.77,56-4A-317,YELLOWSTONE,56-4A-317,001+0.480,003+0.958,X-56931,2,3607.5,8939.385
C000205,1.369,7256.0,9933.464,16-3A-017,GALLATIN,16-3A-017,025+0.498,026+0.895,P-205,2,3628.0,4966.732
C001016,0.379,3630.0,1375.77,56-4A-108,YELLOWSTONE,56-4A-108,000+0.536,000+0.914,U-1016,1,3630.0,1375.77
C001809,0.059,3642.0,214.878,47-1C-062,SILVER BOW,47-1C-062,001+0.614,001+0.673,U-1809,1,3642.0,214.878
C072125,0.343,3646.0,1250.5780000000002,07-2A-150,CASCADE,07-2A-150,000+0.000,000+0.343,U-5245,1,3646.0,1250.5780000000002
C006725,0.069,3650.0,251.85000000000002,15-7C-094,FLATHEAD,15-7C-094,000+0.000,000+0.069,L-15-7334,1,3650.0,251.85000000000002
C005807,0.479,10956.0,5247.924,25-7C-049,LEWIS AND CLARK,25-7C-049,002+0.010,002+0.490,U-5807,3,3652.0,1749.308
C001032,0.756,3653.0,2761.668,56-4A-324,YELLOWSTONE,56-4A-324,000+0.166,000+0.922,U-1032,1,3653.0,2761.668
C000011,0.28,10968.0,3071.0400000000004,34-2A-010,PARK,34-2A-010,054+0.211,054+0.491,N-11,3,3656.0,1023.6800000000002
C000002,0.128,7318.0,936.7040000000001,09-2A-009,CUSTER,09-2A-009,003+0.085,003+0.213,N-2,2,3659.0,468.35200000000003
C000001,1.604,7339.0,11771.756000000001,27-3A-014,LINCOLN,27-3A-014,032+0.898,034+0.508,N-1,2,3669.5,5885.878000000001
C000001,0.525,3678.0,1930.95,21-4A-015,HILL,21-4A-015,384+0.409,384+0.934,N-1,1,3678.0,1930.95
C000001,0.562,3678.0,2067.036,21-4A-015,HILL,21-4A-015,384+0.934,385+0.504,N-1,1,3678.0,2067.036
C001805,0.353,14718.0,5195.454,47-1C-040,SILVER BOW,47-1C-040,000+0.393,000+0.746,N-120,4,3679.5,1298.8635
C005816,0.266,3687.0,980.7420000000001,25-7C-078,LEWIS AND CLARK,25-7C-078,001+0.301,001+0.567,U-5816,1,3687.0,980.7420000000001
C000007,0.994,3689.0,3666.866,41-2-007,RAVALLI,41-2-007,029+0.434,030+0.432,N-7,1,3689.0,3666.866
C000002,0.14,3703.0,518.4200000000001,09-2A-006,CUSTER,09-2A-006,002+0.510,002+0.650,N-2,1,3703.0,518.4200000000001
C001279,0.504,7432.0,3745.728,56-4A-105,YELLOWSTONE,56-4A-105,001+0.001,001+0.505,L-56-2391,2,3716.0,1872.864
C000001,2.406,3716.0,8940.696,W-130,GLACIER,W-130,221+1.976,223+0.919,N-1,1,3716.0,8940.696
C000029,0.556,18638.0,10362.728000000001,47-1C-014,SILVER BOW,47-1C-014,086+0.599,087+0.128,N-29,5,3727.6,2072.5456000000004
C000015,1.329,7456.0,9909.024,47-1B-005,SILVER BOW,47-1B-005,119+0.690,121+0.001,I-15,2,3728.0,4954.512
C000002,0.126,3729.0,469.854,09-2A-007,CUSTER,09-2A-007,002+0.650,002+0.775,N-2,1,3729.0,469.854
C025295,0.106,3737.0,396.122,25-7C-091,LEWIS AND CLARK,25-7C-091,000+0.000,000+0.106,X-25295,1,3737.0,396.122
C005702,0.308,3749.0,1154.692,21-4A-028,HILL,21-4A-028,001+0.044,001+0.351,U-5702,1,3749.0,1154.692
C000503,0.201,3750.0,753.75,15-7C-088,FLATHEAD,15-7C-088,000+0.594,000+0.794,U-6713,1,3750.0,753.75
C006721,0.139,3755.0,521.945,15-7C-043,FLATHEAD,15-7C-043,000+0.485,000+0.624,U-6721,1,3755.0,521.945
C001008,0.516,11295.0,5828.22,56-4A-060,YELLOWSTONE,56-4A-060,000+0.505,001+0.021,U-1008,3,3765.0,1942.74
C000280,0.682,3773.0,2573.186,25-7B-057,LEWIS AND CLARK,25-7B-057,001+0.908,002+0.592,U-5823,1,3773.0,2573.186
C001024,0.501,7547.0,3781.047,56-4A-213,YELLOWSTONE,56-4A-213,000+0.401,000+0.902,U-1024,2,3773.5,1890.5235
C000018,0.227,3792.0,860.784,09-2A-016,CUSTER,09-2A-016,000+0.076,000+0.303,N-18,1,3792.0,860.784
C001809,0.378,3796.0,1434.888,47-1C-092,SILVER BOW,47-1C-092,001+0.236,001+0.614,U-1809,1,3796.0,1434.888
C001010,0.276,26602.0,7342.152000000001,56-4A-047,YELLOWSTONE,56-4A-047,001+0.139,001+0.416,N-111,7,3800.285714285714,1048.8788571428572
C001010,0.604,26602.0,16067.608,56-4A-047,YELLOWSTONE,56-4A-047,001+0.416,002+0.020,N-111,7,3800.285714285714,2295.3725714285715
C000004,2.147,7611.0,16340.817,56-4-021,CARBON,56-4-021,049+0.759,051+0.663,N-4,2,3805.5,8170.4085
C032758,0.443,15226.0,6745.118,32-3A-334,MISSOULA,32-3A-334,003+0.283,003+0.726,N-132,4,3806.5,1686.2795
C229043,0.432,3810.0,1645.92,16-3-056,GALLATIN,16-3-056,000+0.000,000+0.432,R090E298ONB,1,3810.0,1645.92
C000085,0.906,19079.0,17285.574,16-3-004,GALLATIN,16-3-004,004+0.975,005+0.887,N-85,5,3815.8,3457.1148000000003
C005210,0.549,11452.0,6287.148,07-2A-198,CASCADE,07-2A-198,000+0.230,000+0.779,N-103,3,3817.3333333333335,2095.716
C000090,1.614,30568.0,49336.752,32-3A-004,MISSOULA,32-3A-004,105+0.368,106+0.981,I-90,8,3821.0,6167.094
C000108,0.179,11465.0,2052.235,25-7C-014,LEWIS AND CLARK,25-7C-014,000+0.740,000+0.918,N-108,3,3821.6666666666665,684.0783333333334
C008106,0.008,7646.0,61.168,32-3A-228,MISSOULA,32-3A-228,000+0.332,000+0.341,U-8106,2,3823.0,30.584
C008106,0.468,7646.0,3578.3280000000004,32-3A-228,MISSOULA,32-3A-228,000+0.341,000+0.809,U-8106,2,3823.0,1789.1640000000002
C000011,0.796,7651.0,6090.196,34-2A-013,PARK,34-2A-013,054+0.978,055+0.732,N-11,2,3825.5,3045.098
C006719,0.033,3841.0,126.753,15-7C-019,FLATHEAD,15-7C-019,000+0.210,000+0.243,U-6719,1,3841.0,126.753
C006719,0.21,3841.0,806.61,15-7C-019,FLATHEAD,15-7C-019,000+0.000,000+0.210,U-6719,1,3841.0,806.61
C000029,0.234,3841.0,898.7940000000001,47-1C-097,SILVER BOW,47-1C-097,090+0.169,090+0.403,N-29,1,3841.0,898.7940000000001
C007404,0.138,3844.0,530.4720000000001,34-2A-025,PARK,34-2A-025,000+0.281,000+0.420,U-7404,1,3844.0,530.4720000000001
C005225,0.247,3844.0,949.468,101363X,CASCADE,101363X,000+0.484,000+0.731,U-5225,1,3844.0,949.468
C000060,0.49,30780.0,15082.199999999999,07-2A-015,CASCADE,07-2A-015,091+0.708,092+0.198,N-60,8,3847.5,1885.2749999999999
C000037,0.537,3850.0,2067.4500000000003,44-8-013,ROSEBUD,44-8-013,040+0.684,041+0.221,N-37,1,3850.0,2067.4500000000003
C000015,7.251,3852.0,27930.852000000003,29-1-001,BEAVERHEAD,29-1-001,085+0.661,092+0.873,I-15,1,3852.0,27930.852000000003
C000015,0.682,3852.0,2627.0640000000003,29-1-001,BEAVERHEAD,29-1-001,084+0.942,085+0.661,I-15,1,3852.0,2627.0640000000003
C000005,0.935,15459.0,14454.165,24-2-018,LAKE,24-2-018,059+0.189,060+0.095,N-5,4,3864.75,3613.54125
C012006,0.717,3879.0,2781.243,15-4A-026,FLATHEAD,15-4A-026,000+0.000,000+0.717,L-15-6169,1,3879.0,2781.243
C001212,0.512,3879.0,1986.048,16-3B-088,GALLATIN,16-3B-088,002+0.106,002+0.617,U-1212,1,3879.0,1986.048
C000055,0.033,3884.0,128.172,22-3-015,JEFFERSON,22-3-015,012+1.004,013+0.022,N-55,1,3884.0,128.172
C000055,0.323,3884.0,1254.532,22-3-015,JEFFERSON,22-3-015,012+0.681,012+1.004,N-55,1,3884.0,1254.532
C228965,0.191,3886.0,742.226,32-3-065,MISSOULA,32-3-065,000+0.000,000+0.191,R090E104OFA,1,3886.0,742.226
C005825,0.57,3906.0,2226.4199999999996,25-7C-245,JEFFERSON,25-7C-245,001+0.663,002+0.233,X-81026,1,3906.0,2226.4199999999996
C005825,0.558,3906.0,2179.5480000000002,25-7C-245,LEWIS AND CLARK,25-7C-245,001+0.106,001+0.663,X-81026,1,3906.0,2179.5480000000002
C005240,0.486,3911.0,1900.7459999999999,07-2A-192,CASCADE,07-2A-192,000+0.136,000+0.622,U-5240,1,3911.0,1900.7459999999999
C000090,5.176,7824.0,40497.024,W-146,YELLOWSTONE,W-146,000+0.139,005+0.491,I-90,2,3912.0,20248.512
C000014,1.112,3919.0,4357.928000000001,33-3-003,MUSSELSHELL,33-3-003,167+0.438,168+0.533,N-14,1,3919.0,4357.928000000001
C006222,1.315,7844.0,10314.859999999999,32-3A-314,MISSOULA,32-3A-314,000+0.000,001+0.315,L-32-829,2,3922.0,5157.429999999999
C000024,1.635,3932.0,6428.82,32-4-002,MISSOULA,32-4-002,025+0.131,026+0.774,N-24,1,3932.0,6428.82
C000016,0.125,15731.0,1966.375,56-4A-017,YELLOWSTONE,56-4A-017,004+0.511,004+0.635,N-16,4,3932.75,491.59375
C000020,0.139,3942.0,547.9380000000001,42-2-014,RICHLAND,42-2-014,063+0.736,063+0.875,N-20,1,3942.0,547.9380000000001
C000008,0.465,11851.0,5510.715,25-7C-006,LEWIS AND CLARK,25-7C-006,041+0.261,041+0.726,N-8,3,3950.3333333333335,1836.905
C005707,0.173,3964.0,685.7719999999999,21-4A-042,HILL,21-4A-042,001+0.204,001+0.377,U-5707,1,3964.0,685.7719999999999
C005707,0.146,3964.0,578.7439999999999,21-4A-042,HILL,21-4A-042,001+0.377,001+0.523,U-5707,1,3964.0,578.7439999999999
C001030,0.364,23890.0,8695.96,56-4A-235,YELLOWSTONE,56-4A-235,000+0.000,000+0.364,N-115,6,3981.6666666666665,1449.3266666666666
C001008,0.505,11970.0,6044.85,56-4A-059,YELLOWSTONE,56-4A-059,000+0.000,000+0.505,U-1008,3,3990.0,2014.95
C001036,0.53,3995.0,2117.35,56-4A-304,YELLOWSTONE,56-4A-304,000+0.000,000+0.530,U-1036,1,3995.0,2117.35
C224904,0.504,4001.0,2016.504,56-4A-374,YELLOWSTONE,56-4A-374,000+0.000,000+0.504,L-56-598,1,4001.0,2016.504
C472315,0.273,4003.0,1092.8190000000002,15-7B-107,FLATHEAD,15-7B-107,000+0.000,000+0.273,L-15-7620,1,4003.0,1092.8190000000002
C000109,1.598,16058.0,25660.684,15-7B-100,FLATHEAD,15-7B-100,001+0.270,002+0.860,N-109,4,4014.5,6415.171
C000090,0.771,24156.0,18624.276,32-3A-003,MISSOULA,32-3A-003,104+0.596,105+0.368,I-90,6,4026.0,3104.0460000000003
C047005,0.623,8074.0,5030.102,47-1C-042,SILVER BOW,47-1C-042,000+0.000,000+0.623,X-47005,2,4037.0,2515.051
C000011,0.371,12123.0,4497.633,34-2A-008,PARK,34-2A-008,053+0.709,054+0.069,N-11,3,4041.0,1499.211
C000347,0.822,16174.0,13295.027999999998,16-3-038,GALLATIN,16-3-038,005+0.416,006+0.238,U-602,4,4043.5,3323.7569999999996
C000015,0.944,4051.0,3824.144,07-1-006,TETON,07-1-006,301+0.417,302+0.356,I-15,1,4051.0,3824.144
C000015,3.826,4051.0,15499.126,07-1-006,CASCADE,07-1-006,297+0.584,301+0.417,I-15,1,4051.0,15499.126
C032791,0.249,12232.0,3045.768,32-3A-318,MISSOULA,32-3A-318,000+0.839,001+0.088,L-32-791,3,4077.3333333333335,1015.256
C000004,0.184,12237.0,2251.608,56-4B-039,YELLOWSTONE,56-4B-039,054+0.490,054+0.674,N-4,3,4079.0,750.5360000000001
C001018,0.431,12252.0,5280.612,56-4A-245,YELLOWSTONE,56-4A-245,000+0.702,001+0.133,U-1018,3,4084.0,1760.204
C231965,0.095,4094.0,388.93,32-3A-325,MISSOULA,32-3A-325,000+0.000,000+0.095,L-32-6020,1,4094.0,388.93
C001805,0.117,12284.0,1437.228,47-1C-041,SILVER BOW,47-1C-041,000+0.790,000+0.907,U-1805,3,4094.6666666666665,479.076
C000020,0.073,8191.0,597.943,42-4A-016,RICHLAND,42-4A-016,052+0.363,052+0.436,N-20,2,4095.5,298.9715
C000075,0.241,4108.0,990.028,14-6A-011,FERGUS,14-6A-011,002+0.098,002+0.339,N-75,1,4108.0,990.028
C005205,0.882,8239.0,7266.798,07-2A-061,CASCADE,07-2A-061,005+0.429,006+0.312,N-102,2,4119.5,3633.399
C008105,0.066,16502.0,1089.132,32-3A-163,MISSOULA,32-3A-163,002+0.058,002+0.123,N-129,4,4125.5,272.283
C008105,0.135,16502.0,2227.77,32-3A-163,MISSOULA,32-3A-163,002+0.123,002+0.259,N-129,4,4125.5,556.9425
C229168,0.233,4134.0,963.2220000000001,32-3-066,MISSOULA,32-3-066,000+0.000,000+0.233,R090W104OFA,1,4134.0,963.2220000000001
C001027,0.224,8274.0,1853.376,56-4A-274,YELLOWSTONE,56-4A-274,002+0.011,002+0.235,U-1027,2,4137.0,926.688
C006079,0.211,4139.0,873.329,32-3A-294,MISSOULA,32-3A-294,000+0.167,000+0.378,L-32-4312,1,4139.0,873.329
C000020,0.226,4141.0,935.866,42-2-002,RICHLAND,42-2-002,062+0.307,062+0.533,N-20,1,4141.0,935.866
C000005,0.504,29028.0,14630.112000000001,15-7B-080,FLATHEAD,15-7B-080,114+0.853,115+0.370,N-5,7,4146.857142857143,2090.016
C000020,0.217,4149.0,900.333,42-4A-012,RICHLAND,42-4A-012,049+0.732,050+0.012,N-20,1,4149.0,900.333
C000001,0.401,4156.0,1666.556,43-4-014,ROOSEVELT,43-4-014,611+0.683,612+0.088,N-1,1,4156.0,1666.556
C008109,0.211,8326.0,1756.7859999999998,32-3A-151,MISSOULA,32-3A-151,000+0.140,000+0.350,U-8109,2,4163.0,878.3929999999999
C005806,0.218,4172.0,909.496,25-7C-043,LEWIS AND CLARK,25-7C-043,001+0.550,001+0.768,U-5806,1,4172.0,909.496
C000004,1.206,8347.0,10066.482,05-1-002,CARBON,05-1-002,042+0.856,043+1.140,N-4,2,4173.5,5033.241
C000053,0.231,12553.0,2899.743,56-4A-029,YELLOWSTONE,56-4A-029,002+0.207,002+0.437,N-53,3,4184.333333333333,966.581
C006726,0.299,4187.0,1251.913,15-7C-089,FLATHEAD,15-7C-089,000+0.714,001+0.013,U-6726,1,4187.0,1251.913
C000005,0.613,12571.0,7706.023,24-3-014,LAKE,24-3-014,046+0.071,046+0.684,N-5,3,4190.333333333333,2568.6743333333334
C000090,0.479,8469.0,4056.651,W-123,YELLOWSTONE,W-123,456+0.308,456+0.787,I-90,2,4234.5,2028.3255
C226067,0.853,4239.0,3615.8669999999997,56-4A-341,YELLOWSTONE,56-4A-341,000+0.000,000+0.853,L-56-4466,1,4239.0,3615.8669999999997
C000089,0.537,4241.0,2277.417,01-4A-001,BEAVERHEAD,01-4A-001,002+0.458,002+0.995,N-89,1,4241.0,2277.417
C003524,1.386,4246.0,5884.955999999999,07-2A-268,CASCADE,07-2A-268,000+0.000,001+0.386,L-7-2521,1,4246.0,5884.955999999999
C000052,0.198,8526.0,1688.1480000000001,24-2-034,LAKE,24-2-034,000+0.000,000+0.198,P-52,2,4263.0,844.0740000000001
C006719,0.209,4266.0,891.5939999999999,15-7C-020,FLATHEAD,15-7C-020,000+0.277,000+0.486,U-6719,1,4266.0,891.5939999999999
C000006,1.825,4268.0,7789.099999999999,45-4-017,SANDERS,45-4-017,073+0.869,075+0.703,P-6,1,4268.0,7789.099999999999
C000001,1.25,4269.0,5336.25,43-3-016,ROOSEVELT,43-3-016,591+0.422,592+0.668,N-1,1,4269.0,5336.25
C000094,4.005,4274.0,17117.37,40-2-001,CUSTER,40-2-001,159+0.252,163+0.367,I-94,1,4274.0,17117.37
C000005,0.427,8557.0,3653.839,24-2-021,LAKE,24-2-021,064+0.287,064+0.714,N-5,2,4278.5,1826.9195
C000078,0.217,4287.0,930.279,48-2-017,STILLWATER,48-2-017,046+0.724,047+0.041,P-78,1,4287.0,930.279
C001031,0.103,12888.0,1327.464,56-4A-131,YELLOWSTONE,56-4A-131,000+0.000,000+0.103,U-1031,3,4296.0,442.488
C005206,0.144,12890.0,1856.1599999999999,07-2A-234,CASCADE,07-2A-234,002+0.522,002+0.666,N-123,3,4296.666666666667,618.7199999999999
C025603,0.672,4312.0,2897.664,25-7B-030,LEWIS AND CLARK,25-7B-030,001+0.155,001+0.827,L-25-603,1,4312.0,2897.664
C001027,0.533,4325.0,2305.225,56-4A-278,YELLOWSTONE,56-4A-278,003+0.299,003+0.832,U-1027,1,4325.0,2305.225
C000005,0.296,8659.0,2563.064,24-3-003,LAKE,24-3-003,036+0.731,037+0.091,N-5,2,4329.5,1281.532
C000005,1.208,8659.0,10460.072,24-3-003,LAKE,24-3-003,035+0.570,036+0.731,N-5,2,4329.5,5230.036
C000522,0.045,4332.0,194.94,56-2-005,YELLOWSTONE,56-2-005,000+0.000,000+0.045,P-266,1,4332.0,194.94
C005210,0.49,4347.0,2130.0299999999997,07-2A-100,CASCADE,07-2A-100,003+0.819,004+0.310,U-5210,1,4347.0,2130.0299999999997
C000107,0.068,17397.0,1182.996,32-3A-321,MISSOULA,32-3A-321,000+0.481,000+0.550,N-107,4,4349.25,295.749
C032758,1.587,17452.0,27696.324,32-3A-034,MISSOULA,32-3A-034,003+0.726,005+0.296,N-132,4,4363.0,6924.081
C000001,0.773,8735.0,6752.155,15-4A-003,FLATHEAD,15-4A-003,142+0.642,143+0.380,N-1,2,4367.5,3376.0775
C005216,0.243,4373.0,1062.639,07-2A-172,CASCADE,07-2A-172,000+0.742,000+0.984,U-5216,1,4373.0,1062.639
C000005,0.152,21915.0,3331.08,15-7B-014,FLATHEAD,15-7B-014,114+0.100,114+0.252,N-5,5,4383.0,666.216
C000005,0.554,8775.0,4861.35,A-008,LAKE,A-008,023+0.014,023+0.568,N-5,2,4387.5,2430.675
C005217,0.078,4400.0,343.2,07-2A-116,CASCADE,07-2A-116,000+0.679,000+0.757,U-5217,1,4400.0,343.2
C005211,0.264,8827.0,2330.328,07-2A-106,CASCADE,07-2A-106,000+0.509,000+0.773,N-104,2,4413.5,1165.164
C056503,0.361,8863.0,3199.5429999999997,56-4A-376,YELLOWSTONE,56-4A-376,001+0.508,001+0.869,U-1039,2,4431.5,1599.7714999999998
C000029,0.961,4432.0,4259.152,29-4-014,MADISON,29-4-014,000+0.000,000+0.961,P-29,1,4432.0,4259.152
C005816,0.277,4435.0,1228.4950000000001,25-7C-077,LEWIS AND CLARK,25-7C-077,001+0.023,001+0.301,U-5816,1,4435.0,1228.4950000000001
C005810,0.256,8879.0,2273.024,A-080,LEWIS AND CLARK,A-080,000+0.000,000+0.256,U-5810,2,4439.5,1136.512
C005206,0.537,13345.0,7166.265,07-2A-066,CASCADE,07-2A-066,002+0.666,003+0.202,N-123,3,4448.333333333333,2388.755
C000060,1.56,8907.0,13894.92,07-2A-019,CASCADE,07-2A-019,088+0.823,090+0.371,N-60,2,4453.5,6947.46
C000001,0.847,13388.0,11339.636,15-4A-013,FLATHEAD,15-4A-013,137+0.413,138+0.231,N-1,3,4462.666666666667,3779.878666666667
C002769,0.12,4471.0,536.52,01-4A-013,BEAVERHEAD,01-4A-013,000+0.000,000+0.120,L-1-7347,1,4471.0,536.52
C000090,5.904,8946.0,52817.184,02-4-007,BIG HORN,02-4-007,503+0.089,508+0.963,I-90,2,4473.0,26408.592
C005970,0.252,8950.0,2255.4,32-3A-080,MISSOULA,32-3A-080,000+0.000,000+0.252,L-32-4307,2,4475.0,1127.7
C000008,0.954,4490.0,4283.46,04-2-002,BROADWATER,04-2-002,094+0.654,095+0.687,N-8,1,4490.0,4283.46
C008116,0.013,4493.0,58.409,32-3A-195,MISSOULA,32-3A-195,002+0.033,002+0.046,U-8116,1,4493.0,58.409
C000092,0.251,35969.0,9028.219,32-3A-121,MISSOULA,32-3A-121,001+0.845,002+0.078,N-92,8,4496.125,1128.527375
C104005,0.128,4497.0,575.616,091228Y,RAVALLI,091228Y,000+0.000,000+0.128,L-41-2909,1,4497.0,575.616
C000013,0.818,4500.0,3680.9999999999995,29-4-010,MADISON,29-4-010,047+0.988,048+0.801,P-13,1,4500.0,3680.9999999999995
C008107,0.478,22608.0,10806.624,A-037,MISSOULA,A-037,001+0.214,001+0.692,N-130,5,4521.6,2161.3248
C008119,0.074,4528.0,335.072,32-3A-223,MISSOULA,32-3A-223,000+0.144,000+0.218,L-32-942,1,4528.0,335.072
C000205,0.165,9072.0,1496.88,16-3-014,GALLATIN,16-3-014,019+0.725,019+0.890,N-205,2,4536.0,748.44
C032758,0.52,18148.0,9436.960000000001,32-3A-302,MISSOULA,32-3A-302,005+0.296,005+0.815,N-132,4,4537.0,2359.2400000000002
C000007,0.563,4539.0,2555.457,41-2-008,RAVALLI,41-2-008,030+0.432,031+0.008,N-7,1,4539.0,2555.457
C006726,0.182,4539.0,826.098,15-7C-065,FLATHEAD,15-7C-065,000+0.533,000+0.714,U-6726,1,4539.0,826.098
C000411,1.364,9107.0,12421.948,16-3A-018,GALLATIN,16-3A-018,000+0.140,001+0.497,U-1219,2,4553.5,6210.974
C001008,0.536,13666.0,7324.976000000001,56-4A-064,YELLOWSTONE,56-4A-064,002+0.572,003+0.108,U-1008,3,4555.333333333333,2441.6586666666667
C561029,0.682,4564.0,3112.648,56-4A-327,YELLOWSTONE,56-4A-327,000+0.774,001+0.455,L-56-986,1,4564.0,3112.648
C006201,0.24,4570.0,1096.8,32-3A-180,MISSOULA,32-3A-180,000+0.000,000+0.240,L-32-4322,1,4570.0,1096.8
C005206,0.758,9174.0,6953.892,07-2A-067,CASCADE,07-2A-067,001+0.764,002+0.522,N-123,2,4587.0,3476.946
C001002,0.507,9186.0,4657.302,56-4A-119,YELLOWSTONE,56-4A-119,001+0.349,001+0.856,U-1002,2,4593.0,2328.651
C229025,0.385,4613.0,1776.005,04-2-016,BROADWATER,04-2-016,000+0.000,000+0.385,R090E274ONA,1,4613.0,1776.005
C000060,0.444,4614.0,2048.616,07-2-006,CASCADE,07-2-006,086+0.905,087+0.347,N-60,1,4614.0,2048.616
C000060,0.624,4614.0,2879.136,07-2-006,CASCADE,07-2-006,081+0.801,082+0.312,N-60,1,4614.0,2879.136
C228971,0.286,4619.0,1321.0339999999999,32-3-057,MISSOULA,32-3-057,000+0.718,001+0.004,R090E096ONB,1,4619.0,1321.0339999999999
C005210,0.243,13870.0,3370.41,07-2A-085,CASCADE,07-2A-085,000+0.779,001+0.022,N-103,3,4623.333333333333,1123.47
C000001,1.846,4629.0,8545.134,27-3-016,LINCOLN,27-3-016,012+0.098,014+0.011,N-1,1,4629.0,8545.134
C000007,0.631,13924.0,8786.044,41-1-001,RAVALLI,41-1-001,060+0.007,060+0.637,N-7,3,4641.333333333333,2928.6813333333334
C005807,0.485,18569.0,9005.965,25-7C-045,LEWIS AND CLARK,25-7C-045,000+0.418,000+0.903,N-127,4,4642.25,2251.49125
C000006,2.036,4648.0,9463.328,45-4-011,SANDERS,45-4-011,051+0.225,053+0.175,P-6,1,4648.0,9463.328
C008102,0.275,13945.0,3834.8750000000005,32-3A-155,MISSOULA,32-3A-155,002+0.502,002+0.777,U-8102,3,4648.333333333333,1278.2916666666667
C008106,0.072,4654.0,335.08799999999997,32-3A-221,MISSOULA,32-3A-221,001+0.034,001+0.106,U-8106,1,4654.0,335.08799999999997
C008102,1.34,4657.0,6240.38,32-3A-058,MISSOULA,32-3A-058,000+0.000,001+0.340,U-8102,1,4657.0,6240.38
C000001,0.195,9338.0,1820.91,27-3A-012,LINCOLN,27-3A-012,032+0.256,032+0.452,N-1,2,4669.0,910.455
C000015,1.254,14018.0,17578.572,47-1C-003,SILVER BOW,47-1C-003,127+0.736,128+0.991,I-15,3,4672.666666666667,5859.524
C000335,0.313,4673.0,1462.6490000000001,11-5A-041,DAWSON,11-5A-041,000+0.000,000+0.313,U-5004,1,4673.0,1462.6490000000001
C000062,0.729,4690.0,3419.0099999999998,42-4A-021,RICHLAND,42-4A-021,035+0.899,036+0.695,N-62,1,4690.0,3419.0099999999998
C228968,0.239,4704.0,1124.2559999999999,32-3-072,MISSOULA,32-3-072,000+0.000,000+0.239,R090E101OFA,1,4704.0,1124.2559999999999
C000345,0.57,4724.0,2692.68,16-3A-024,GALLATIN,16-3A-024,008+0.535,009+0.110,S-345,1,4724.0,2692.68
C000089,0.24,4731.0,1135.44,01-4A-005,BEAVERHEAD,01-4A-005,001+0.485,001+0.724,P-89,1,4731.0,1135.44
C000002,0.125,4733.0,591.625,09-2A-008,CUSTER,09-2A-008,002+0.839,002+0.964,N-2,1,4733.0,591.625
C000002,0.063,4733.0,298.17900000000003,09-2A-008,CUSTER,09-2A-008,002+0.775,002+0.839,N-2,1,4733.0,298.17900000000003
C000315,0.265,23707.0,6282.3550000000005,07-2A-006,CASCADE,07-2A-006,001+0.135,001+0.400,I-315,5,4741.4,1256.471
C005811,0.154,9491.0,1461.614,25-7C-055,LEWIS AND CLARK,25-7C-055,000+0.206,000+0.360,U-5811,2,4745.5,730.807
C001801,0.26,4754.0,1236.04,47-1C-030,SILVER BOW,47-1C-030,000+0.863,001+0.124,U-1801,1,4754.0,1236.04
C000015,0.342,19202.0,6567.084000000001,25-7C-003,LEWIS AND CLARK,25-7C-003,193+0.298,193+0.639,I-15,4,4800.5,1641.7710000000002
C005204,0.234,4807.0,1124.838,07-2A-049,CASCADE,07-2A-049,000+0.000,000+0.234,U-5204,1,4807.0,1124.838
C072949,0.295,4838.0,1427.21,32-3A-097,MISSOULA,32-3A-097,000+0.785,001+0.080,L-32-1231,1,4838.0,1427.21
C000234,0.28,9683.0,2711.2400000000002,21-4A-047,HILL,21-4A-047,000+0.385,000+0.665,U-5708,2,4841.5,1355.6200000000001
C005971,0.302,4843.0,1462.586,32-3A-147,MISSOULA,32-3A-147,000+0.175,000+0.478,L-32-4308,1,4843.0,1462.586
C006714,0.299,4845.0,1448.655,15-7C-021,FLATHEAD,15-7C-021,000+0.000,000+0.299,U-6714,1,4845.0,1448.655
C000001,0.421,4854.0,2043.5339999999999,43-4-015,ROOSEVELT,43-4-015,612+0.088,612+0.509,N-1,1,4854.0,2043.5339999999999
C000055,0.195,4880.0,951.6,22-3-014,JEFFERSON,22-3-014,012+0.486,012+0.681,N-55,1,4880.0,951.6
C000503,0.264,4890.0,1290.96,15-7C-082,FLATHEAD,15-7C-082,000+0.794,001+0.074,U-6713,1,4890.0,1290.96
C008118,0.218,4903.0,1068.854,32-3A-204,MISSOULA,32-3A-204,000+0.495,000+0.713,U-8118,1,4903.0,1068.854
C000015,1.788,14757.0,26385.516,W-129,SILVER BOW,W-129,124+0.260,126+0.078,I-15,3,4919.0,8795.172
