YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,PCT_DH_SU,PCT_DH_CU,JCT_DESC,LINK_DESC,LOC_ERROR
2021.0,X-81018,A,002+0.505,009+0.883,7.333,C081018,A,C081018A,002+0.505,009+0.883,2.491331,9.824356,0.0,,0.0,104010V,,,E,225.0,4.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,67.0,0.0,RMA_RMC_345,5389.0,18.0,161.0,1.0,1.0,1.0,1.0,,2.0,,TREASURE,0.0,0.0,,,NO ERROR
2021.0,R015N151ONA,A,000+0.000,000+0.200,0.2,C228225,A,C228225A,000+0.000,000+0.200,0.0,0.199618,22.0,1,5.0,22-1-005,,,E,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,Yes,1.0,,JEFFERSON,0.0,0.0,JCT BOULDER RIVER RD,ENT R015N151ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,R094W082OFA,A,000+0.000,000+0.341,0.341,C228577,A,C228577A,000+0.000,000+0.341,0.0,0.341081,44.0,5,44.0,44-5-044,,,E,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,ROSEBUD,0.0,0.0,,ENT R094W082OFAA/BEGIN ONEWAY ROADWAY,NO ERROR
2021.0,L-43-1076,A,000+0.000,000+0.362,0.362,C100108,A,C100108A,000+0.000,000+0.362,0.0,0.36215,43.0,5,37.0,43-5-037,,,E,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,0.0,0.0,JCT HILL AVE,ENT L-43-1076A/,NO ERROR
2021.0,L-56-1834,A,001+0.005,001+0.497,0.492,C068307,A,C068307A,001+0.005,001+0.497,1.004817,1.496507,56.0,4A,134.0,56-4A-134,,,E,10889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,,,NO ERROR
2021.0,L-52-14,A,000+0.000,006+0.385,6.385,C052014,A,C052014A,000+0.000,006+0.385,0.0,6.385344,0.0,,0.0,087439N,,,E,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,TREASURE,0.0,0.0,JCT S-311,ENT L-52-14A/,NO ERROR
2021.0,L-56-3096,A,000+0.000,000+0.144,0.144,C223610,A,C223610A,000+0.000,000+0.144,0.0,0.144393,0.0,,0.0,087459A,,,E,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,JCT N-113 (MONTANA AVE),ENT L-56-3096A/,NO ERROR
2021.0,R015S321OFA,A,000+0.000,000+0.246,0.246,C228444,A,C228444A,000+0.000,000+0.246,0.0,0.245613,50.0,2,5.0,50-2-005,,,E,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,TETON,0.0,0.0,,ENT R015S321OFAA/BEGIN ONEWAY ROADWAY,NO ERROR
2021.0,L-56-531,A,000+0.000,004+0.490,4.49,C056531,A,C056531A,000+0.000,004+0.490,0.0,4.490122,0.0,,0.0,088441T,,,E,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,JCT S-302,ENT L-56-531A/,NO ERROR
2021.0,R015N328ONA,A,000+0.000,000+0.373,0.373,C228294,A,C228294A,000+0.000,000+0.373,0.0,0.373461,37.0,4,14.0,37-4-014,,,E,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,PONDERA,0.0,0.0,JCT BRADY RD,ENT R015N328ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,L-1-692,A,000+0.000,000+0.034,0.034,C220207,A,C220207A,000+0.000,000+0.034,0.0,0.034011,0.0,,0.0,812443E,,,E,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,1.0,,BEAVERHEAD,0.0,0.0,JCT CLARK CREEK RD,ENT L-1-692A/,NO ERROR
2021.0,X-81001,A,000+0.000,002+0.638,2.657,C081001,A,C081001A,000+0.000,002+0.638,0.0,2.65729,1.0,4A,21.0,01-4A-021,,,A,2642.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,UMA_UC,5416.0,10.0,157.0,5.0,5.0,6.0,6.0,,2.0,,BEAVERHEAD,0.0,0.0,JCT P-89 (N MONTANA ST),ENT X-81001A/,NO ERROR
2021.0,L-56-712,A,000+0.000,003+0.962,3.962,C056712,A,C056712A,000+0.000,003+0.962,0.0,3.962317,0.0,,0.0,928282K,,,E,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,JCT ALLEN RD,ENT L-56-712A/,NO ERROR
2021.0,R015N102OFA,A,000+0.000,000+0.235,0.235,C228203,A,C228203A,000+0.000,000+0.235,0.0,0.234866,47.0,2,5.0,47-2-005,,,E,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,Yes,1.0,,SILVER BOW,0.0,0.0,JCT I-15,ENT R015N102OFAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,R094E185OFA,A,000+0.000,000+0.246,0.246,C228530,A,C228530A,000+0.000,000+0.246,0.0,0.245924,40.0,2,18.0,40-2-018,,,E,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,PRAIRIE,0.0,0.0,JCT I-94,ENT R094E185OFAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,U-209,A,000+0.142,000+0.210,0.068,C090209,A,C090209A,000+0.142,000+0.210,0.141749,0.209707,12.0,1C,67.0,12-1C-067,,,E,653.0,1.0,0.0,6.0,33.0,14.0,2.0,0.0,9.0,51.0,21.0,UMA_UC,9005.0,10.0,106.0,11.0,11.0,15.0,15.0,,2.0,,DEER LODGE,1.978,0.66,,,NO ERROR
2021.0,L-55-390,A,000+0.000,000+0.218,0.218,C067801,A,C067801A,000+0.000,000+0.218,0.0,0.21767,55.0,1,15.0,55-1-015,,,E,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,WIBAUX,0.0,0.0,JCT ORGAIN AVE,ENT L-55-390A/,NO ERROR
2021.0,R094W224ONA,A,000+0.000,000+0.307,0.307,C228627,A,C228627A,000+0.000,000+0.307,0.0,0.3073,11.0,5,21.0,11-5-021,,,E,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,DAWSON,0.0,0.0,JCT RD 106,ENT R094W224ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,R015S228OFA,A,000+0.000,000+0.263,0.263,C228408,A,C228408A,000+0.000,000+0.263,0.0,0.263309,25.0,5,21.0,25-5-021,,,E,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,LEWIS AND CLARK,0.0,0.0,,ENT R015S228OFAA/BEGIN ONEWAY ROADWAY,NO ERROR
2021.0,R090E089ONA,A,000+0.000,000+0.277,0.277,C228974,A,C228974A,000+0.000,000+0.277,0.0,0.276599,32.0,3,50.0,32-3-050,,,E,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,Yes,1.0,,MISSOULA,0.0,0.0,JCT MULLAN RD,ENT R090E089ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,U-203,A,000+0.000,000+0.210,0.21,C090203,A,C090203A,000+0.000,000+0.210,0.0,0.210037,12.0,1C,20.0,12-1C-020,,,E,348.0,0.0,0.0,2.0,17.0,5.0,0.0,0.0,6.0,49.0,14.0,UMA_UC,9002.0,10.0,112.0,5.0,5.0,7.0,7.0,,2.0,,DEER LODGE,0.0,0.0,JCT U-206(SEVENTH ST),ENT U-203A/,NO ERROR
2021.0,R015N282ONA,A,000+0.000,000+0.378,0.378,C228280,A,C228280A,000+0.000,000+0.378,0.0,0.377534,7.0,2,62.0,07-2-062,,,E,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UPA,0.0,13.0,104.0,0.0,0.0,0.0,0.0,Yes,1.0,,CASCADE,0.0,0.0,JCT VAUGHN RD,ENT R015N282ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,L-11-5,A,000+0.000,005+0.715,5.715,C111005,A,C111005A,000+0.000,005+0.715,0.0,5.714953,11.0,4,18.0,11-4-018,,,E,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,DAWSON,0.0,0.0,JCT N-57,ENT L-11-5A/,NO ERROR
2021.0,L-47-1730,A,000+0.000,000+0.490,0.49,C075785,A,C075785A,000+0.000,000+0.490,0.0,0.490275,0.0,,0.0,090377W,,,E,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,SILVER BOW,0.0,0.0,JCT PLATINUM ST,ENT L-47-1730A/,NO ERROR
2021.0,L-56-503,A,002+0.296,003+0.012,0.716,C056503,A,C056503A,002+0.296,003+0.012,2.295961,3.01156,56.0,4A,357.0,56-4A-357,,,E,4827.0,44.0,0.0,34.0,262.0,46.0,9.0,0.0,7.0,54.0,10.0,UMA_UC,9244.0,14.0,109.0,112.0,112.0,157.0,157.0,,2.0,,YELLOWSTONE,0.0,0.0,,,NO ERROR
2021.0,R015S122OFA,A,000+0.000,000+0.304,0.304,C228367,A,C228367A,000+0.000,000+0.304,0.0,0.304483,47.0,1,46.0,47-1-046,,,E,3032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,Yes,1.0,,SILVER BOW,0.0,0.0,,ENT R015S122OFAA/BEGIN ONEWAY ROADWAY,NO ERROR
2021.0,L-41-2952,A,000+0.000,000+0.217,0.217,C226413,A,C226413A,000+0.000,000+0.217,0.0,0.216587,0.0,,0.0,086211K,,,E,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,RAVALLI,0.0,0.0,JCT SKEELS ST,ENT L-41-2952A/,NO ERROR
2021.0,R094E093ONA,A,000+0.000,000+0.346,0.346,C228503,A,C228503A,000+0.000,000+0.346,0.0,0.346351,44.0,5,35.0,44-5-035,,,E,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,ROSEBUD,0.0,0.0,JCT RD 234,ENT R094E093ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,L-15-6599,A,000+0.000,000+0.415,0.415,C066118,A,C066118A,000+0.000,000+0.415,0.0,0.414999,15.0,7C,32.0,15-7C-032,,,E,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,FLATHEAD,0.0,0.0,JCT U-6726 (WOODLAND AVE),ENT L-15-6599A/,NO ERROR
2021.0,R015S151OFA,A,000+0.000,000+0.178,0.178,C228379,A,C228379A,000+0.000,000+0.178,0.0,0.178294,22.0,1,6.0,22-1-006,,,E,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,Yes,1.0,,JEFFERSON,0.0,0.0,,ENT R015S151OFAA/BEGIN ONEWAY ROADWAY,NO ERROR
2021.0,R090E055ONA,A,000+0.000,000+0.282,0.282,C228949,A,C228949A,000+0.000,000+0.282,0.0,0.282493,31.0,2,34.0,31-2-034,,,E,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,Yes,1.0,,MINERAL,0.0,0.0,JCT QUARTZ RD,ENT R090E055ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,X-81014,A,006+0.289,014+0.453,8.157,C081014,A,C081014A,006+0.289,014+0.453,6.24025,14.396932,49.0,3,6.0,49-3-006,,,A,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,SWEET GRASS,0.0,0.0,,,NO ERROR
2021.0,R015N127OFB,A,000+0.000,000+0.149,0.149,C228217,A,C228217A,000+0.000,000+0.149,0.0,0.14941,47.0,1,28.0,47-1-028,,,E,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UPA,0.0,13.0,104.0,0.0,0.0,0.0,0.0,Yes,1.0,,SILVER BOW,0.0,0.0,JCT I-15,ENT R015N127OFBA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,R094W036ONA,A,000+0.000,000+0.312,0.312,C228564,A,C228564A,000+0.000,000+0.312,0.0,0.31221,56.0,3,28.0,56-3-028,,,E,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,YELLOWSTONE,0.0,0.0,JCT YELLOWSTONE COUNTY ROUTE 802,ENT R094W036ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,L-14-1239,A,000+0.000,000+0.284,0.284,C107180,A,C107180A,000+0.000,000+0.284,0.0,0.284254,14.0,6A,28.0,14-6A-028,,,E,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,FERGUS,0.0,0.0,JCT BOULEVARD ST/ENTRANCE AVE,ENT L-14-1239A/,NO ERROR
2021.0,L-32-1137,A,000+0.796,001+0.095,0.299,C072811,A,C072811A,000+0.796,001+0.095,0.796316,1.094824,32.0,3A,53.0,32-3A-053,,,E,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,0.0,0.0,,,NO ERROR
2021.0,L-55-200,A,000+0.000,007+0.539,7.539,C055200,A,C055200A,000+0.000,007+0.539,0.0,7.538689,55.0,2,11.0,55-2-011,,,E,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,WIBAUX,0.0,0.0,JCT NORTH CARLYLE RD,ENT L-55-200A/,NO ERROR
2021.0,L-56-80,A,000+0.000,000+0.143,0.143,C224745,A,C224745A,000+0.000,000+0.143,0.0,0.142592,0.0,,0.0,103955P,,,E,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,JCT LOWER CANAL RD,ENT L-56-80A/,NO ERROR
2021.0,R094E023OFA,A,000+0.000,000+0.223,0.223,C228482,A,C228482A,000+0.000,000+0.223,0.0,0.222909,56.0,3,23.0,56-3-023,,,E,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,YELLOWSTONE,0.0,0.0,JCT I-94,ENT R094E023OFAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,L-56-2407,A,000+0.000,000+0.434,0.434,C063487,A,C063487A,000+0.000,000+0.434,0.0,0.434381,56.0,4A,256.0,56-4A-256,,,E,6553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,JCT U-1029 (6TH AVE N),ENT L-56-2407A/,NO ERROR
2021.0,R015N379ONA,A,000+0.000,000+0.324,0.324,C228316,A,C228316A,000+0.000,000+0.324,0.0,0.323856,51.0,1,23.0,51-1-023,,,E,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,TOOLE,0.0,0.0,JCT OILMONT HWY,ENT R015N379ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,L-43-825,A,000+0.000,000+0.153,0.153,C220612,A,C220612A,000+0.000,000+0.153,0.0,0.152997,0.0,,0.0,059592E,,,E,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,0.0,0.0,JCT N-1,ENT L-43-825A/,NO ERROR
2021.0,L-5-3948,A,000+0.000,000+0.303,0.303,C079738,A,C079738A,000+0.000,000+0.303,0.0,0.302692,5.0,3,21.0,05-3-021,,,E,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,CARBON,0.0,0.0,JCT OAKES AVE,ENT L-5-3948A/,NO ERROR
2021.0,R094E198ONA,A,000+0.000,000+0.348,0.348,C228535,A,C228535A,000+0.000,000+0.348,0.0,0.348374,11.0,4,10.0,11-4-010,,,E,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,DAWSON,0.0,0.0,JCT RD 260,ENT R094E198ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,R090E075OFA,A,000+0.000,000+0.237,0.237,C228983,A,C228983A,000+0.000,000+0.237,0.0,0.236804,31.0,2,22.0,31-2-022,,,A,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,Yes,1.0,,MINERAL,0.0,0.0,JCT I-90,ENT R090E075OFAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,L-1-201,A,003+0.464,006+0.929,3.465,C101201,A,C101201A,003+0.464,006+0.929,3.464435,6.92923,1.0,9,3.0,01-9-003,,,A,46.0,3.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,22.0,0.0,RMA_RMC_12,4100.0,16.0,212.0,0.0,0.0,0.0,0.0,,1.0,,BEAVERHEAD,0.0,0.0,,,NO ERROR
2021.0,L-7-2540,A,000+0.000,000+0.557,0.557,C072174,A,C072174A,000+0.000,000+0.557,0.0,0.557095,7.0,2A,152.0,07-2A-152,,,E,5820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,CASCADE,0.0,0.0,JCT N-60 (10TH AVE S),ENT L-7-2540A/,NO ERROR
2021.0,L-52-57,A,000+0.000,000+0.061,0.061,C052057,A,C052057A,000+0.000,000+0.061,0.0,0.061137,0.0,,0.0,087433X,,,E,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,TREASURE,0.0,0.0,JCT VALLEY FRONTAGE RD,ENT L-52-57A/,NO ERROR
2021.0,L-56-998,A,000+0.000,000+0.388,0.388,C223887,A,C223887A,000+0.000,000+0.388,0.0,0.388285,0.0,,0.0,087377T,,,A,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,JCT LOCKWOOD RD,ENT L-56-998A/,NO ERROR
2021.0,R015S358OFA,A,000+0.000,000+0.241,0.241,C228458,A,C228458A,000+0.000,000+0.241,0.0,0.240551,51.0,3,27.0,51-3-027,,,E,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,TOOLE,0.0,0.0,,ENT R015S358OFAA/BEGIN ONEWAY ROADWAY,NO ERROR
2021.0,R015N297OFA,A,000+0.000,000+0.218,0.218,C228285,A,C228285A,000+0.000,000+0.218,0.0,0.217558,7.0,1,20.0,07-1-020,,,E,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,CASCADE,0.0,0.0,JCT I-15,ENT R015N297OFAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,R015S056OFA,A,000+0.000,000+0.236,0.236,C228342,A,C228342A,000+0.000,000+0.236,0.0,0.236458,1.0,6,6.0,01-6-006,,,E,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,Yes,1.0,,BEAVERHEAD,0.0,0.0,,ENT R015S056OFAA/BEGIN ONEWAY ROADWAY,NO ERROR
2021.0,P-265,A,000+0.089,000+0.761,0.671,C224696,A,C224696A,000+0.089,000+0.761,0.089317,0.760632,56.0,2,47.0,56-2-047,,,E,3016.0,15.0,0.0,10.0,120.0,47.0,5.0,0.0,3.0,40.0,16.0,RMA_RMC_345,4144.0,13.0,116.0,45.0,45.0,66.0,66.0,,2.0,,YELLOWSTONE,1.629,0.651,JCT P-266 (NORTHERN AVE),ENT P-265A/JCT P-266 (NORTHERN AVE),NO ERROR
2021.0,R015S385ONA,A,000+0.000,000+0.320,0.32,C228471,A,C228471A,000+0.000,000+0.320,0.0,0.319731,51.0,1,39.0,51-1-039,,,E,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,TOOLE,0.0,0.0,JCT SWAYZE RD W,ENT R015S385ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,L-2-514,A,000+0.000,000+0.108,0.108,C060514,A,C060514A,000+0.000,000+0.108,0.0,0.108124,0.0,,0.0,104061F,,,E,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,BIG HORN,0.0,0.0,JCT X-02047 (FRONTAGE RD),ENT L-2-514A/,NO ERROR
2021.0,R015N345OFA,A,000+0.000,000+0.268,0.268,C228299,A,C228299A,000+0.000,000+0.268,0.0,0.268335,37.0,1,29.0,37-1-029,,,E,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,PONDERA,0.0,0.0,JCT I-15,ENT R015N345OFAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,L-34-37,A,000+0.000,005+0.267,5.267,C222509,A,C222509A,000+0.000,005+0.267,0.0,5.267292,0.0,,0.0,060025J,,,A,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,PARK,0.0,0.0,JCT X-81013 (STATE MAINTD COUNTY ROUTE 013),ENT L-34-37A/,NO ERROR
2021.0,X-81014,A,014+0.453,019+1.464,5.964,C081014,A,C081014A,014+0.453,019+1.464,14.396932,20.361081,0.0,,0.0,059927S,,,A,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,SWEET GRASS,0.0,0.0,,,NO ERROR
2021.0,R015N134ONA,A,000+0.000,000+0.358,0.358,C228221,A,C228221A,000+0.000,000+0.358,0.0,0.358442,22.0,3,23.0,22-3-023,,,E,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,Yes,1.0,,JEFFERSON,0.0,0.0,JCT TREASURE STATE RD,ENT R015N134ONAA/BEGIN ONEWAY ROADWAY/,NO ERROR
2021.0,R094W047OFA,A,000+0.000,000+0.299,0.299,C228565,A,C228565A,000+0.000,000+0.299,0.0,0.299222,56.0,3,17.0,56-3-017,,,E,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,Yes,1.0,,YELLOWSTONE,0.0,0.0,,ENT R094W047OFAA/BEGIN ONEWAY ROADWAY,NO ERROR
2021.0,L-56-958,A,000+0.000,001+0.766,1.766,C100550,A,C100550A,000+0.000,001+0.766,0.0,1.766127,0.0,,0.0,087378A,,,E,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,JCT KLENICK LN,ENT L-56-958A/,NO ERROR
