YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,PCTPEAK_SU,PCTPEAK_CU,JCT_DESC,LINK_DESC
2020,S-284,A,026+0.933,038+0.209,11.22891909,C000284,A,C000284A,026+0.933,038+0.209,26.48533496,37.71425405,4,1,7,04-1-007,,,E,284,3,5,3,28,21,11,18,11,99,74,RMA_RMC_12,5132,10,156,11,11,15,15,,2,,BROADWATER,0.282,0.282,,
2020,U-1201,A,003+0.556,003+0.808,0.25133974,C001201,A,C001201A,003+0.556,003+0.808,3.55773253,3.80907227,16,3B,25,16-3B-025,,,A,14530,46,2,27,264,83,3,0,2,18,6,UMA_UC,8025,17,95,107,107,149,149,,4,,GALLATIN,0.069,0.007,JCT U-1210(COLLEGE ST),JCT U-1210(COLLEGE ST)
2020,S-330,A,036+0.200,036+0.776,0.57620897,C000330,A,C000330A,036+0.200,036+0.776,36.15222817,36.72843714,7,3,17,07-3-017,,,A,355,1,11,1,8,2,3,31,3,23,6,RMA_RMC_345,5185,10,191,2,2,3,3,,2,,CASCADE,0.444,0.889,,
2020,P-17,A,012+0.135,012+0.769,0.63451509,C000017,A,C000017A,012+0.135,012+0.769,12.14054191,12.775057,53,8,9,53-8-009,,,E,289,1,14,1,14,7,3,48,3,48,24,RMA_RMC_345,4024,10,143,4,4,6,6,,2,,VALLEY,0.364,0.364,,
2020,S-478,A,000+0.000,002+0.049,2.04539525,C000478,A,C000478A,000+0.000,002+0.049,0.0,2.04539525,49,3A,8,49-3A-008,,,A,593,2,3,1,20,5,3,5,2,34,8,RMA_RMC_345,5306,16,177,6,6,9,9,,2,,SWEET GRASS,0.169,0.506,JCT P-45 N OF BIG TIMBER,ENT S-478A/
2020,P-14,A,000+0.000,000+0.279,0.27895407,C000014,A,C000014A,000+0.000,000+0.279,0.0,0.27895407,4,1,12,04-1-012,,,A,3314,7,17,3,171,134,2,5,1,52,40,RMA_RMC_12,4016,14,145,91,91,130,130,,2,,BROADWATER,0.182,0.909,JCT N-8 IN TOWNSEND,ENT P-14A/
2020,P-44,A,027+0.869,028+0.360,0.45573565,C000044,A,C000044A,027+0.869,028+0.360,27.84242638,28.29816203,37,1,21,37-1-021,,,E,1063,8,14,12,187,152,8,13,11,176,143,RMA_RMC_345,4067,10,116,91,91,134,134,,2,,PONDERA,0.473,0.867,,
2020,U-6718,A,000+0.491,000+0.563,0.07172167,C006718,A,C006718A,000+0.491,000+0.563,0.49100547,0.56272714,15,7C,87,15-7C-087,,,A,2436,1,2,36,30,6,0,1,15,12,2,UMA_UC,8093,10,120,23,23,29,29,,2,,FLATHEAD,0.205,0.0,JCT N-5(MAIN ST),JCT N-5(MAIN ST)
2020,P-86,A,033+0.985,037+0.655,3.64713974,C000086,A,C000086A,033+0.985,037+0.655,33.818964,37.46610374,34,1,5,34-1-005,,,A,472,6,10,0,11,3,13,21,0,23,6,RMA_RMC_12,4098,10,128,4,4,6,6,,2,,PARK,0.636,0.424,,
2020,N-1,A,385+0.716,387+0.415,1.71881687,C000001,A,C000001A,385+0.716,387+0.415,385.0761903,386.7950072,21,4A,15,21-4A-015,,,A,3443,7,37,17,337,188,2,11,5,98,55,UPA,7007,10,116,145,145,216,216,,2,,HILL,0.737,0.504,,BEGIN 2 LANES
2020,P-96,A,000+0.320,000+0.511,0.19140549,C000096,A,C000096A,000+0.320,000+0.511,0.32000357,0.51140906,20,1,11,20-1-011,,,E,1633,10,102,8,115,59,6,62,5,70,36,RMA_RMC_12,4104,10,120,41,41,60,60,,2,,GRANITE,0.0,0.0,,
2020,L-2-200,A,000+0.669,000+0.957,0.28809532,C002200,A,C002200A,000+0.669,000+0.957,0.66858807,0.95668339,2,4,8,02-4-008,,,A,2407,1,0,0,23,13,0,0,0,10,5,RMA_RMC_345,5457,10,120,10,10,14,14,,2,,BIG HORN,0.0,0.0,,ENT L-2-200A
2020,L-22-1558,A,000+0.000,000+0.379,0.37884811,C001483,A,C001483A,000+0.000,000+0.379,0.0,0.37884811,22,2,11,22-2-011,,,A,158,6,0,1,0,0,38,0,6,0,0,UMA_UC,9236,10,152,0,0,0,0,,2,,JEFFERSON,0.0,0.0,JCT HAUSER ST,ENT L-22-1558A/
2020,N-8,A,089+0.360,094+0.654,5.36123413,C000008,A,C000008A,089+0.360,094+0.654,89.24392979,94.60516392,4,2,2,04-2-002,,,E,3464,16,72,23,441,316,5,21,7,127,91,RPA_2,3091,35,108,193,193,286,286,,4,,BROADWATER,0.476,0.582,,BEGIN 4 LANES
2020,U-1027,A,002+0.352,002+0.356,0.00383339,C001027,A,C001027A,002+0.352,002+0.356,2.35177997,2.35561336,56,4A,275,56-4A-275,,,A,6389,7,0,24,62,28,1,0,4,10,4,UMA_UC,8022,10,114,33,33,44,44,,3,,YELLOWSTONE,0.0,0.0,,BEGIN 3 LANES
2020,N-5,A,036+0.731,037+0.091,0.29603534,C000005,A,C000005A,036+0.731,037+0.091,36.43719896,36.7332343,24,3,3,24-3-003,,,A,7449,60,204,47,480,328,8,27,6,64,44,RPA_1,3027,10,117,241,241,353,353,,2,,LAKE,0.17,0.223,,BEGIN 2 LANES
2020,S-551,A,000+0.000,001+0.127,1.12956945,C000551,A,C000551A,000+0.000,001+0.127,0.0,1.12956945,23,1,3,23-1-003,,,A,84,1,0,0,5,1,12,0,0,60,12,RMA_RMC_345,5361,10,167,1,1,1,1,,2,,JUDITH BASIN,0.0,1.19,JCT N-57 AT GEYSER,ENT S-551A/
2020,S-399,A,000+0.000,000+0.057,0.0567367,C000399,A,C000399A,000+0.000,000+0.057,0.0,0.0567367,22,3,20,22-3-020,,,A,373,3,0,0,12,5,8,0,0,32,13,RMA_RMC_12,5240,10,144,4,4,5,5,,2,,JEFFERSON,0.536,0.0,,ENT S-399A
2020,I-90,A,154+0.279,154+0.599,0.31992853,C000090,A,C000090A,154+0.279,154+0.599,153.6519617,153.9718902,20,1,9,20-1-009,,,E,8342,50,500,103,2033,1726,6,60,12,244,207,RURAL INNER INTERSTATE,1026,10,115,852,852,1207,1207,,2,,GRANITE,0.326,1.074,,
2020,P-32,A,006+0.361,016+0.620,10.32072408,C000032,A,C000032A,006+0.361,016+0.620,6.27472912,16.5954532,43,3,11,43-3-011,,,A,299,1,3,1,41,32,3,10,3,137,107,RMA_RMC_345,4117,10,143,19,19,28,28,,2,,ROOSEVELT,0.422,2.11,,
2020,L-32-4575,A,000+0.000,000+0.827,0.82717374,C006205,A,C006205A,000+0.000,000+0.827,0.0,0.82717374,32,3A,296,32-3A-296,,,A,3042,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,MISSOULA,0.0,0.0,JCT N-92 (S RESERVE ST),ENT L-32-4575A/
2020,N-62,A,034+0.904,035+0.060,0.25010199,C000062,A,C000062A,034+0.904,035+0.060,34.05876872,34.30887071,42,4,8,42-4-008,,,E,1631,16,21,4,336,202,10,13,2,206,124,RPA_45,7046,17,109,152,152,226,226,,3,,RICHLAND,0.153,0.488,,BEGIN 3 LANES
2020,U-5301,A,001+0.041,001+0.509,0.46752733,C000269,A,C000269A,001+0.041,001+0.509,0.9292898,1.39681713,41,2A,7,41-2A-007,,,E,4313,19,0,10,94,28,4,0,2,22,6,UMA_UC,5113,10,109,34,34,45,45,,2,,RAVALLI,0.061,0.101,,
2020,U-5215,A,000+0.468,000+0.997,0.5286101,C005215,A,C005215A,000+0.468,000+0.997,0.46824144,0.99685154,7,2A,111,07-2A-111,,,A,4719,8,13,0,55,34,2,3,0,12,7,UMA_UC,8055,10,106,22,22,25,25,,2,,CASCADE,0.0,0.273,JCT U-5245 (17TH AVE S),JCT U-5245 (17TH AVE S)
2020,P-22,A,001+0.781,006+0.587,4.81306583,C000022,A,C000022A,001+0.781,006+0.587,1.77537378,6.58843961,10,2,3,10-2-003,,,A,801,2,7,3,113,70,2,9,4,141,87,RMA_RMC_345,4033,10,134,44,44,66,66,,2,,DANIELS,0.749,0.499,,
2020,L-19-388,A,000+0.029,000+0.462,0.43253233,C005292,A,C005292A,000+0.029,000+0.462,0.02899353,0.46152586,19,2,20,19-2-020,,,E,81,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,GOLDEN VALLEY,0.0,0.0,,BEGIN 2 LANES
2020,N-93,A,030+0.925,032+0.631,1.68936433,C000093,A,C000093A,030+0.925,032+0.631,30.86251611,32.55188044,32,3B,4,32-3B-004,,,E,2463,55,80,20,79,45,22,32,8,32,18,RPA_1,3083,10,129,34,34,48,48,,2,,MISSOULA,0.536,0.469,,
2020,S-223,A,048+0.701,052+0.438,3.72874954,C000223,A,C000223A,048+0.701,052+0.438,48.60561447,52.33436401,26,2,12,26-2-012,,,E,535,4,32,1,134,103,7,60,2,250,193,RMA_RMC_345,4109,10,137,67,67,102,102,,2,,LIBERTY,1.382,3.109,,
2020,L-7-2524,A,000+0.284,000+0.648,0.36374687,C003733,A,C003733A,000+0.284,000+0.648,0.28401966,0.64776653,7,2A,248,07-2A-248,,,A,4002,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,CASCADE,0.0,0.0,,
2020,P-6,A,049+0.567,050+0.729,1.11847554,C000006,A,C000006A,049+0.567,050+0.729,49.51485045,50.63332599,45,4,9,45-4-009,,,E,4318,20,143,24,204,150,5,33,6,47,35,RMA_RMC_12,4007,10,144,102,102,149,149,,2,,SANDERS,0.363,0.816,JCT S-472,JCT S-472
2020,U-1006,A,001+0.397,002+0.005,0.60791828,C001006,A,C001006A,001+0.397,002+0.005,1.39663426,2.00455254,56,4A,71,56-4A-071,,,E,9364,12,19,31,74,8,1,2,3,8,1,UPA,7056,10,113,38,38,51,51,,4,,YELLOWSTONE,0.0,0.0,,BEGIN 4 LANES
2020,S-444,A,009+0.434,019+1.259,10.33512278,C000444,A,C000444A,009+0.434,019+1.259,9.44519857,19.78032135,18,3,9,18-3-009,,,E,89,1,0,0,38,33,11,0,0,427,371,RMA_RMC_345,5278,10,171,17,17,28,28,,2,,GLACIER,0.709,5.674,,
2020,N-1,A,031+0.882,032+0.256,0.44335585,C000001,A,C000001A,031+0.882,032+0.256,31.88701913,32.33037498,27,3A,11,27-3A-011,,,E,9986,27,88,17,287,109,3,9,2,29,11,RPA_1,3001,10,142,91,91,131,131,,4,,LINCOLN,0.232,0.087,,
2020,S-343,A,000+0.000,000+0.050,0.04983676,C000343,A,C000343A,000+0.000,000+0.050,0.0,0.04983676,51,1,8,51-1-008,,,E,345,0,0,3,17,10,0,0,9,49,29,RMA_RMC_345,5200,10,171,8,8,12,12,,2,,TOOLE,0.0,0.0,,ENT S-343A
2020,U-6730,A,011+0.876,011+0.889,0.01321231,C000503,A,C000503A,011+0.876,011+0.889,11.91223282,11.92544513,15,7B,69,15-7B-069,,,E,2115,15,2,12,65,12,7,1,6,31,6,UMA_UC,8101,10,118,24,24,32,32,,2,,FLATHEAD,0.044,0.0,JCT U-6733(18TH ST E),JCT U-6733(18TH ST E)
2020,I-15,A,121+0.395,122+0.110,0.71610761,C000015,A,C000015A,121+0.395,122+0.110,121.5429144,122.259022,47,1B,4,47-1B-004,,,A,17061,59,635,24,3062,2384,3,37,1,179,140,UI,1007,10,106,1675,1675,2546,2546,,2,INTERSTATE 90,SILVER BOW,0.311,1.055,JCT I-90 NISSLER INTERCHANGE,BEGIN 2 LANES/JCT I-90 NISSLER INTERCHANGE
2020,N-57,A,327+0.115,327+0.373,0.25779398,C000057,A,C000057A,327+0.115,327+0.373,325.3786651,325.636459,11,5A,15,11-5A-015,,,E,8515,16,29,55,115,37,2,3,6,14,4,UPA,7011,10,99,64,64,88,88,,4,,DAWSON,0.144,0.077,,
2020,S-244,A,001+0.672,011+0.993,10.30953971,C000244,A,C000244A,001+0.672,011+0.993,1.66293859,11.9724783,33,1,3,33-1-003,,,E,216,0,0,2,26,20,0,0,9,120,93,RMA_RMC_345,5079,10,169,11,11,16,16,,2,,PETROLEUM,0.0,0.437,,
2020,L-15-1018,A,000+0.000,001+0.116,1.11624436,C004969,A,C004969A,000+0.000,001+0.116,0.0,1.11624436,15,7B,68,15-7B-068,,,A,2061,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,FLATHEAD,0.0,0.0,JCT U-6726 (WOODLAND AVE),ENT L-15-1018A/
2020,P-56,A,016+0.537,016+0.706,0.16884154,C000056,A,C000056A,016+0.537,016+0.706,16.50475198,16.67359352,45,1,4,45-1-004,,,A,740,11,33,11,73,46,15,45,15,99,62,RMA_RMC_12,4079,10,158,32,32,47,47,,2,,LINCOLN,0.433,0.433,,
2020,N-2,A,003+0.531,004+0.464,0.99451739,C000002,A,C000002A,003+0.531,004+0.464,3.51646605,4.51098344,9,2A,11,09-2A-011,,,E,2318,18,19,10,83,54,8,8,4,36,23,UPA,7104,10,116,38,38,56,56,,2,,CUSTER,0.275,0.039,JCT U-8001 (LEIGHTON BLVD),JCT U-8001 (LEIGHTON BLVD)
2020,S-207,A,019+0.340,021+0.407,2.06797325,C000207,A,C000207A,019+0.340,021+0.407,19.33995647,21.40792972,14,3,8,14-3-008,,,A,109,4,0,0,23,17,37,0,0,211,156,RMA_RMC_345,5011,10,237,9,9,14,14,,2,,FERGUS,1.835,8.257,,
2020,L-1-7350,A,000+0.000,000+0.451,0.45098935,C002774,A,C002774A,000+0.000,000+0.451,0.0,0.45098935,1,4A,17,01-4A-017,,,E,105,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,BEAVERHEAD,0.0,0.0,JCT EAST CENTER ST,ENT L-1-7350A/
2020,U-1805,A,000+0.790,000+0.907,0.11683617,C001805,A,C001805A,000+0.790,000+0.907,0.79023885,0.90707502,47,1C,41,47-1C-041,,,A,10988,40,15,34,329,70,4,1,3,30,6,UMA_UC,7069,10,105,133,133,188,188,,4,,SILVER BOW,0.192,0.069,,ENT U-1805A
2020,U-1032,A,000+0.070,000+0.166,0.09514485,C001032,A,C001032A,000+0.070,000+0.166,0.07049265,0.1656375,56,4A,325,56-4A-325,,,E,8753,3,20,36,1391,1209,0,2,4,159,138,UMA_UC,8031,10,97,667,667,977,977,,2,,YELLOWSTONE,0.0,0.0,JCT I-90 ON RAMP JOHNSON LANE INTERCHANGE,JCT I-90 ON RAMP JOHNSON LANE INTERCHANGE
2020,S-313,A,000+0.537,000+0.789,0.25197384,C000313,A,C000313A,000+0.537,000+0.789,0.53725277,0.78922661,2,1,18,02-1-018,,,E,1460,21,0,0,108,66,14,0,0,74,45,RMA_RMC_345,5163,10,122,35,35,47,47,,2,,BIG HORN,0.193,0.58,,
2020,I-15,A,327+0.851,328+0.142,0.27791952,C000015,A,C000015A,327+0.851,328+0.142,326.225061,326.5029805,37,4,1,37-4-001,,,E,3455,16,105,1,1233,1126,5,30,0,357,326,RURAL OUTER INTERSTATE,1016,10,129,675,675,1016,1016,,2,,PONDERA,0.391,2.499,"JCT OFF RAMP BRADY INTERCHANGE, EXIT 328","JCT OFF RAMP BRADY INTERCHANGE, EXIT 328"
2020,N-11,A,053+0.385,053+0.495,0.11023446,C000011,A,C000011A,053+0.385,053+0.495,53.2390743,53.34930876,34,2A,7,34-2A-007,,,E,11107,12,10,26,148,74,1,1,2,13,7,UPA,7028,10,104,72,72,102,102,,2,,PARK,0.319,0.239,,
2020,P-42,A,059+0.154,069+0.681,10.54270229,C000042,A,C000042A,059+0.154,069+0.681,59.10515658,69.64785887,53,7,2,53-7-002,,,E,721,3,10,2,28,14,4,14,3,39,19,RMA_RMC_345,4062,10,129,10,10,13,13,,2,,VALLEY,0.0,0.0,JCT P-17 W OF FORT PECK,JCT P-17 W OF FORT PECK
2020,U-6710,A,001+0.455,002+0.043,0.58858492,C006710,A,C006710A,001+0.455,002+0.043,1.4547874,2.04337232,15,7B,51,15-7B-051,,,E,2627,8,4,6,88,16,3,2,2,33,6,UMA_UC,8090,10,129,33,33,49,49,,2,,FLATHEAD,0.056,0.056,JCT N-1(LA SALLE RD),JCT N-1(LA SALLE RD)
2020,P-83,A,047+0.759,048+0.276,0.51423185,C000083,A,C000083A,047+0.759,048+0.276,47.69394582,48.20817767,32,2,3,32-2-003,,,A,1079,22,130,14,144,93,20,120,13,133,86,REC_MA,4132,10,239,65,65,96,96,,2,,LAKE,0.472,0.425,,
2020,U-5242,A,000+0.902,000+0.929,0.02720331,C005242,A,C005242A,000+0.902,000+0.929,0.90188241,0.92908572,7,2A,159,07-2A-159,,,E,11485,42,11,23,152,33,4,1,2,13,3,UPA,7079,10,106,57,57,79,79,,3,,CASCADE,0.0,0.0,JCT U-5234(1ST AVE S),BEGIN 3 LANES/JCT U-5234(1ST AVE S)
2020,P-27,A,029+0.141,033+0.620,4.45168427,C000027,A,C000027A,029+0.141,033+0.620,29.12864521,33.58032948,13,2,2,13-2-002,,,A,691,3,1,6,43,27,4,1,9,62,39,RMA_RMC_345,4038,13,151,18,18,26,26,,2,,FALLON,0.532,0.532,JCT S-322 NE,JCT S-322 NE
2020,N-127,A,000+0.903,001+0.222,0.31910044,C005807,A,C005807A,000+0.903,001+0.222,0.90300933,1.22210977,25,7C,46,25-7C-046,,,A,15226,45,28,67,425,178,3,2,4,28,12,UPA,7081,10,109,203,203,289,289,,4,,LEWIS AND CLARK,0.082,0.071,,
2020,N-57,A,328+0.832,328+0.959,0.12675543,C000057,A,C000057A,328+0.832,328+0.959,326.9917971,327.1185525,11,5A,19,11-5A-019,,,E,6380,16,29,55,115,37,3,5,9,18,6,UPA,7011,10,99,63,63,87,87,,2,,DAWSON,0.144,0.077,JCT U-5007 (ALLEN ST),JCT U-5007 (ALLEN ST)
2020,N-1,A,309+0.029,319+0.793,10.75645902,C000001,A,C000001A,309+0.029,319+0.793,308.4900417,319.2465007,26,2,2,26-2-002,,,A,2574,7,51,5,188,109,3,20,2,73,42,RPA_3,3009,10,114,87,87,127,127,,2,,LIBERTY,5.83,2.466,,
2020,I-94,A,213+0.087,213+0.352,0.26480196,C000094,A,C000094A,213+0.087,213+0.352,212.5654221,212.8302241,11,5A,3,11-5A-003,,,E,6253,52,55,81,1761,1211,8,9,13,282,194,UI,2017,31,114,759,759,1136,1136,,2,,DAWSON,0.994,0.901,"JCT OFF RAMP SIDNEY INTERCHANGE, EXIT 213","JCT OFF RAMP SIDNEY INTERCHANGE, EXIT 213"
2020,U-1810,A,001+0.198,001+0.373,0.17563674,C001810,A,C001810A,001+0.198,001+0.373,1.19774995,1.37338669,47,1C,56,47-1C-056,,,E,1556,2,2,42,59,4,1,1,27,38,3,UMA_UC,9016,10,117,33,33,44,44,,2,,SILVER BOW,0.464,0.0,,
2020,L-1-302,A,013+0.072,016+0.709,3.63657435,C001302,A,C001302A,013+0.072,016+0.709,13.07206189,16.70863624,1,8,10,01-8-010,,,A,164,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,1,,BEAVERHEAD,0.0,0.0,,BEGIN 1 LANE
2020,N-8,A,044+0.895,045+0.018,0.11690622,C000008,A,C000008A,044+0.895,045+0.018,44.8407583,44.95766452,25,7C,19,25-7C-019,,,A,11416,36,54,34,220,75,3,5,3,19,7,UPA,7121,10,107,107,107,149,149,Yes,2,,LEWIS AND CLARK,0.113,0.023,,
2020,U-1019,A,000+0.532,001+0.002,0.46958232,C001019,A,C001019A,000+0.532,001+0.002,0.53191881,1.00150113,56,4A,201,56-4A-201,,,E,3390,5,6,12,83,21,1,2,4,24,6,UMA_UC,9006,10,106,24,24,32,32,,2,,YELLOWSTONE,0.0,0.0,,
2020,N-11,A,002+0.871,016+0.619,13.61482565,C000011,A,C000011A,002+0.871,016+0.619,2.98756608,16.60239173,34,3,1,34-3-001,,,A,2383,15,36,7,317,64,6,15,3,133,27,REC_PA,3087,10,167,32,32,34,34,,2,,PARK,0.0,0.0,,
2020,S-540,A,000+0.000,005+0.699,5.57358241,C000540,A,C000540A,000+0.000,005+0.699,0.0,5.57358241,34,3,6,34-3-006,,,A,175,3,0,0,9,1,17,0,0,51,6,RMA_RMC_12,5352,10,161,2,2,3,3,,2,,PARK,0.571,0.0,JCT N-11,ENT S-540A/
2020,S-379,A,015+0.026,017+0.970,2.94211964,C000379,A,C000379A,015+0.026,017+0.970,15.06940038,18.01152002,8,4,6,08-4-006,,,E,27,0,0,0,7,6,0,0,0,259,222,RMA_RMC_345,5228,10,200,4,4,6,6,,2,,CHOUTEAU,0.0,0.0,,
2020,S-311,A,002+0.427,002+0.679,0.25137733,C000311,A,C000311A,002+0.427,002+0.679,2.52357888,2.77495621,52,1,9,52-1-009,,,E,501,3,1,1,30,13,6,2,2,60,26,RMA_RMC_345,5162,10,187,10,10,15,15,,2,,TREASURE,0.352,0.468,,
2020,I-90,A,106+0.981,107+0.273,0.29081754,C000090,A,C000090A,106+0.981,107+0.273,106.1028478,106.3936653,32,3A,4,32-3A-004,,,E,23011,81,668,87,2793,1961,4,29,4,121,85,UI,2006,15,106,1308,1308,1930,1930,,2,,MISSOULA,0.714,1.603,"JCT OFF RAMP E MISSOULA INTERCHANGE, EXIT 107","JCT OFF RAMP E MISSOULA INTERCHANGE, EXIT 107"
2020,N-29,A,088+0.615,088+0.859,0.24479653,C000029,A,C000029A,088+0.615,088+0.859,88.20090674,88.44570327,47,1C,18,47-1C-018,,,E,4423,91,73,67,245,46,21,17,15,55,10,UPA,7037,10,107,111,111,156,156,,4,,SILVER BOW,0.221,0.018,,
2020,L-32-4563,A,000+0.000,000+0.313,0.31280133,C005978,A,C005978A,000+0.000,000+0.313,0.0,0.31280133,32,3A,300,32-3A-300,,,A,4779,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,MISSOULA,0.0,0.0,JCT N-92 (N RESERVE ST),ENT L-32-4563A/
2020,N-61,A,012+0.494,019+0.885,7.38620028,C000061,A,C000061A,012+0.494,019+0.885,12.03804067,19.42424095,33,1,4,33-1-004,,,A,1042,5,38,9,121,99,5,36,9,116,95,RPA_45,3076,10,126,56,56,84,84,,2,,MUSSELSHELL,0.306,0.917,,BEGIN 2 LANES
2020,S-254,A,054+0.239,060+0.717,6.41306457,C000254,A,C000254A,054+0.239,060+0.717,53.92609464,60.33915921,11,1,6,11-1-006,,,E,92,0,0,0,23,21,0,0,0,250,228,RMA_RMC_345,5097,10,206,11,11,18,18,,2,,DAWSON,1.818,1.818,,
2020,U-5209,A,000+0.005,000+0.345,0.34050191,C005209,A,C005209A,000+0.005,000+0.345,0.00479086,0.34529277,7,2A,78,07-2A-078,,,E,1934,0,16,24,121,39,0,8,12,63,20,UMA_UC,8143,10,107,47,47,65,65,Yes,2,,CASCADE,0.0,0.0,,BEGIN ONEWAY ROADWAY
2020,N-20,A,053+0.382,055+0.826,2.45442632,C000020,A,C000020A,053+0.382,055+0.826,52.97305131,55.42747763,42,4A,54,42-4A-054,,,A,4974,32,13,3,414,252,6,3,1,83,51,UPA,4031,35,106,186,186,272,272,,2,,RICHLAND,0.165,0.436,,BEGIN 2 LANES
2020,I-90,A,509+0.247,510+0.514,1.29037294,C000090,A,C000090A,509+0.247,510+0.514,506.9611415,508.2515144,2,4,1,02-4-001,,,E,6965,41,271,82,1991,1718,6,39,12,286,247,RURAL OUTER INTERSTATE,1050,10,112,1062,1062,1570,1570,,2,,BIG HORN,0.332,1.305,,
2020,N-5,A,015+0.068,015+0.701,0.63259192,C000005,A,C000005A,015+0.068,015+0.701,14.76894113,15.40153305,32,1,1,32-1-001,,,A,7909,20,346,58,462,368,3,44,7,58,47,RPA_1,3026,10,140,241,241,358,358,,2,,LAKE,0.243,0.297,,
2020,S-222,A,003+0.530,003+0.559,0.0290122,C000222,A,C000222A,003+0.530,003+0.559,3.56000929,3.58902149,1,4,11,01-4-011,,,A,544,9,35,0,15,4,17,64,0,28,7,RMA_RMC_12,5035,10,120,5,5,8,8,,2,,BEAVERHEAD,0.551,0.368,JCT I-15 ON RAMP JACKSON INTERCHANGE,JCT I-15 ON RAMP JACKSON INTERCHANGE
2020,L-7-2521,A,000+0.000,001+0.386,1.38607277,C003524,A,C003524A,000+0.000,001+0.386,0.0,1.38607277,7,2A,268,07-2A-268,,,A,4439,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,CASCADE,0.0,0.0,JCT U-5213 (BOOTLEGGER TRL),ENT L-7-2521A/
2020,N-1,A,321+0.749,322+0.106,0.38267957,C000001,A,C000001A,321+0.749,322+0.106,321.1916812,321.5743607,26,2,9,26-2-009,,,A,2103,9,51,1,140,114,4,24,0,67,54,RPA_3,3010,10,123,62,62,90,90,,2,,LIBERTY,0.212,1.805,JCT S-223 (5TH ST W),JCT S-223 (5TH ST W)
2020,U-607,A,000+0.000,000+0.229,0.22879255,C000607,A,C000607A,000+0.000,000+0.229,0.0,0.22879255,16,3,39,16-3-039,,,A,505,0,8,8,51,10,0,16,16,101,20,UMA_UC,9131,10,170,14,14,19,19,,2,,GALLATIN,0.0,0.0,JCT N-205(MAIN ST),ENT U-607A/
2020,S-427,A,000+0.000,002+0.636,2.61808743,C000427,A,C000427A,000+0.000,002+0.636,0.0,2.61808743,7,4,2,07-4-002,,,A,128,1,0,0,12,11,8,0,0,94,86,RMA_RMC_345,5264,10,183,7,7,11,11,,2,,CASCADE,0.0,0.0,JCT P-60,ENT S-427A/
2020,U-5004,A,000+0.451,001+0.898,1.44711045,C000335,A,C000335A,000+0.451,001+0.898,0.45146321,1.89857366,11,5A,28,11-5A-028,,,A,456,10,0,0,14,6,22,0,0,31,13,UMA_UC,5193,10,139,4,4,6,6,,2,,DAWSON,0.769,0.0,,
2020,U-6713,A,000+0.594,000+0.794,0.20059314,C000503,A,C000503A,000+0.594,000+0.794,0.59365191,0.79424505,15,7C,88,15-7C-088,,,E,3643,11,10,14,96,28,3,3,4,26,8,UMA_UC,8169,10,116,30,30,40,40,,2,,FLATHEAD,0.071,0.118,,
2020,I-15,A,000+0.000,000+0.314,0.31448096,C000015,A,C000015A,000+0.000,000+0.314,0.0,0.31448096,1,8,2,01-8-002,,,A,2879,124,284,18,1132,934,43,99,6,393,324,RURAL OUTER INTERSTATE,1002,10,138,594,594,893,893,,2,,BEAVERHEAD,0.859,1.552,,ENT I-15A
2020,N-50,A,081+0.082,081+0.169,0.08671812,C000050,A,C000050A,081+0.082,081+0.169,81.2764671,81.36318522,16,3A,8,16-3A-008,,,A,15856,29,52,88,1117,415,2,3,6,70,26,UPA,3065,35,125,331,331,478,478,,3,,GALLATIN,0.069,0.0,,BEGIN 3 LANES
2020,S-240,A,000+0.816,001+0.071,0.24163884,C000240,A,C000240A,000+0.816,001+0.071,0.816345,1.05798384,3,3,21,03-3-021,,,E,520,4,0,1,128,99,8,0,2,246,190,RMA_RMC_345,5071,10,125,62,62,97,97,,2,,BLAINE,0.25,0.25,JCT S-529,JCT S-529
