YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,DEPT_MIOFF,DEPT_KMOFF,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,CORR_KMOFF,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,TYC_BEG_TI,TYC_END_TI
2019,P-48,N,000+2.157,000+2.473,2.157,3.4714,0.316,C000048,N,C000048N,000+2.157,000+2.473,2.157,2.473,3.4714,2,1,11,02-1-011,,TYC,E,2401,5,44,9,138,96,2,18,4,57,40,RURAL MINOR ARTERIAL,4070,10,131,65,65,91,91,,2,7037863,7032388
2019,U-8121,N,000+0.571,001+0.046,0.571,0.9189,0.475,C008121,N,C008121N,000+0.571,001+0.046,0.571,1.046,0.9189,32,3A,200,32-3A-200,,TYC,A,10779,21,0,294,855,36,2,2,27,79,3,URBAN MINOR ARTERIAL,8133,10,112,174,174,195,195,,2,3240073,3220017
2019,P-118,N,001+0.213,001+0.431,0.0,0.0,0.218,C001207,N,C001207N,001+0.213,001+0.431,1.212,1.43,1.9505,16,3B,20,16-3B-020,,TYC,E,18148,32,24,36,751,212,2,1,2,41,12,URBAN MINOR ARTERIAL,7050,10,118,304,304,439,439,,2,1610007,7030023
2019,U-7115,E,000+0.261,000+0.555,0.261,0.42,0.294,C007115,E,C007115E,000+0.261,000+0.555,0.261,0.555,0.42,14,6A,73,14-6A-073,,TYC,E,1989,0,2,7,12,0,0,1,4,6,0,URBAN MINOR ARTERIAL,8113,10,124,8,8,9,9,,2,7033652,7071216
2019,L-56-526,E,001+0.420,002+0.419,1.42,2.2853,0.999,C000679,N,C000679N,001+0.420,002+0.419,1.42,2.419,2.2853,56,4A,40,56-4A-040,,TYC,E,3846,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7020688,7146994
2019,L-32-4578,N,000+0.720,001+0.005,0.72,1.1587,0.285,C006356,S,C006356S,000+0.720,001+0.005,0.72,1.005,1.1587,32,3A,100,32-3A-100,,TYC,E,1418,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7042300,7041443
2019,S-203,N,000+0.000,001+0.249,0.0,0.0,1.26,C000203,N,C000203N,000+0.000,001+0.249,0.0,1.26,0.0,41,1,16,41-1-016,,TYC,A,3339,10,10,2,232,199,3,3,1,69,60,RURAL MAJOR COLLECTOR,5005,10,127,118,118,174,174,,2,4130000,7057405
2019,L-34-295,E,008+0.983,010+0.906,0.0,0.0,1.913,C000295,E,C000295E,008+0.983,010+0.906,8.943,10.856,14.3924,34,2,4,34-2-004,,TYC,E,23,0,0,0,1,1,0,0,0,43,43,RURAL MAJOR COLLECTOR,5146,10,207,0,0,1,1,,2,7054745,7054871
2019,S-454,S,001+0.764,003+0.330,1.371,2.2064,1.566,C000454,S,C000454S,001+0.764,003+0.330,1.764,3.33,2.8389,25,7A,15,25-7A-015,,TYC,E,444,7,2,0,21,3,16,5,0,47,7,RURAL MAJOR COLLECTOR,5289,10,162,7,7,10,10,,2,7050488,2530022
2019,P-14,E,169+0.476,169+0.752,122.415,197.0078,0.276,C000014,E,C000014E,169+0.476,169+0.752,169.655,169.931,273.0333,33,3,14,33-3-014,,TYC,E,1706,10,25,1,40,25,6,15,1,23,15,RURAL MINOR ARTERIAL,4021,10,138,16,16,23,23,,2,3320004,3320005
2019,U-5220,S,000+0.420,000+0.737,0.42,0.6759,0.317,C005220,S,C005220S,000+0.420,000+0.737,0.42,0.737,0.6759,7,2A,126,07-2A-126,,TYC,E,6781,36,25,38,221,19,5,4,6,33,3,URBAN MINOR ARTERIAL,8144,10,110,88,88,119,119,,2,7031764,740104
2019,P-2,E,084+0.699,090+0.128,77.874,125.3261,5.441,C000002,E,C000002E,084+0.699,090+0.128,84.231,89.672,135.5567,13,1,5,13-1-005,A-077,TYC,A,696,8,13,11,112,82,11,19,16,161,118,RURAL MINOR ARTERIAL,4002,10,125,57,57,87,87,,2,7069952,7042366
2019,L-7-2520,N,000+0.000,000+0.529,0.0,0.0,0.529,C003523,N,C003523N,000+0.000,000+0.529,0.0,0.529,0.0,7,2A,270,07-2A-270,,TYC,A,2356,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7023527,7031862
2019,N-43,E,035+0.488,042+0.851,35.48,57.0995,7.351,C000043,E,C000043E,035+0.488,042+0.851,35.48,42.831,57.0995,14,4,4,14-4-004,,TYC,E,418,2,5,3,44,37,5,12,7,105,89,RURAL MINOR ARTERIAL,4065,10,130,24,24,35,35,,2,7043031,1420007
2019,N-29,N,085+0.007,085+0.305,15.966,25.6948,0.298,C000029,N,C000029N,085+0.007,085+0.305,84.596,84.894,136.1441,47,1C,113,47-1C-113,,TYC,E,16776,22,73,105,484,210,1,4,6,29,13,URBAN PRINCIPAL ARTERIAL,7036,10,101,240,240,337,337,,4,979,7101418
2019,N-114,E,001+0.824,002+0.042,1.824,2.9354,0.218,C001022,E,C001022E,001+0.824,002+0.042,1.824,2.042,2.9354,56,4A,222,56-4A-222,,TYC,E,7739,26,16,117,308,133,3,2,15,40,17,URBAN PRINCIPAL ARTERIAL,8017,10,111,168,168,233,233,,4,7145927,5620022
2019,L-15-7334,N,000+0.625,001+0.039,0.625,1.0058,0.414,C006725,N,C006725N,000+0.625,001+0.039,0.625,1.039,1.0058,15,7C,62,15-7C-062,,TYC,E,2098,2,2,4,22,2,1,1,2,10,1,URBAN MINOR ARTERIAL,8097,10,111,7,7,10,10,Y,2,7146005,1540041
2019,S-232,N,003+0.268,008+0.468,2.519,4.0539,5.085,C000232,N,C000232N,003+0.268,008+0.468,3.276,8.361,5.2722,21,4A,20,21-4A-020,,TYC,E,446,3,8,1,21,13,7,18,2,47,29,RURAL MAJOR COLLECTOR,5053,10,229,10,10,14,14,,2,7145976,7047695
2019,S-537,N,000+0.000,007+0.444,0.0,0.0,7.472,C000537,N,C000537N,000+0.000,007+0.444,0.0,7.472,0.0,53,3,3,53-3-003,,TYC,E,137,0,0,3,6,3,0,0,22,44,22,RURAL MAJOR COLLECTOR,5351,10,235,3,3,4,4,,2,5320001,5330012
2019,I-94,E,053+0.117,067+0.974,52.552,84.5742,14.827,C000094,E,C000094E,053+0.117,067+0.974,52.552,67.379,84.5742,52,2,2,52-2-002,,TYC,E,5236,24,125,66,1357,1216,5,24,13,259,232,RURAL INTERSTATE,1043,30,127,760,760,1118,1118,,4,5210001,5210002
2019,S-365,E,000+0.000,000+0.617,0.0,0.0,0.617,C000365,E,C000365E,000+0.000,000+0.617,0.0,0.617,0.0,37,4,10,37-4-010,,TYC,A,285,2,0,2,39,22,7,0,7,137,77,RURAL MAJOR COLLECTOR,5219,10,144,16,16,24,24,,2,1774,7066405
2019,P-68,N,000+0.000,000+0.464,0.0,0.0,0.464,C000068,N,C000068N,000+0.000,000+0.464,0.0,0.464,0.0,7,3,18,07-3-018,,TYC,A,631,1,12,16,45,6,2,19,25,71,10,RURAL MINOR ARTERIAL,4085,10,141,20,20,28,28,,2,710005,7145835
2019,S-297,N,000+0.000,002+0.493,0.0,0.0,2.48,C000297,N,C000297N,000+0.000,002+0.493,0.0,2.48,0.0,54,2,9,54-2-009,,TYC,E,61,2,0,0,1,0,33,0,0,16,0,RURAL MAJOR COLLECTOR,5147,10,335,0,0,0,0,,2,5420006,7064229
2019,L-25-1098,N,003+0.039,003+0.538,3.039,4.8908,0.499,C004564,N,C004564N,003+0.039,003+0.538,3.039,3.538,4.8908,25,7B,28,25-7B-028,,TYC,E,850,4,0,0,16,9,5,0,0,19,11,URBAN COLLECTOR,8171,27,164,7,7,9,9,,2,7042188,7070104
2019,N-1,E,405+0.837,413+0.020,405.878,653.1973,7.191,C000001,E,C000001E,405+0.837,413+0.020,405.878,413.069,653.1973,3,3,4,03-3-004,,TYC,E,2222,33,37,21,242,189,15,17,9,109,85,RURAL PRINCIPAL ARTERIAL,3012,10,136,110,110,162,162,,2,2468,7101583
