YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME,SEGMENT_NAME
2023.0,P-52,A,3.591,C000052,A,C000052A,041+0.430,045+0.018,41.388,44.979,15-7A-003,,,E,9589.0,55.0,,37.0,385.0,145.0,7.0,,5.0,47.0,18.0,RMA_RMC_12,4075.0,16.0,107.0,148.0,148.0,213.0,213.0,,2.0,,FLATHEAD,,,2.837,0.975,C000052_041+0.430_045+0.018_P-52,S SHORE RD,MT-35,Primary,4,41,FLATHEAD,41.0,34434.099,8.2,1169.3902439024391,4199.2803658536595,,MT-35,MT-35_P-52_MT-35_P-52_Big-Fork_Kallispell
2023.0,P-52,A,1.454,C000052,A,C000052A,045+0.018,046+0.475,44.979,46.432,15-7A-001,,,E,9460.5,43.0,,9.0,616.0,240.0,5.0,,1.0,66.0,26.0,RMA_RMC_12,7040.0,10.0,107.0,251.0,251.0,370.0,370.0,,2.0,,FLATHEAD,JCT S-206,JCT S-206,1.19,2.273,C000052_045+0.018_046+0.475_P-52,S SHORE RD,MT-35,Primary,4,29,FLATHEAD,29.0,13755.567,5.8,1631.1206896551726,2371.6494827586207,,MT-35,MT-35_P-52_MT-35_P-52_Big-Fork_Kallispell
2023.0,P-52,A,2.997,C000052,A,C000052A,046+0.475,049+0.782,46.432,49.43,15-7B-009,,,A,12836.0,43.0,,9.0,616.0,240.0,4.0,,1.0,56.0,22.0,UMA_UC,7040.0,10.0,107.0,253.0,253.0,371.0,371.0,,2.0,,FLATHEAD,,,1.457,0.46,C000052_046+0.475_049+0.782_P-52,S SHORE RD,MT-35,Primary,4,88,FLATHEAD,88.0,38469.492,17.6,729.3181818181818,2185.7665909090906,,MT-35,MT-35_P-52_MT-35_P-52_Big-Fork_Kallispell
2023.0,P-52,A,0.685,C000052,A,C000052A,049+0.782,050+0.617,49.43,50.115,15-7B-087,,,A,12045.0,43.0,,9.0,616.0,240.0,3.0,,1.0,48.0,19.0,UMA_UC,7040.0,10.0,107.0,258.0,258.0,374.0,374.0,,2.0,,FLATHEAD,JCT U-6712(HELENA FLATS RD),JCT U-6712(HELENA FLATS RD),1.247,0.445,C000052_049+0.782_050+0.617_P-52,S SHORE RD,MT-35,Primary,4,23,FLATHEAD,23.0,8250.825,4.6,2618.4782608695655,1793.6576086956525,,MT-35,MT-35_P-52_MT-35_P-52_Big-Fork_Kallispell
2023.0,P-52,A,0.173,C000052,A,C000052A,050+0.617,050+0.790,50.115,50.288,15-7B-096,,,E,13511.75,43.0,,9.0,616.0,240.0,3.0,,1.0,45.0,18.0,UMA_UC,7040.0,10.0,107.0,259.0,259.0,374.0,374.0,,2.0,,FLATHEAD,,,1.265,0.422,C000052_050+0.617_050+0.790_P-52,S SHORE RD,MT-35,Primary,4,21,FLATHEAD,21.0,2337.53275,4.2,3217.083333333333,556.5554166666666,,MT-35,MT-35_P-52_MT-35_P-52_Big-Fork_Kallispell
2023.0,P-52,A,0.244,C000052,A,C000052A,050+0.790,051+0.032,50.288,50.532,15-7B-007,,,E,15903.5,43.0,,9.0,616.0,240.0,3.0,,1.0,37.0,14.0,UPA,7040.0,10.0,107.0,260.0,260.0,375.0,375.0,,2.0,,FLATHEAD,JCT U-6734 (SHADY LN),JCT U-6734 (SHADY LN),1.469,0.575,C000052_050+0.790_051+0.032_P-52,S SHORE RD,MT-35,Primary,4,21,FLATHEAD,21.0,3880.454,4.2,3786.547619047619,923.9176190476188,,MT-35,MT-35_P-52_MT-35_P-52_Big-Fork_Kallispell
2023.0,P-52,A,0.131,C000052,A,C000052A,051+0.032,051+0.163,50.532,50.663,15-7B-007,,,E,15745.0,43.0,,9.0,616.0,240.0,3.0,,1.0,37.0,14.0,UPA,7040.0,10.0,107.0,260.0,260.0,375.0,375.0,,4.0,,FLATHEAD,,BEGIN 4 LANES,1.469,0.575,C000052_051+0.032_051+0.163_P-52,S SHORE RD,MT-35,Primary,3,12,FLATHEAD,12.0,2062.5950000000003,2.4,6560.416666666667,859.4145833333334,,MT-35,MT-35_P-52_MT-35_P-52_Big-Fork_Kallispell
2023.0,P-6,A,3.71,C000006,A,C000006A,000+0.000,003+0.717,0.0,3.71,45-1-005,,,E,1191.75,23.0,,9.0,92.0,47.0,20.0,,8.0,80.0,41.0,RMA_RMC_12,4005.0,10.0,118.0,39.0,39.0,58.0,58.0,,2.0,,SANDERS,,ENT P-6A,6.25,5.469,C000006_000+0.000_003+0.717_P-6,,MT-200,Primary,4,12,SANDERS,12.0,4421.3925,2.4,496.5625,1842.246875,,MT-200,MT-200_P-6_MT-200_P-6_Idaho-Border_Thompson-Falls
2023.0,P-6,A,6.7,C000006,A,C000006A,003+0.717,010+0.438,3.71,10.41,45-1-001,,,E,1275.25,23.0,,9.0,92.0,47.0,17.0,,7.0,67.0,34.0,RMA_RMC_12,4005.0,10.0,118.0,39.0,39.0,58.0,58.0,,2.0,,SANDERS,,,5.229,3.268,C000006_003+0.717_010+0.438_P-6,,MT-200,Primary,4,21,SANDERS,21.0,8544.175000000001,4.2,303.63095238095235,2034.3273809523812,,MT-200,MT-200_P-6_MT-200_P-6_Idaho-Border_Thompson-Falls
2023.0,P-6,A,17.531,C000006,A,C000006A,010+0.438,027+0.968,10.41,27.941,45-1-002,,,E,1480.75,21.0,,20.0,169.0,82.0,14.0,,13.0,110.0,53.0,RMA_RMC_12,4006.0,10.0,121.0,60.0,60.0,87.0,87.0,,2.0,,SANDERS,JCT P-56,JCT P-56,6.78,4.52,C000006_010+0.438_027+0.968_P-6,,MT-200,Primary,4,68,SANDERS,68.0,25959.02825,13.6,108.87867647058825,1908.7520772058824,,MT-200,MT-200_P-6_MT-200_P-6_Idaho-Border_Thompson-Falls
2023.0,P-6,A,9.149,C000006,A,C000006A,027+0.968,037+0.125,27.941,37.09,45-2-001,,,E,2045.75,21.0,,20.0,169.0,82.0,10.0,,10.0,82.0,40.0,RMA_RMC_12,4006.0,10.0,121.0,60.0,60.0,87.0,87.0,,2.0,,SANDERS,JCT S-472,JCT S-472,6.78,4.52,C000006_027+0.968_037+0.125_P-6,,MT-200,Primary,4,51,SANDERS,51.0,18716.56675,10.2,200.5637254901961,1834.957524509804,,MT-200,MT-200_P-6_MT-200_P-6_Idaho-Border_Thompson-Falls
2023.0,P-6,A,10.486,C000006,A,C000006A,037+0.125,047+0.624,37.09,47.576,45-2-002,,,E,1842.75,21.0,,20.0,169.0,82.0,11.0,,10.0,88.0,43.0,RMA_RMC_12,4006.0,10.0,121.0,60.0,60.0,87.0,87.0,,2.0,,SANDERS,,,6.78,4.52,C000006_037+0.125_047+0.624_P-6,,MT-200,Primary,4,72,SANDERS,72.0,19323.076500000003,14.4,127.96875,1341.8803125000002,,MT-200,MT-200_P-6_MT-200_P-6_Idaho-Border_Thompson-Falls
2023.0,P-6,A,1.494,C000006,A,C000006A,047+0.624,049+0.122,47.576,49.07,45-2-003,,,E,2403.25,21.0,,20.0,169.0,82.0,8.0,,8.0,68.0,33.0,RMA_RMC_12,4006.0,10.0,121.0,61.0,61.0,88.0,88.0,,2.0,,SANDERS,,,6.78,4.52,C000006_047+0.624_049+0.122_P-6,,MT-200,Primary,4,7,SANDERS,7.0,3590.4555,1.4,1716.607142857143,2564.611071428571,,MT-200,MT-200_P-6_MT-200_P-6_Idaho-Border_Thompson-Falls
2023.0,P-6,A,0.445,C000006,A,C000006A,049+0.122,049+0.567,49.07,49.515,45-2-003,,,E,2403.25,21.0,,20.0,169.0,82.0,8.0,,8.0,68.0,33.0,RMA_RMC_12,4006.0,10.0,121.0,61.0,61.0,88.0,88.0,,2.0,,SANDERS,JCT S-471,JCT S-471,6.78,4.52,C000006_049+0.122_049+0.567_P-6,,MT-200,Primary,4,8,SANDERS,8.0,1069.44625,1.6,1502.03125,668.40390625,,MT-200,MT-200_P-6_MT-200_P-6_Idaho-Border_Thompson-Falls
2023.0,P-6,A,1.118,C000006,A,C000006A,049+0.567,050+0.729,49.515,50.633,45-4-009,,,E,4605.0,58.0,,19.0,381.0,144.0,12.0,,4.0,80.0,30.0,RMA_RMC_12,4007.0,10.0,112.0,103.0,103.0,149.0,149.0,,2.0,,SANDERS,JCT S-472,JCT S-472,6.768,2.876,C000006_049+0.567_050+0.729_P-6,,MT-200,Primary,4,9,SANDERS,9.0,5148.39,1.8,2558.3333333333335,2860.2166666666667,,MT-200,MT-200_P-6_MT-200_P-6_Idaho-Border_Thompson-Falls
2023.0,P-6,A,2.838,C000006,A,C000006A,053+0.175,056+0.018,53.144,55.981,45-4-001,,,A,2408.75,58.0,,19.0,381.0,144.0,22.0,,7.0,142.0,54.0,RMA_RMC_12,4007.0,10.0,112.0,101.0,101.0,147.0,147.0,,2.0,,SANDERS,,,6.768,2.876,C000006_053+0.175_056+0.018_P-6,,MT-200,Primary,4,16,SANDERS,16.0,6836.0325,3.2,752.734375,2136.26015625,,MT-200,MT-200_P-6_MT-200_P-6_Thompson-Falls_Plains
2023.0,P-6,A,12.486,C000006,A,C000006A,056+0.018,068+0.483,55.981,68.467,45-4-002,,,E,2209.0,58.0,,19.0,381.0,144.0,27.0,,9.0,175.0,66.0,RMA_RMC_12,4007.0,10.0,112.0,101.0,101.0,147.0,147.0,,2.0,,SANDERS,JCT ROUTE 556,JCT ROUTE 556,6.768,2.876,C000006_056+0.018_068+0.483_P-6,,MT-200,Primary,4,54,SANDERS,54.0,27581.574,10.8,204.537037037037,2553.8494444444445,,MT-200,MT-200_P-6_MT-200_P-6_Thompson-Falls_Plains
2023.0,P-6,A,5.409,C000006,A,C000006A,068+0.483,073+0.869,68.467,73.876,45-4-003,,,E,2447.25,58.0,,19.0,381.0,144.0,24.0,,8.0,156.0,59.0,RMA_RMC_12,4007.0,10.0,112.0,101.0,101.0,147.0,147.0,,2.0,,SANDERS,,,1.154,3.846,C000006_068+0.483_073+0.869_P-6,,MT-200,Primary,4,45,SANDERS,45.0,13237.17525,9.0,271.9166666666667,1470.79725,,MT-200,MT-200_P-6_MT-200_P-6_Thompson-Falls_Plains
2023.0,P-6,A,1.825,C000006,A,C000006A,073+0.869,075+0.703,73.876,75.7,45-4-017,,,E,4182.25,58.0,,19.0,381.0,144.0,14.0,,4.0,89.0,34.0,RMA_RMC_12,4007.0,10.0,112.0,103.0,103.0,148.0,148.0,,2.0,,SANDERS,,,6.768,2.876,C000006_073+0.869_075+0.703_P-6,,MT-200,Primary,4,8,SANDERS,8.0,7632.60625,1.6,2613.90625,4770.37890625,,MT-200,MT-200_P-6_MT-200_P-6_Thompson-Falls_Plains
2023.0,P-6,A,0.503,C000006,A,C000006A,076+0.348,076+0.850,76.153,76.656,45-4-019,,,E,4337.5,58.0,,19.0,381.0,144.0,12.0,,4.0,81.0,31.0,RMA_RMC_12,4007.0,10.0,112.0,103.0,103.0,149.0,149.0,,2.0,,SANDERS,,,6.768,2.876,C000006_076+0.348_076+0.850_P-6,,MT-200,Primary,4,2,SANDERS,2.0,2181.7625,0.4,10843.75,5454.406249999999,,MT-200,MT-200_P-6_MT-200_P-6_Plains_End
2023.0,P-6,A,5.733,C000006,A,C000006A,076+0.850,082+0.452,76.656,82.389,45-4-004,,,E,3407.25,0.0,,27.0,351.0,160.0,0.0,,8.0,109.0,50.0,RMA_RMC_12,4008.0,10.0,148.0,106.0,106.0,154.0,154.0,,2.0,,SANDERS,JCT P-36,JCT P-36,1.479,3.254,C000006_076+0.850_082+0.452_P-6,,MT-200,Primary,4,50,SANDERS,50.0,19533.76425,10.0,340.725,1953.376425,,MT-200,MT-200_P-6_MT-200_P-6_Plains_End
2023.0,P-6,A,2.586,C000006,A,C000006A,082+0.452,085+0.035,82.389,84.975,W-118,Yes,,A,2870.0,0.0,,27.0,351.0,160.0,0.0,,9.0,117.0,53.0,RMA_RMC_12,4008.0,10.0,148.0,119.0,119.0,173.0,173.0,,2.0,,SANDERS,,,8.756,5.3,C000006_082+0.452_085+0.035_P-6,,MT-200,Primary,4,26,SANDERS,26.0,7421.82,5.2,551.9230769230769,1427.2730769230768,,MT-200,MT-200_P-6_MT-200_P-6_Plains_End
2023.0,P-6,A,10.581,C000006,A,C000006A,085+0.035,095+0.623,84.975,95.556,45-6-002,,,E,1991.0,15.0,,21.0,118.0,97.0,7.0,,10.0,54.0,45.0,RMA_RMC_12,4009.0,10.0,115.0,63.0,63.0,93.0,93.0,,2.0,,SANDERS,JCT P-35,JCT P-35,3.382,5.314,C000006_085+0.035_095+0.623_P-6,,MT-200,Primary,4,60,SANDERS,60.0,21066.771,12.0,165.91666666666666,1755.56425,,MT-200,MT-200_P-6_MT-200_P-6_Plains_End
2023.0,P-6,A,10.187,C000006,A,C000006A,095+0.623,105+0.839,95.556,105.743,45-6-003,,,E,1949.25,15.0,,21.0,118.0,97.0,8.0,,11.0,60.0,49.0,RMA_RMC_12,4009.0,10.0,115.0,63.0,63.0,93.0,93.0,,2.0,,SANDERS,JCT S-382,JCT S-382,3.382,5.314,C000006_095+0.623_105+0.839_P-6,,MT-200,Primary,4,46,SANDERS,46.0,19857.009749999997,9.2,211.87500000000003,2158.370625,,MT-200,MT-200_P-6_MT-200_P-6_Plains_End
2023.0,P-6,A,3.932,C000006,A,C000006A,105+0.839,110+0.102,105.743,109.676,45-6-004,,,E,2251.5,15.0,,21.0,118.0,97.0,7.0,,9.0,52.0,43.0,RMA_RMC_12,4009.0,10.0,115.0,63.0,63.0,93.0,93.0,,2.0,,SANDERS,,,3.382,5.314,C000006_105+0.839_110+0.102_P-6,,MT-200,Primary,4,11,SANDERS,11.0,8852.898,2.2,1023.4090909090908,4024.0445454545447,,MT-200,MT-200_P-6_MT-200_P-6_Plains_End
2023.0,P-6,A,5.113,C000006,A,C000006A,110+0.102,115+0.229,109.676,114.789,45-6-005,,,E,2003.0,15.0,,21.0,118.0,97.0,8.0,,11.0,61.0,50.0,RMA_RMC_12,4009.0,10.0,115.0,63.0,63.0,93.0,93.0,,2.0,,SANDERS,JCT S-212,JCT S-212,3.382,5.314,C000006_110+0.102_115+0.229_P-6,,MT-200,Primary,4,30,SANDERS,30.0,10241.339000000002,6.0,333.8333333333333,1706.8898333333336,,MT-200,MT-200_P-6_MT-200_P-6_Plains_End
2023.0,P-6,A,0.919,C000006,A,C000006A,115+0.229,116+0.151,114.789,115.708,45-6-005,,,E,2036.6666666666667,15.0,,21.0,118.0,97.0,8.0,,11.0,61.0,50.0,RMA_RMC_12,4009.0,10.0,115.0,63.0,63.0,93.0,93.0,,2.0,,LAKE,,,3.382,5.314,C000006_115+0.229_116+0.151_P-6,,MT-200,Primary,3,2,LAKE,2.0,1871.6966666666667,0.4,5091.666666666667,4679.241666666667,,MT-200,MT-200_P-6_MT-200_P-6_Plains_End
2023.0,P-72,A,6.153,C000072,A,C000072A,000+0.000,006+0.154,0.0,6.153,05-3-012,,,E,1382.5,7.0,,1.0,196.0,155.0,5.0,,1.0,130.0,103.0,RMA_RMC_345,4088.0,10.0,108.0,80.0,80.0,117.0,117.0,,2.0,,CARBON,,ENT P-72A,1.579,8.421,C000072_000+0.000_006+0.154_P-72,,MT-72,Primary,4,32,CARBON,32.0,8506.5225,6.4,216.015625,1329.144140625,,MT-72,MT-72_P-72_MT-72_P-72_Wyoming-Border_Belfry
2023.0,P-72,A,4.344,C000072,A,C000072A,006+0.154,010+0.482,6.153,10.497,05-3-011,,,E,1606.75,7.0,,1.0,196.0,155.0,4.0,,1.0,111.0,88.0,RMA_RMC_345,4088.0,10.0,108.0,81.0,81.0,117.0,117.0,,2.0,,CARBON,,,1.579,8.421,C000072_006+0.154_010+0.482_P-72,,MT-72,Primary,4,13,CARBON,13.0,6979.722000000001,2.6,617.9807692307692,2684.5084615384617,,MT-72,MT-72_P-72_MT-72_P-72_Wyoming-Border_Belfry
2023.0,P-72,A,5.772,C000072,A,C000072A,010+0.482,016+0.346,10.497,16.269,05-3-009,,,E,1641.75,7.0,,1.0,196.0,155.0,4.0,,1.0,113.0,89.0,RMA_RMC_345,4088.0,10.0,108.0,80.0,80.0,117.0,117.0,,2.0,,CARBON,JCT ROUTE 308/S-308,JCT ROUTE 308/S-308,1.579,8.421,C000072_010+0.482_016+0.346_P-72,,MT-72,Primary,4,23,CARBON,23.0,9476.181,4.6,356.9021739130435,2060.039347826087,,MT-72,MT-72_P-72_MT-72_P-72_Belfry_Junction-Near-Bridger
2023.0,P-72,A,4.707,C000072,A,C000072A,016+0.346,021+0.055,16.269,20.976,05-3-006,,,E,1875.3333333333333,7.0,,1.0,196.0,155.0,4.0,,1.0,101.0,80.0,RMA_RMC_345,4088.0,10.0,108.0,81.0,81.0,117.0,117.0,,2.0,,CARBON,,,1.579,8.421,C000072_016+0.346_021+0.055_P-72,,MT-72,Primary,3,14,CARBON,14.0,8827.194,2.8,669.7619047619048,3152.569285714286,,MT-72,MT-72_P-72_MT-72_P-72_Belfry_Junction-Near-Bridger
2023.0,P-78,A,0.668,C000078,A,C000078A,000+0.000,000+0.668,0.0,0.668,05-3-015,,,E,3289.0,12.0,,3.0,27.0,17.0,4.0,,1.0,8.0,5.0,RMA_RMC_345,4090.0,10.0,120.0,12.0,12.0,15.0,15.0,,2.0,,CARBON,JCT US 212,ENT P-78A/,0.0,0.962,C000078_000+0.000_000+0.668_P-78,3RD ST,MT-78,Primary,1,0,CARBON,,2197.052,0.0,,,,MT-78,MT-78_P-78_MT-78_P-78_Red-Lodge_Roscoe
2023.0,P-78,A,1.86,C000078,A,C000078A,000+0.668,002+0.558,0.668,2.528,05-3-014,,,E,2493.0,12.0,,3.0,27.0,17.0,5.0,,1.0,11.0,7.0,RMA_RMC_345,4090.0,10.0,120.0,11.0,11.0,15.0,15.0,,2.0,,CARBON,,,0.0,0.962,C000078_000+0.668_002+0.558_P-78,3RD ST,MT-78,Primary,1,5,CARBON,5.0,4636.9800000000005,1.0,2493.0,4636.9800000000005,,MT-78,MT-78_P-78_MT-78_P-78_Red-Lodge_Roscoe
2023.0,P-78,A,10.208,C000078,A,C000078A,002+0.558,012+0.876,2.528,12.736,05-3-001,,,E,848.0,12.0,,3.0,27.0,17.0,14.0,,4.0,32.0,20.0,RMA_RMC_345,4090.0,10.0,120.0,9.0,9.0,13.0,13.0,,2.0,,CARBON,,,0.0,0.962,C000078_002+0.558_012+0.876_P-78,3RD ST,MT-78,Primary,1,20,CARBON,20.0,8656.384,4.0,212.0,2164.096,,MT-78,MT-78_P-78_MT-78_P-78_Red-Lodge_Roscoe
2023.0,P-78,A,7.037,C000078,A,C000078A,012+0.876,019+0.921,12.736,19.773,05-2-001,,,E,528.75,12.0,,3.0,27.0,17.0,25.0,,6.0,56.0,35.0,RMA_RMC_345,4090.0,10.0,120.0,9.0,9.0,13.0,13.0,,2.0,,CARBON,,,0.0,0.962,C000078_012+0.876_019+0.921_P-78,3RD ST,MT-78,Primary,4,11,CARBON,11.0,3720.81375,2.2,240.3409090909091,1691.278977272727,,MT-78,MT-78_P-78_MT-78_P-78_Red-Lodge_Roscoe
2023.0,P-78,A,4.035,C000078,A,C000078A,019+0.921,023+0.964,19.773,23.808,48-2-003,,,E,757.0,12.0,,3.0,27.0,17.0,18.0,,5.0,41.0,26.0,RMA_RMC_345,4090.0,10.0,120.0,9.0,9.0,13.0,13.0,,2.0,,CARBON,,,0.0,0.962,C000078_019+0.921_023+0.964_P-78,3RD ST,MT-78,Primary,4,5,CARBON,5.0,3054.495,1.0,757.0,3054.495,,MT-78,MT-78_P-78_MT-78_P-78_Roscoe_Absorkee
2023.0,P-78,A,0.399,C000078,A,C000078A,023+0.964,024+0.365,23.808,24.207,48-2-003,,,E,757.0,12.0,,3.0,27.0,17.0,18.0,,5.0,41.0,26.0,RMA_RMC_345,4090.0,10.0,120.0,9.0,9.0,13.0,13.0,,2.0,,STILLWATER,,,0.0,0.962,C000078_023+0.964_024+0.365_P-78,3RD ST,MT-78,Primary,4,0,STILLWATER,,302.043,0.0,,,,MT-78,MT-78_P-78_MT-78_P-78_Roscoe_Absorkee
2023.0,P-78,A,0.782,C000078,A,C000078A,024+0.365,025+0.139,24.207,24.989,48-2-003,,,E,757.0,12.0,,3.0,27.0,17.0,18.0,,5.0,41.0,26.0,RMA_RMC_345,4090.0,10.0,120.0,9.0,9.0,13.0,13.0,,2.0,,CARBON,,,0.0,0.962,C000078_024+0.365_025+0.139_P-78,3RD ST,MT-78,Primary,4,1,CARBON,1.0,591.974,0.2,3785.0,2959.87,,MT-78,MT-78_P-78_MT-78_P-78_Roscoe_Absorkee
2023.0,P-78,A,4.793,C000078,A,C000078A,025+0.139,029+1.018,24.989,29.781,48-2-003,,,E,661.0,12.0,,3.0,27.0,17.0,18.0,,5.0,41.0,26.0,RMA_RMC_345,4090.0,10.0,120.0,9.0,9.0,13.0,13.0,,2.0,,STILLWATER,,,0.0,0.962,C000078_025+0.139_029+1.018_P-78,3RD ST,MT-78,Primary,1,12,STILLWATER,12.0,3168.173,2.4,275.4166666666667,1320.0720833333337,,MT-78,MT-78_P-78_MT-78_P-78_Roscoe_Absorkee
2023.0,P-78,A,2.864,C000078,A,C000078A,029+1.018,032+0.768,29.781,32.646,48-2-004,,,E,1898.0,34.0,,22.0,182.0,130.0,18.0,,12.0,96.0,68.0,RMA_RMC_345,4091.0,14.0,101.0,80.0,80.0,122.0,122.0,,2.0,,STILLWATER,JCT S-419,JCT S-419,5.15,3.433,C000078_029+1.018_032+0.768_P-78,3RD ST,MT-78,Primary,1,18,STILLWATER,18.0,5435.871999999999,3.6,527.2222222222222,1509.9644444444443,,MT-78,MT-78_P-78_MT-78_P-78_Roscoe_Absorkee
2023.0,P-78,A,10.779,C000078,A,C000078A,032+0.768,043+0.641,32.646,43.425,48-2-005,,,A,2536.25,34.0,,22.0,182.0,130.0,14.0,,9.0,77.0,55.0,RMA_RMC_345,4091.0,14.0,101.0,80.0,80.0,123.0,123.0,,2.0,,STILLWATER,JCT S-420 IN ABSAROKEE,JCT S-420 IN ABSAROKEE,5.15,3.433,C000078_032+0.768_043+0.641_P-78,3RD ST,MT-78,Primary,4,104,STILLWATER,104.0,27338.23875,20.8,121.93509615384616,1314.3384014423077,,MT-78,MT-78_P-78_MT-78_P-78_Absorkee_Columbus
2023.0,P-78,A,2.336,C000078,A,C000078A,043+0.641,045+1.123,43.425,45.761,48-2-006,,,A,3270.5,34.0,,22.0,182.0,130.0,11.0,,7.0,58.0,41.0,RMA_RMC_345,4091.0,14.0,101.0,81.0,81.0,123.0,123.0,,2.0,,STILLWATER,,,5.15,3.433,C000078_043+0.641_045+1.123_P-78,3RD ST,MT-78,Primary,4,24,STILLWATER,24.0,7639.888,4.8,681.3541666666667,1591.6433333333334,,MT-78,MT-78_P-78_MT-78_P-78_Absorkee_Columbus
2023.0,P-78,A,0.487,C000078,A,C000078A,045+1.123,046+0.462,45.761,46.248,48-2-015,,,E,4876.75,34.0,,22.0,182.0,130.0,7.0,,4.0,36.0,26.0,RMA_RMC_345,4091.0,14.0,101.0,83.0,83.0,125.0,125.0,,2.0,,STILLWATER,JCT S-421,JCT S-421,5.15,3.433,C000078_045+1.123_046+0.462_P-78,3RD ST,MT-78,Primary,4,2,STILLWATER,2.0,2374.97725,0.4,12191.875,5937.443125,,MT-78,MT-78_P-78_MT-78_P-78_Absorkee_Columbus
2023.0,P-78,A,0.262,C000078,A,C000078A,046+0.462,046+0.724,46.248,46.51,48-2-016,,,E,5421.0,34.0,,22.0,182.0,130.0,6.0,,4.0,34.0,25.0,RMA_RMC_345,4091.0,14.0,101.0,83.0,83.0,125.0,125.0,,2.0,,STILLWATER,,,5.15,3.433,C000078_046+0.462_046+0.724_P-78,3RD ST,MT-78,Primary,4,6,STILLWATER,6.0,1420.302,1.2,4517.5,1183.5850000000005,,MT-78,MT-78_P-78_MT-78_P-78_Absorkee_Columbus
2023.0,P-78,A,0.217,C000078,A,C000078A,046+0.724,047+0.041,46.51,46.728,48-2-017,,,E,4587.25,34.0,,22.0,182.0,130.0,8.0,,5.0,42.0,30.0,RMA_RMC_345,4091.0,14.0,101.0,82.0,82.0,125.0,125.0,,2.0,,STILLWATER,JCT S-306,JCT S-306,5.15,3.433,C000078_046+0.724_047+0.041_P-78,3RD ST,MT-78,Primary,4,4,STILLWATER,4.0,995.43325,0.8,5734.0625,1244.2915625,,MT-78,MT-78_P-78_MT-78_P-78_Absorkee_Columbus
2023.0,P-78,A,0.287,C000078,A,C000078A,047+0.041,047+0.328,46.728,47.015,48-2-018,,,E,3980.5,34.0,,22.0,182.0,130.0,9.0,,6.0,49.0,35.0,RMA_RMC_345,4091.0,14.0,101.0,82.0,82.0,124.0,124.0,,2.0,,STILLWATER,,,5.15,3.433,C000078_047+0.041_047+0.328_P-78,3RD ST,MT-78,Primary,4,3,STILLWATER,3.0,1142.4035,0.6,6634.166666666667,1904.0058333333332,,MT-78,MT-78_P-78_MT-78_P-78_Absorkee_Columbus
2023.0,P-78,A,0.448,C000078,A,C000078A,047+0.328,047+0.776,47.015,47.464,48-2-019,,,E,5881.5,34.0,,22.0,182.0,130.0,6.0,,4.0,33.0,24.0,RMA_RMC_345,4091.0,14.0,101.0,84.0,84.0,126.0,126.0,,2.0,,STILLWATER,,,5.15,3.433,C000078_047+0.328_047+0.776_P-78,3RD ST,MT-78,Primary,4,9,STILLWATER,9.0,2634.9120000000003,1.8,3267.5,1463.84,,MT-78,MT-78_P-78_MT-78_P-78_Absorkee_Columbus
2023.0,P-82,A,3.615,C000082,A,C000082A,000+0.000,003+0.634,0.0,3.615,15-7-005,,,E,9436.75,40.0,,33.0,327.0,182.0,4.0,,3.0,32.0,18.0,RMA_RMC_12,4131.0,34.0,108.0,148.0,148.0,212.0,212.0,,2.0,,FLATHEAD,JCT N-5 N OF SOMERS,ENT P-82A/,1.29,1.548,C000082_000+0.000_003+0.634_P-82,,MT-82,Primary,4,64,FLATHEAD,64.0,34113.85125,12.8,737.24609375,2665.1446289062496,,MT-82,MT-82_P-82_ENTIRE_ROUTE
2023.0,P-82,A,3.249,C000082,A,C000082A,003+0.634,006+0.966,3.615,6.864,15-7-006,,,E,8040.0,40.0,,33.0,327.0,182.0,5.0,,4.0,39.0,22.0,RMA_RMC_12,4131.0,34.0,108.0,146.0,146.0,210.0,210.0,,2.0,,FLATHEAD,,,1.29,1.548,C000082_003+0.634_006+0.966_P-82,,MT-82,Primary,3,104,FLATHEAD,104.0,26121.96,20.8,386.53846153846155,1255.8634615384617,,MT-82,MT-82_P-82_ENTIRE_ROUTE
